time,temperature,sun_intensity,humidity,precipitation,accessible_water,accessible_nitrate,leaf_biomass,stem_biomass,root_biomass,seed_biomass,starch_pool,max_starch_pool,water_pool,max_water_pool,leaf_percent,stem_percent,root_percent,seed_percent,starch_percent,action,reward
600,1.72,-0.8870108331782218,61.0,0.0,100003.6,19.999993414634147,0.01,0.02,0.020017330506827517,0,2.358916673762568,2.359865319366071,2266.666666666667,2267.4369114145566,0,0,100,0,-100,GROW_ROOTS,0
1200,1.72,-0.90630778703665,61.0,0.0,99406.40815525211,19.99998055749532,0.01,0.020031052034379673,0.020017330506827517,0,2.358634924852146,2.3613016669424804,2267.4369114145566,2268.817001831431,0,100,0,0,-100,GROW_STEM,0.0006208255031810955
1800,1.72,-0.9238795325112867,61.0,0.0,98813.5697063206,19.99998055749532,0.01,0.020031052034379673,0.020017330506827517,0,2.358634924852146,2.3613016669424804,2267.4369114145566,2268.817001831431,0,0,0,0,100,BUY_LEAF,0.0
2400,1.72,-0.9396926207859084,61.0,0.0,98224.28828808268,19.99998055749532,0.01,0.020031052034379673,0.020017330506827517,0,2.358634924852146,2.3613016669424804,2267.4369114145566,2268.817001831431,0,0,0,0,100,BUY_ROOT,0.0
3000,1.72,-0.9537169507482269,61.0,0.0,97638.5425583542,19.99998055749532,0.01,0.020031052034379673,0.020017330506827517,0,2.358634924852146,2.3613016669424804,2267.4369114145566,2268.817001831431,0,0,0,0,100,CLOSE_STOMATA,0.0
3600,1.1563999999999997,-0.9659258262890684,60.0,0.0,97056.31130300407,19.99998055749532,0.01,0.020031052034379673,0.020017330506827517,0,2.358634924852146,2.3613016669424804,2267.4369114145566,2268.817001831431,0,0,0,0,100,BUY_LEAF,0.0
4200,1.1563999999999997,-0.9762960071199334,60.0,0.0,96477.57343518602,19.99998055749532,0.01,0.020031052034379673,0.020017330506827517,0,2.358634924852146,2.3613016669424804,2267.4369114145566,2268.817001831431,0,0,0,0,100,CLOSE_STOMATA,0.0
4800,1.1563999999999997,-0.984807753012208,60.0,0.0,95902.30799457473,19.99998055749532,0.01,0.020031052034379673,0.020017330506827517,0,2.358634924852146,2.3613016669424804,2267.4369114145566,2268.817001831431,0,0,0,0,100,BUY_LEAF,0.0
5400,1.1563999999999997,-0.9914448613738105,60.0,0.0,95330.49414660671,19.99998055749532,0.01,0.020031052034379673,0.020017330506827517,0,2.358634924852146,2.3613016669424804,2267.4369114145566,2268.817001831431,0,0,0,0,100,BUY_STEM,0.0
6000,1.1563999999999997,-0.9961946980917455,60.0,0.0,94762.11118172554,19.99998055749532,0.01,0.020031052034379673,0.020017330506827517,0,2.358634924852146,2.3613016669424804,2267.4369114145566,2268.817001831431,0,0,0,0,100,PRODUCE_STARCH,0.0
6600,1.1563999999999997,-0.9990482215818578,60.0,0.0,94195.7584242149,19.999967700364365,0.010014808646470903,0.020031052034379673,0.020017330506827517,0,2.3583282298882198,2.361986657922727,2268.817001831431,2269.475163896804,100,0,0,0,-100,GROW_LEAVES,0.0002958866144916877
7200,1.1563999999999997,-1.0,64.0,0.0,93634.18387366281,19.999967700364365,0.010014808646470903,0.020031052034379673,0.020017330506827517,0,2.3583282298882198,2.361986657922727,2268.817001831431,2269.475163896804,0,0,0,0,100,OPEN_STOMATA,0.0
7800,1.1563999999999997,-0.9990482215818578,64.0,0.0,93075.32060834303,19.999954843241284,0.010029639213462891,0.020031052034379673,0.020017330506827517,0,2.358021535112066,2.3626726628618964,2269.475163896804,2270.134300207559,100,0,0,0,-100,GROW_LEAVES,0.0002962369485475126
8400,1.1563999999999997,-0.9961946980917455,64.0,0.0,92520.46868467175,19.999954843241284,0.010029639213462891,0.020031052034379673,0.020017330506827517,0,2.358021535112066,2.3626726628618964,2269.475163896804,2270.134300207559,0,0,0,0,100,BUY_LEAF,0.0
9000,1.1563999999999997,-0.9914448613738104,64.0,0.0,91968.28673621865,19.999941986126075,0.010044491733410403,0.020031052034379673,0.020017330506827517,0,2.3577148405236845,2.3633596832602812,2270.134300207559,2270.7944122052263,100,0,0,0,-100,GROW_LEAVES,0.0002965875932614344
9600,1.1563999999999997,-0.984807753012208,64.0,0.0,91420.07701574822,19.999941986126075,0.010044491733410403,0.020031052034379673,0.020017330506827517,0,2.3577148405236845,2.3633596832602812,2270.134300207559,2270.7944122052263,0,0,0,0,100,OPEN_STOMATA,0.0
10200,1.1563999999999997,-0.9762960071199334,64.0,0.0,90874.49644157676,19.99992912901874,0.010044491733410403,0.02006186526971104,0.020017330506827517,0,2.357419754201919,2.3647849849119664,2270.7944122052263,2272.163889331065,0,100,0,0,-100,GROW_STEM,0.0006151221262018174
10800,0.2740000000000009,-0.9659258262890682,66.0,0.0,90332.8494628125,19.99992912901874,0.010044491733410403,0.02006186526971104,0.020017330506827517,0,2.357419754201919,2.3647849849119664,2270.7944122052263,2272.163889331065,0,0,0,0,100,BUY_ROOT,0.0
11400,0.2740000000000009,-0.9537169507482268,66.0,0.0,89794.45236587379,19.99992912901874,0.010044491733410403,0.02006186526971104,0.020017330506827517,0,2.357419754201919,2.3647849849119664,2270.7944122052263,2272.163889331065,0,0,0,0,100,PRODUCE_STARCH,0.0
12000,0.2740000000000009,-0.9396926207859083,66.0,0.0,89259.28565145556,19.99992912901874,0.010044491733410403,0.02006186526971104,0.020017330506827517,0,2.357419754201919,2.3647849849119664,2270.7944122052263,2272.163889331065,0,0,0,0,100,BUY_SEED,0.0
12600,0.2740000000000009,-0.9238795325112866,66.0,0.0,88727.32993724567,19.99992912901874,0.010044491733410403,0.02006186526971104,0.020017330506827517,0,2.357419754201919,2.3647849849119664,2270.7944122052263,2272.163889331065,0,0,0,0,100,BUY_ROOT,0.0
13200,0.2740000000000009,-0.9063077870366498,66.0,0.0,88198.5659572226,19.99992912901874,0.010044491733410403,0.02006186526971104,0.020017330506827517,0,2.357419754201919,2.3647849849119664,2270.7944122052263,2272.163889331065,0,0,0,0,100,CLOSE_STOMATA,0.0
13800,0.2740000000000009,-0.8870108331782216,66.0,0.0,87672.97456095734,19.99992912901874,0.010044491733410403,0.02006186526971104,0.020017330506827517,0,2.357419754201919,2.3647849849119664,2270.7944122052263,2272.163889331065,0,0,0,0,100,BUY_ROOT,0.0
14400,0.2740000000000009,-0.8660254037844386,68.0,0.0,87149.16723579365,19.99991627191927,0.010044491733410403,0.020092725885329663,0.020017330506827517,0,2.3571242141379227,2.366212478193351,2272.163889331065,2273.535472247448,0,100,0,0,-100,GROW_STEM,0.0006156892509654376
15000,0.2740000000000009,-0.8433914458128857,68.0,0.0,86629.8722315243,19.99991627191927,0.010044491733410403,0.020092725885329663,0.020017330506827517,0,2.3571242141379227,2.366212478193351,2272.163889331065,2273.535472247448,0,0,0,0,100,CLOSE_STOMATA,0.0
15600,0.2740000000000009,-0.8191520442889917,68.0,0.0,86112.32141414461,19.999903414827678,0.010044491733410403,0.02012363395406126,0.020017330506827517,0,2.3568282196342736,2.3676421664730722,2273.535472247448,2274.9091641910745,0,100,0,0,-100,GROW_STEM,0.0006162565487423218
16200,0.2740000000000009,-0.793353340291235,68.0,0.0,85597.87379237999,19.999890557743953,0.010059654457995584,0.02012363395406126,0.020017330506827517,0,2.3565144107614935,2.368343535743871,2274.9091641910745,2275.5830630615274,100,0,0,0,-100,GROW_LEAVES,0.00030213383986145876
16800,0.2740000000000009,-0.7660444431189779,68.0,0.0,85087.88654797961,19.999890557743953,0.010059654457995584,0.02012363395406126,0.020017330506827517,0,2.3565144107614935,2.368343535743871,2274.9091641910745,2275.5830630615274,0,0,0,0,100,BUY_STEM,0.0
17400,0.2740000000000009,-0.7372773368101239,68.0,0.0,84580.285327811,19.9998777006681,0.010074840062268066,0.02012363395406126,0.020017330506827517,0,2.3562006020808415,2.369045963340929,2275.5830630615274,2276.2579788069706,100,0,0,0,-100,GROW_LEAVES,0.0003024983476203255
18000,0.2740000000000009,-0.7071067811865474,62.0,0.0,84075.72869766348,19.999864843600122,0.010074840062268066,0.020155308168931903,0.020017330506827517,0,2.35588958688044,2.3705110905917834,2276.2579788069706,2277.6657216901103,0,100,0,0,-100,GROW_STEM,0.000630761872112156
18600,0.2740000000000009,-0.6755902076156601,62.0,0.0,83573.46657966632,19.99985198654001,0.010074840062268066,0.020187032218987905,0.020017330506827517,0,2.3555780823390804,2.371978523026473,2277.6657216901103,2279.0756794703775,0,100,0,0,-100,GROW_STEM,0.0006313560571148803
19200,0.2740000000000009,-0.6427876096865393,62.0,0.0,83074.21581891175,19.999839129487775,0.010074840062268066,0.020218806182607754,0.020017330506827517,0,2.3552660876871494,2.3734482642704853,2279.0756794703775,2280.4878556312597,0,100,0,0,-100,GROW_STEM,0.0006319504259797065
19800,0.2740000000000009,-0.6087614290087205,62.0,0.0,82579.3705198502,19.999839129487775,0.010074840062268066,0.020218806182607754,0.020017330506827517,0,2.3552660876871494,2.3734482642704853,2279.0756794703775,2280.4878556312597,0,0,0,0,100,OPEN_STOMATA,0.0
20400,0.2740000000000009,-0.573576436351046,62.0,0.0,82087.49429183915,19.999839129487775,0.010074840062268066,0.020218806182607754,0.020017330506827517,0,2.3552660876871494,2.3734482642704853,2279.0756794703775,2280.4878556312597,0,0,0,0,100,OPEN_STOMATA,0.0
21000,0.2740000000000009,-0.5372996083468238,62.0,0.0,81598.5693203511,19.999839129487775,0.010074840062268066,0.020218806182607754,0.020017330506827517,0,2.3552660876871494,2.3734482642704853,2279.0756794703775,2280.4878556312597,0,0,0,0,100,OPEN_STOMATA,0.0
21600,2.0388,-0.49999999999999983,60.0,0.0,81112.57789773609,19.999839129487775,0.010074840062268066,0.020218806182607754,0.020017330506827517,0,2.3552660876871494,2.3734482642704853,2279.0756794703775,2280.4878556312597,0,0,0,0,100,BUY_LEAF,0.0
22200,2.0388,-0.4617486132350339,60.0,0.0,80629.5024225799,19.999839129487775,0.010074840062268066,0.020218806182607754,0.020017330506827517,0,2.3552660876871494,2.3734482642704853,2279.0756794703775,2280.4878556312597,0,0,0,0,100,CLOSE_STOMATA,0.0
22800,2.0388,-0.4226182617406993,60.0,0.0,80149.32539906609,19.999839129487775,0.010074840062268066,0.020218806182607754,0.020017330506827517,0,2.3552660876871494,2.3734482642704853,2279.0756794703775,2280.4878556312597,0,0,0,0,100,CLOSE_STOMATA,0.0
23400,2.0388,-0.3826834323650898,60.0,0.0,79672.02943634185,19.999839129487775,0.010074840062268066,0.020218806182607754,0.020017330506827517,0,2.3552660876871494,2.3734482642704853,2279.0756794703775,2280.4878556312597,0,0,0,0,100,BUY_SEED,0.0
24000,2.0388,-0.34202014332566855,60.0,0.0,79197.59724788768,19.999839129487775,0.010074840062268066,0.020218806182607754,0.020017330506827517,0,2.3552660876871494,2.3734482642704853,2279.0756794703775,2280.4878556312597,0,0,0,0,100,OPEN_STOMATA,0.0
24600,2.0388,-0.3007057995042731,60.0,0.0,78724.59947472993,19.999826272443407,0.010074840062268066,0.020218806182607754,0.020051195303511734,0,2.3549530998175623,2.3750147194034477,2280.4878556312597,2281.992957706114,0,0,100,0,-100,GROW_ROOTS,0.0006731095055329762
25200,2.9212000000000007,-0.2588190451025205,52.0,0.0,78255.85186251848,19.999826272443407,0.010074840062268066,0.020218806182607754,0.020051195303511734,0,2.3549530998175623,2.3750147194034477,2280.4878556312597,2281.992957706114,0,0,0,0,100,CLOSE_STOMATA,0.0
25800,2.9212000000000007,-0.2164396139381028,52.0,0.0,77789.91673393315,19.999826272443407,0.010074840062268066,0.020218806182607754,0.020051195303511734,0,2.3549530998175623,2.3750147194034477,2280.4878556312597,2281.992957706114,0,0,0,0,100,BUY_LEAF,0.0
26400,2.9212000000000007,-0.17364817766693005,52.0,0.0,77326.7772138644,19.999826272443407,0.010074840062268066,0.020218806182607754,0.020051195303511734,0,2.3549530998175623,2.3750147194034477,2280.4878556312597,2281.992957706114,0,0,0,0,100,BUY_ROOT,0.0
27000,2.9212000000000007,-0.13052619222005146,52.0,0.0,76864.91142636385,19.999813415406912,0.010074840062268066,0.020218806182607754,0.020085117371005427,0,2.3546401121396006,2.376583823663594,2281.992957706114,2283.500605150278,0,0,100,0,-100,GROW_ROOTS,0.0006737943044489804
27600,2.9212000000000007,-0.08715574274765821,52.0,0.0,76407.32193294802,19.999813415406912,0.010074840062268066,0.020218806182607754,0.020085117371005427,0,2.3546401121396006,2.376583823663594,2281.992957706114,2283.500605150278,0,0,0,0,100,OPEN_STOMATA,0.0
28200,2.9212000000000007,-0.04361938736533585,52.0,0.0,75952.47797352388,19.999813415406912,0.010074840062268066,0.020218806182607754,0.020085117371005427,0,2.3546401121396006,2.376583823663594,2281.992957706114,2283.500605150278,0,0,0,0,100,BUY_LEAF,0.0
28800,4.686,0.0,44.0,0.0,75500.36307461737,19.999813415406912,0.010074840062268066,0.020218806182607754,0.020085117371005427,0,2.3546401121396006,2.376583823663594,2281.992957706114,2283.500605150278,0,0,0,0,100,CLOSE_STOMATA,0.0
29400,4.686,0.043619387365336194,44.0,0.0,75050.96086157813,19.999813415406912,0.010074840062268066,0.020218806182607754,0.020085117371005427,0,2.3546401121396006,2.376583823663594,2281.992957706114,2283.500605150278,0,0,0,0,100,BUY_SEED,0.0
