Time,,,Percentage Sliders,,,,,Intake,Mikromol/Second,,,Masses,gramm DW,,,Pools,Mikromol,,Rates,MirkoMol/Second,,
Days,Hours,Minutes,Leaf_percentage, Stem_percentage,Root_percentage,Starch_percentage,Seed_percentage,Water_in,Nitrate_in,Starch_in,Photon_in,Leaf_mass,Stem_mass,Root_mass,Seed_mass,Water_pool,Starch_pool,Nitrate_pool,Leaf_rate,Stem_rate,Root_rate,Seed_rate
1,1.6637019444444445,39.822116666666666,1.4210854715202004e-14,0.0,100.0,-100.0,10,0,0,0,0,1.040913001186492,1.028650070908413,5.696365286580103,1.6077612206298173,0,0,0,0.0,0.0,0.00013995454462634171,1.3994868580669007e-05
1,2.326253611111111,19.575216666666666,1.4210854715202004e-14,0.0,100.0,-100.0,10,0,0,0,0,1.040913001186492,1.028650070908413,5.751928533405916,1.6633240233574573,0,0,0,0.0,0.0,0.00013995856893878056,1.3995856893989078e-05
1,3.000815277777778,0.048916666666666664,1.4210854715202004e-14,0.0,100.0,-100.0,10,0,0,0,0,1.040913001186492,1.028650070908413,5.808583104798592,1.7199785947499477,0,0,0,0.0,0.0,0.000140044418185159,1.4004441818427082e-05
1,3.6643677777777777,39.862066666666664,1.4210854715202004e-14,0.0,100.0,-100.0,10,0,0,0,0,1.040913001186492,1.028650070908413,5.864287976610695,1.7756834665619112,0,0,0,0.0,0.0,0.00013994316316789934,1.399431631676773e-05
1,4.3345925,20.07555,1.4210854715202004e-14,0.0,100.0,-100.0,10,0,0,0,0,1.040913001186492,1.028650070908413,5.920464063953808,1.8318595539050038,0,0,0,0.0,0.0,0.00013995251728626812,1.3995251728626812e-05
1,5.003149166666667,0.18895,1.4210854715202004e-14,0.0,100.0,-100.0,10,0,0,0,0,1.040913001186492,1.028650070908413,5.976594314742464,1.8879898046937371,0,0,0,0.0,0.0,0.00013998316160312996,1.39983161603352e-05
1,5.665033611111111,39.90201666666667,1.4210854715202004e-14,0.0,100.0,-100.0,10,0,0,0,0,1.040913001186492,1.028650070908413,6.032138701723865,1.9435341916752942,0,0,0,0.0,0.0,0.00013998016628891108,1.3998016628935517e-05
1,6.333923888888889,20.035433333333334,1.4210854715202004e-14,0.0,100.0,-100.0,10,0,0,0,0,1.040913001186492,1.028650070908413,6.088302189014796,1.9996976789661371,0,0,0,0.0,0.0,0.000139991393719896,1.399913937194519e-05
1,6.998810833333334,59.92865,1.4210854715202004e-14,0.0,100.0,-100.0,10,0,0,0,0,1.040913001186492,1.028650070908413,6.144072818818513,2.0554683087697403,0,0,0,0.0,0.0,0.00013998521074443104,1.39985210744209e-05
1,7.669035555555555,40.142133333333334,1.4210854715202004e-14,0.0,100.0,-100.0,10,0,0,0,0,1.040913001186492,1.028650070908413,6.2003248648972695,2.1117203548487056,0,0,0,0.0,0.0,0.00014000347920584133,1.4000347920650746e-05
1,8.33725861111111,20.235516666666665,1.4210854715202004e-14,0.0,100.0,-100.0,10,0,0,0,0,1.040913001186492,1.028650070908413,6.256091796386466,2.1674872863379653,0,0,0,0.0,0.0,0.0001400613106805615,1.4006131068056149e-05
1,9.005481666666666,0.3289,1.4210854715202004e-14,0.0,100.0,-100.0,10,0,0,0,0,1.040913001186492,1.028487870908415,6.312071269668495,2.223466759619996,0,0,0,0.0,0.0,0.00014000591819662844,1.4000591819662844e-05
1,9.671703055555556,40.30218333333333,1.4210854715202004e-14,0.0,100.0,-100.0,10,0,0,0,0,1.040913001186492,1.028287670908417,6.368134830206483,2.2795303201578414,0,0,0,0.0,0.0,0.00014002192958484372,1.4002192958439963e-05
1,10.331585833333333,19.89515,50.00000000000001,50.00000000000001,0.0,-100.0,10,0,0,0,0,1.040913001186492,1.0280902709084194,6.423417801774941,2.3348132917261286,0,0,0,0.0,0.0,0.00014002919644529044,1.4002919644484635e-05
1,11.0061475,0.36885,50.00000000000001,50.00000000000001,0.0,-100.0,10,0,0,0,0,1.0556524590131122,1.0426270287350414,6.437504738937337,2.3783791445419915,0,0,0,4.835780126843936e-05,4.835780126843936e-05,0.0,9.67156025377669e-06
1,11.672368888888888,40.34213333333334,100.0,1.4210854715202004e-14,0.0,-100.0,10,0,0,0,0,1.0749658046856607,1.0617406744075915,6.437504738937337,2.4170058358871764,0,0,0,4.835526234370224e-05,4.835526234370224e-05,0.0,9.671052468740449e-06
1,12.339591111111112,20.375466666666668,100.0,1.4210854715202004e-14,0.0,-100.0,10,0,0,0,0,1.1070830996391885,1.0675851822005558,6.437504738937337,2.4551675386335448,0,0,0,9.487950203990181e-05,0.0,0.0,9.487950203945772e-06
1,13.0058125,0.34875,100.0,1.4210854715202004e-14,0.0,-100.0,10,0,0,0,0,1.1447838649533852,1.0673853822005575,6.437504738937337,2.4928683039477937,0,0,0,9.416011074703245e-05,0.0,0.0,9.416011074736552e-06
1,13.679373333333332,40.7624,100.0,1.4210854715202004e-14,0.0,-100.0,10,0,0,0,0,1.1828501719743918,1.0671835822005604,6.437504738937337,2.530934610968902,0,0,0,9.43777390947087e-05,0.0,0.0,9.437773909493075e-06
1,14.334919166666667,20.09515,100.0,1.4210854715202004e-14,0.0,-100.0,10,0,0,0,0,1.220548281384103,1.066986982200563,6.437504738937337,2.5686327203787007,0,0,0,9.639826894258796e-05,0.0,0.0,9.639826894281e-06
1,15.014818611111112,0.8891166666666667,100.0,1.4210854715202004e-14,0.0,-100.0,10,0,0,0,0,1.2592118489828699,1.0667832822005663,6.437504738937337,2.6072962879773223,0,0,0,9.440778799996163e-05,0.0,0.0,9.440778799940652e-06
1,15.678704722222221,40.72228333333333,100.0,1.4210854715202004e-14,0.0,-100.0,10,0,0,0,0,1.2969888486649688,1.066584182200569,6.437504738937337,2.645073287659329,0,0,0,9.504295904527726e-05,0.0,0.0,9.504295904516624e-06
1,16.342924444444446,20.575466666666667,100.0,1.4210854715202004e-14,0.0,-100.0,10,0,0,0,0,1.3346918833781412,1.0663850822005718,6.437504738937337,2.6827763223725563,0,0,0,9.45628530766296e-05,0.0,0.0,9.456285307685164e-06
1,17.00580972222222,0.34858333333333336,100.0,1.4210854715202004e-14,0.0,-100.0,10,0,0,0,0,1.3724785986986998,1.0661863822005748,6.437504738937337,2.7205630376928505,0,0,0,9.528112699597191e-05,0.0,0.0,9.528112699497271e-06
1,17.681038611111113,40.862316666666665,100.0,1.4210854715202004e-14,0.0,-100.0,10,0,0,0,0,1.4107998385322922,1.065983982200577,6.437504738937337,2.75888427752639,0,0,0,9.442046087970724e-05,0.0,0.0,9.442046087992928e-06
1,18.342589444444446,20.555366666666668,100.0,1.4210854715202004e-14,0.0,-100.0,10,0,0,0,0,1.4483381581868002,1.0657856822005787,6.437504738937337,2.796422597181077,0,0,0,9.475661452873485e-05,0.0,0.0,9.475661452928996e-06
1,19.014815833333333,0.88895,100.0,1.4210854715202004e-14,0.0,-100.0,10,0,0,0,0,1.4864730392935894,1.0655841822005812,6.437504738937337,2.834557478287644,0,0,0,9.45751830493391e-05,0.0,0.0,9.45751830483399e-06
1,19.685374166666666,41.12245,100.0,1.4210854715202004e-14,0.0,-100.0,10,0,0,0,0,1.5244452748920438,1.0653831822005826,6.437504738937337,2.8725297138862134,0,0,0,9.442390169911441e-05,0.0,0.0,9.442390169978054e-06
1,20.345256944444444,20.715416666666666,100.0,1.4210854715202004e-14,0.0,-100.0,10,0,0,0,0,1.5619688052499205,1.0651844822005843,6.437504738937337,2.910053244244191,0,0,0,9.442212929189342e-05,0.0,0.0,9.442212929200444e-06
1,21.008809444444445,0.5285666666666666,100.0,1.4210854715202004e-14,0.0,-100.0,10,0,0,0,0,1.5996969564813437,1.064985582200584,6.437504738937337,2.947781395475484,0,0,0,9.506553529770034e-05,0.0,0.0,9.506553529714523e-06
1,21.677366111111112,40.64196666666667,100.0,1.4210854715202004e-14,0.0,-100.0,10,0,0,0,0,1.6377646772846006,1.0647850822005824,6.437504738937337,2.9858491162786547,0,0,0,9.454351920490378e-05,0.0,0.0,9.454351920568094e-06
1,22.342586666666666,20.5552,100.0,1.4210854715202004e-14,0.0,-100.0,10,0,0,0,0,1.675463648166079,1.0645856822005832,6.437504738937337,3.023548087160267,0,0,0,9.45278345685363e-05,0.0,0.0,9.452783456875835e-06
1,23.01681472222222,1.0088833333333334,100.0,1.4210854715202004e-14,0.0,-100.0,10,0,0,0,0,1.713868467687163,1.064383582200583,6.437504738937337,3.0619529066814724,0,0,0,9.521645077470442e-05,0.0,0.0,9.521645077503749e-06
1,23.680700833333333,40.84205,100.0,1.4210854715202004e-14,0.0,-100.0,10,0,0,0,0,1.7516939409294827,1.064184682200583,6.437504738937337,3.099778379923678,0,0,0,9.50304605878971e-05,0.0,0.0,9.5030460587342e-06
2,0.35326083333333336,21.19565,100.0,1.4210854715202004e-14,0.0,0,10,0,0,0,0,1.7903971491535438,1.0639830822005827,6.437504738937337,3.1384815881478447,0,0,0,9.63341213527924e-05,0.0,0.0,9.633412135334751e-06
2,1.0191486111111112,1.1489166666666666,100.0,1.4210854715202004e-14,0.0,-100.0,10,0,0,0,0,1.8283419456063554,1.0637835822005823,6.437504738937337,3.176426384600621,0,0,0,9.461922592468586e-05,0.0,0.0,9.461922592435279e-06
2,1.6857036111111112,41.14221666666667,100.0,1.4210854715202004e-14,0.0,-100.0,10,0,0,0,0,1.8661689085386404,1.0635836822005835,6.437504738937337,3.2142533475328023,0,0,0,9.461292406443e-05,0.0,0.0,9.461292406420796e-06
2,2.3465872222222224,20.795233333333332,100.0,1.4210854715202004e-14,0.0,-100.0,10,0,0,0,0,1.9036735956446096,1.0632861822005844,6.437504738937337,3.2517580346388812,0,0,0,9.461334300642221e-05,0.0,0.0,9.46133430068663e-06
2,3.015143888888889,0.9086333333333333,100.0,1.4210854715202004e-14,0.0,-100.0,10,0,0,0,0,1.9416976651219287,1.0628855822005823,6.437504738937337,3.2897821041163775,0,0,0,9.504461694187505e-05,0.0,0.0,9.504461694231914e-06
2,3.6870366666666667,41.2222,100.0,1.4210854715202004e-14,0.0,-100.0,10,0,0,0,0,1.979995507213014,1.0624827822005807,6.437504738937337,3.328079946207362,0,0,0,9.50938376192978e-05,0.0,0.0,9.509383761874268e-06
2,4.348921111111111,20.935266666666667,100.0,1.4210854715202004e-14,0.0,-100.0,10,0,0,0,0,2.0175723448205094,1.0620861822005792,6.437504738937337,3.3656567838149347,0,0,0,9.462909339630343e-05,0.0,0.0,9.462909339674752e-06
2,5.023816388888889,1.4289833333333333,1.4210854715202004e-14,0.0,100.0,-100.0,10,0,0,0,0,2.0563953528987873,1.0616813822005795,6.437504738937337,3.4044797918930247,0,0,0,9.63415141627122e-05,0.0,0.0,9.634151416193504e-06
2,5.690705,41.4423,1.4210854715202004e-14,0.0,100.0,-100.0,10,0,0,0,0,2.0644302351799566,1.0612815822005774,6.481850535353406,3.4568604705904193,0,0,0,0.0,0.0,0.0001401573843744508,1.4015738437511693e-05
2,6.355591944444445,21.335516666666667,1.4210854715202004e-14,0.0,100.0,-100.0,10,0,0,0,0,2.0644302351799566,1.0608829822005734,6.533363213732958,3.5083731489700183,0,0,0,0.0,0.0,0.00012652540243296428,1.2652540243296428e-05
2,7.022146944444445,1.3288166666666668,1.4210854715202004e-14,0.0,100.0,-100.0,10,0,0,0,0,2.064530235179957,1.0604839822005705,6.588398630294295,3.5634085655312133,0,0,0,0.0,0.0,0.00014021908772354763,1.4021908772310354e-05
