date,temp 2m avg,precipitation,wind speed,maximum wind speed,wind direction,humidity,air pressure,global solar radiation
14.05.2022 03:00,9.70,0.00,1.01,3.10,222.83,91.00,1006.98,6.25
14.05.2022 04:00,10.45,0.00,0.65,1.87,157.61,90.67,1007.15,5.53
14.05.2022 05:00,8.50,0.00,0.38,1.33,132.64,98.33,1007.10,13.95
14.05.2022 06:00,9.22,0.00,0.27,1.70,163.87,96.33,1007.28,85.49
14.05.2022 07:00,13.47,0.00,0.79,2.72,214.84,77.67,1007.59,262.44
14.05.2022 08:00,16.42,0.00,2.49,4.32,226.42,64.67,1007.68,405.00
14.05.2022 09:00,18.32,0.00,3.44,7.39,254.96,56.50,1007.90,501.05
14.05.2022 10:00,19.52,0.00,3.85,7.86,251.97,52.67,1007.94,603.34
14.05.2022 11:00,20.83,0.00,3.91,7.86,264.58,47.33,1007.93,755.75
14.05.2022 12:00,21.70,0.00,4.58,10.18,261.50,44.83,1007.85,808.32
14.05.2022 13:00,21.98,0.00,5.59,10.18,262.34,43.83,1007.74,818.58
14.05.2022 14:00,22.60,0.00,5.35,10.10,267.35,42.67,1007.66,800.01
14.05.2022 15:00,22.98,0.00,4.46,9.82,264.30,42.00,1007.55,702.69
14.05.2022 16:00,22.68,0.00,4.55,10.10,270.77,42.83,1007.44,578.09
14.05.2022 17:00,22.35,0.00,3.87,9.07,269.94,43.33,1007.42,439.64
14.05.2022 18:00,21.40,0.00,3.19,9.25,270.73,44.67,1007.57,287.43
14.05.2022 19:00,19.87,0.00,2.57,5.90,265.85,46.83,1007.75,128.50
14.05.2022 20:00,17.23,0.00,1.45,3.66,275.10,55.00,1007.96,23.27
14.05.2022 21:00,13.13,0.00,0.58,2.17,263.89,76.33,1008.43,4.45
14.05.2022 22:00,9.83,0.00,0.19,0.95,207.97,94.33,1008.90,4.67
14.05.2022 23:00,8.08,0.00,0.22,1.16,220.44,99.50,1009.15,5.24
15.05.2022 00:00,7.08,0.00,0.32,0.95,230.46,100.00,1009.41,5.58
15.05.2022 01:00,6.07,0.00,0.36,1.16,189.19,100.00,1009.61,5.26
15.05.2022 02:00,5.53,0.00,0.27,0.95,211.53,100.00,1009.66,5.88
15.05.2022 03:00,4.78,0.00,0.21,0.95,176.18,100.00,1009.63,5.31
15.05.2022 04:00,3.90,0.00,0.20,0.95,184.44,100.00,1009.54,5.58
15.05.2022 05:00,3.47,0.00,0.31,0.95,168.14,100.00,1009.70,15.99
15.05.2022 06:00,5.68,0.00,0.22,0.79,146.47,100.00,1010.12,100.46
15.05.2022 07:00,10.63,0.00,0.61,1.54,248.56,82.33,1010.40,265.82
15.05.2022 08:00,14.72,0.00,0.88,1.70,227.48,63.33,1010.47,429.78
15.05.2022 09:00,17.35,0.00,1.38,3.02,118.46,52.83,1010.33,566.24
15.05.2022 10:00,18.53,0.00,1.92,3.75,79.32,50.33,1010.22,681.42
15.05.2022 11:00,19.65,0.00,1.70,4.32,101.64,46.50,1010.14,761.61
15.05.2022 12:00,21.43,0.00,1.32,3.56,198.55,42.50,1009.79,828.63
15.05.2022 13:00,21.87,0.00,1.93,4.58,112.16,40.83,1009.27,838.60
15.05.2022 15:00,23.23,0.00,1.65,4.20,105.03,36.33,1008.38,707.07
15.05.2022 16:00,23.28,0.00,2.11,4.20,83.45,35.33,1007.80,572.09
15.05.2022 17:00,23.22,0.00,2.01,4.19,84.22,35.67,1007.44,424.35
15.05.2022 18:00,22.52,0.00,2.08,4.32,83.86,36.83,1006.99,276.00
15.05.2022 19:00,21.62,0.00,1.79,3.88,67.93,38.67,1006.79,133.17
15.05.2022 20:00,18.52,0.00,1.35,2.26,49.96,45.17,1006.80,24.25
15.05.2022 21:00,14.30,0.00,0.64,2.08,47.00,63.83,1006.85,4.77
15.05.2022 22:00,10.72,0.00,0.12,0.12,204.85,87.17,1006.92,5.05
15.05.2022 23:00,8.63,0.00,0.13,0.78,172.11,95.00,1006.99,5.22
16.05.2022 00:00,7.43,0.00,0.23,1.54,147.70,98.33,1007.10,5.64
16.05.2022 01:00,6.33,0.00,0.33,1.33,145.97,100.00,1007.27,5.57
16.05.2022 02:00,5.53,0.00,0.25,1.16,175.90,100.00,1007.08,5.69
16.05.2022 03:00,5.27,0.00,0.69,1.71,135.53,100.00,1006.63,5.88
16.05.2022 04:00,4.98,0.00,0.51,1.25,136.50,100.00,1006.26,5.41
16.05.2022 05:00,4.68,0.00,0.63,1.54,136.25,100.00,1006.05,15.48
16.05.2022 06:00,7.75,0.00,0.80,1.99,71.35,94.17,1005.76,111.92
16.05.2022 07:00,12.68,0.00,1.39,2.72,110.02,72.33,1005.77,276.65
16.05.2022 08:00,16.23,0.00,1.91,5.05,83.34,58.33,1005.68,438.48
16.05.2022 09:00,18.52,0.00,2.34,5.15,80.79,53.17,1005.59,477.65
16.05.2022 10:00,21.12,0.00,3.11,6.07,76.99,47.83,1005.28,683.37
16.05.2022 11:00,23.45,0.00,3.28,7.13,101.77,41.83,1004.99,761.71
16.05.2022 12:00,25.17,0.00,3.30,7.51,95.32,40.00,1004.52,743.67
16.05.2022 13:00,25.80,0.00,3.14,6.91,116.07,39.17,1004.19,597.68
16.05.2022 14:00,25.98,0.00,2.76,6.03,122.58,39.83,1003.78,399.92
16.05.2022 15:00,25.55,0.00,1.82,5.14,185.09,44.17,1003.33,250.50
16.05.2022 16:00,24.33,0.10,1.87,3.94,202.25,50.67,1003.22,167.70
16.05.2022 17:00,22.75,0.00,1.58,3.47,170.35,58.50,1003.32,107.14
16.05.2022 18:00,20.93,0.20,1.74,4.88,191.13,71.17,1003.24,59.77
16.05.2022 19:00,18.58,0.00,1.66,3.85,214.88,94.17,1003.39,30.87
16.05.2022 20:00,17.72,0.10,1.53,4.13,235.57,99.00,1003.77,8.29
16.05.2022 21:00,17.18,0.10,1.19,2.65,224.33,100.00,1004.20,4.23
16.05.2022 22:00,17.20,0.00,1.62,3.02,254.16,98.50,1004.61,4.75
16.05.2022 23:00,16.83,0.40,2.05,5.21,271.80,99.00,1005.37,4.26
17.05.2022 00:00,16.07,8.50,1.50,4.04,266.00,100.00,1005.64,4.51
17.05.2022 01:00,16.12,6.70,2.67,7.67,260.88,100.00,1006.07,5.43
17.05.2022 02:00,15.93,1.10,3.91,7.77,262.86,100.00,1006.25,5.69
17.05.2022 03:00,15.37,0.20,3.44,5.90,264.53,100.00,1006.36,5.10
17.05.2022 04:00,14.98,0.00,3.16,5.43,258.52,100.00,1006.44,5.01
17.05.2022 05:00,15.07,0.00,3.14,6.07,258.37,100.00,1006.76,8.31
17.05.2022 06:00,15.18,0.00,2.62,4.53,257.32,100.00,1007.24,61.35
17.05.2022 07:00,15.73,0.00,2.60,4.20,256.15,99.33,1007.66,132.38
17.05.2022 08:00,16.77,0.00,3.51,5.62,246.00,94.17,1008.05,192.19
17.05.2022 09:00,17.78,0.00,3.66,7.13,255.81,89.67,1008.29,320.17
17.05.2022 10:00,20.55,0.00,2.79,6.28,260.20,77.67,1008.48,703.03
17.05.2022 11:00,22.13,0.00,2.58,5.81,258.83,69.83,1008.62,699.30
17.05.2022 12:00,22.87,0.00,2.21,5.59,250.48,65.33,1008.64,675.78
17.05.2022 13:00,24.27,0.00,2.67,6.28,261.29,57.33,1008.24,785.74
17.05.2022 14:00,21.77,0.70,2.44,7.29,258.42,71.50,1008.14,387.71
17.05.2022 15:00,22.32,0.00,2.57,5.26,89.65,73.17,1008.00,608.90
17.05.2022 16:00,22.62,0.00,1.67,4.95,90.37,67.00,1007.90,326.08
17.05.2022 17:00,20.77,0.00,2.94,6.44,57.94,77.50,1008.31,296.88
17.05.2022 18:00,20.47,0.00,3.00,7.01,77.88,83.50,1008.58,279.45
17.05.2022 19:00,20.08,0.00,2.02,5.43,70.45,83.50,1008.71,130.51
17.05.2022 20:00,18.33,0.00,1.18,2.93,78.71,89.50,1009.07,24.86
17.05.2022 21:00,15.43,0.00,0.47,1.53,104.11,99.67,1009.41,4.74
17.05.2022 22:00,13.65,0.00,0.29,1.32,158.11,100.00,1009.67,4.67
17.05.2022 23:00,13.20,0.00,0.53,1.70,58.15,100.00,1009.82,5.02
18.05.2022 00:00,12.98,0.00,0.52,1.89,98.38,100.00,1009.94,4.95
18.05.2022 01:00,12.98,0.00,0.98,2.93,70.95,100.00,1010.19,5.31
18.05.2022 02:00,13.38,0.00,1.07,2.55,63.85,100.00,1010.43,4.81
18.05.2022 03:00,13.67,0.00,0.92,1.70,69.30,100.00,1010.67,5.16
18.05.2022 04:00,13.88,0.00,0.81,1.80,67.56,100.00,1010.78,5.04
18.05.2022 05:00,13.60,0.00,1.03,1.99,79.56,100.00,1010.97,12.06
18.05.2022 06:00,13.73,0.00,1.40,2.55,60.28,100.00,1011.40,44.94
18.05.2022 07:00,16.38,0.00,1.82,4.68,89.87,92.33,1011.75,298.95
18.05.2022 08:00,19.02,0.00,2.37,5.05,111.28,82.67,1011.83,442.55
18.05.2022 09:00,21.10,0.00,2.89,6.37,106.85,70.50,1011.92,608.88
18.05.2022 10:00,22.55,0.00,2.63,5.90,104.25,66.67,1012.05,622.12
18.05.2022 11:00,23.72,0.00,2.98,5.52,96.71,61.00,1011.88,725.72
18.05.2022 12:00,25.03,0.00,2.72,6.54,101.84,56.50,1011.45,776.97
18.05.2022 13:00,25.82,0.00,3.02,6.28,99.40,51.50,1011.07,817.72
18.05.2022 14:00,26.25,0.00,2.94,7.20,100.18,49.83,1010.80,614.07
18.05.2022 15:00,25.02,0.00,2.81,5.52,109.46,53.33,1010.75,328.93
18.05.2022 16:00,25.90,0.00,2.78,6.07,106.60,50.67,1010.41,387.45
18.05.2022 17:00,25.08,0.00,2.58,5.81,107.79,53.33,1010.19,178.37
18.05.2022 18:00,25.35,0.00,2.38,5.05,107.76,52.67,1010.06,229.03
18.05.2022 19:00,24.78,0.00,1.97,4.20,110.96,54.50,1010.00,122.25
18.05.2022 20:00,22.42,0.00,1.69,3.47,106.32,65.00,1010.00,18.45
18.05.2022 21:00,20.23,0.00,1.45,3.02,96.68,75.00,1010.11,4.10
18.05.2022 22:00,18.33,0.00,1.26,2.17,70.42,85.67,1010.12,4.05
18.05.2022 23:00,16.78,0.00,0.97,2.27,65.95,91.67,1009.99,4.33
19.05.2022 00:00,14.73,0.00,0.83,1.54,52.40,99.67,1009.79,4.74
19.05.2022 01:00,13.88,0.00,0.93,1.70,57.69,100.00,1009.47,5.20
19.05.2022 02:00,13.65,0.00,1.19,2.34,69.30,100.00,1009.16,4.75
19.05.2022 03:00,13.07,0.00,0.71,1.70,89.83,100.00,1008.96,4.79
19.05.2022 04:00,12.65,0.00,0.94,1.89,55.24,100.00,1008.87,4.91
19.05.2022 05:00,12.98,0.00,0.81,1.80,71.54,100.00,1008.83,24.78
19.05.2022 06:00,15.15,0.00,0.91,1.70,57.51,92.83,1008.82,95.86
19.05.2022 07:00,18.40,0.00,0.84,1.54,77.61,82.00,1009.01,186.80
19.05.2022 08:00,22.23,0.00,1.11,2.65,101.50,67.50,1009.02,352.50
19.05.2022 09:00,24.15,0.00,2.05,4.32,161.25,54.17,1008.91,509.63
19.05.2022 10:00,26.08,0.00,2.34,4.51,156.62,46.17,1008.67,653.68
19.05.2022 11:00,26.72,0.00,2.16,4.96,156.66,43.50,1008.40,491.81
19.05.2022 12:00,27.67,0.00,2.76,7.39,128.24,40.50,1007.91,696.25
19.05.2022 13:00,28.18,0.00,3.45,7.58,126.75,37.83,1007.06,776.47
19.05.2022 14:00,29.17,0.00,2.91,7.01,139.53,35.83,1006.27,726.43
19.05.2022 15:00,29.08,0.00,2.91,6.44,128.13,36.67,1005.72,550.13
19.05.2022 16:00,29.68,0.00,3.06,6.37,135.07,36.00,1005.05,562.37
19.05.2022 17:00,28.90,0.00,1.89,4.41,158.74,37.50,1004.80,310.10
19.05.2022 18:00,26.97,0.00,1.43,3.56,159.00,43.67,1004.73,136.66
19.05.2022 19:00,24.27,0.00,3.97,17.11,257.64,57.00,1005.91,31.31
19.05.2022 20:00,20.03,0.00,3.59,8.69,254.16,82.67,1006.52,11.94
19.05.2022 21:00,18.72,0.10,1.14,2.17,158.50,93.33,1005.86,4.70
19.05.2022 22:00,18.13,0.00,1.12,2.72,233.88,94.83,1006.53,5.25
19.05.2022 23:00,17.77,0.00,1.65,5.53,216.48,90.00,1006.90,5.28
20.05.2022 00:00,17.93,0.00,1.55,2.93,234.80,83.83,1007.20,4.41
20.05.2022 01:00,17.45,0.00,2.34,5.05,247.92,88.00,1007.60,4.17
20.05.2022 02:00,16.08,0.00,1.27,4.32,262.14,94.83,1007.99,3.48
20.05.2022 03:00,15.92,0.00,1.93,5.43,262.80,98.67,1008.27,4.30
20.05.2022 04:00,14.20,0.00,0.62,1.80,191.50,100.00,1008.50,4.31
20.05.2022 05:00,13.20,0.00,0.51,1.33,190.53,100.00,1008.68,23.57
20.05.2022 06:00,14.92,0.00,0.93,1.80,159.02,98.17,1009.04,88.98
20.05.2022 07:00,18.75,0.00,0.81,2.46,215.71,79.83,1009.07,263.10
20.05.2022 08:00,19.85,0.00,1.48,3.40,241.17,80.17,1009.16,344.39
20.05.2022 09:00,20.08,0.00,1.68,4.03,241.54,82.67,1009.07,414.13
20.05.2022 10:00,20.70,0.00,1.54,3.85,244.00,78.50,1008.92,533.23
20.05.2022 11:00,22.33,0.00,1.30,3.47,175.94,71.33,1008.17,631.91
20.05.2022 12:00,23.10,0.00,1.86,4.41,116.29,69.33,1007.18,617.90
20.05.2022 13:00,23.95,0.00,1.81,4.03,102.37,66.50,1006.27,434.17
20.05.2022 14:00,25.07,0.00,1.87,4.13,97.71,61.83,1005.25,578.40
20.05.2022 15:00,25.52,0.00,1.78,4.32,124.80,59.67,1003.79,425.06
20.05.2022 16:00,24.97,0.00,2.50,5.76,113.99,63.83,1002.63,281.94
20.05.2022 17:00,24.88,0.00,2.91,5.99,115.37,64.67,1001.55,224.33
20.05.2022 18:00,22.08,4.30,2.27,4.67,114.72,85.00,1000.41,39.94
20.05.2022 19:00,20.13,1.50,1.76,5.43,176.66,99.83,999.25,24.16
20.05.2022 20:00,19.35,0.10,0.78,3.19,250.03,100.00,998.76,19.56
20.05.2022 21:00,18.90,1.10,1.41,4.41,211.09,100.00,998.84,5.17
20.05.2022 22:00,18.88,0.00,2.89,7.64,220.08,99.33,999.28,6.05
20.05.2022 23:00,17.87,0.00,5.43,12.43,242.48,88.00,999.91,8.67
21.05.2022 00:00,16.77,0.00,7.11,11.97,255.96,77.67,1001.26,6.74
21.05.2022 01:00,15.47,0.00,7.52,13.28,253.05,75.83,1002.44,4.23
21.05.2022 02:00,14.45,0.00,5.39,9.64,256.10,80.17,1003.04,4.15
21.05.2022 03:00,14.05,0.00,5.65,11.69,263.19,84.83,1003.66,4.34
21.05.2022 04:00,12.80,0.00,6.80,11.31,262.72,88.17,1004.63,4.19
21.05.2022 05:00,11.70,0.00,5.19,11.97,258.25,88.17,1005.47,14.57
21.05.2022 06:00,11.98,0.00,2.12,4.42,262.79,87.33,1006.13,128.19
21.05.2022 07:00,14.10,0.00,2.80,6.45,232.27,74.83,1006.29,308.65
21.05.2022 08:00,14.82,0.00,4.14,8.79,220.09,66.67,1006.25,317.68
21.05.2022 09:00,15.25,0.00,4.96,10.65,223.49,69.50,1006.47,371.74
21.05.2022 10:00,15.40,0.00,5.66,10.93,222.35,70.50,1006.64,426.14
21.05.2022 11:00,16.28,0.00,6.48,11.43,228.40,69.50,1006.61,593.27
21.05.2022 12:00,17.02,0.00,5.83,11.07,235.09,64.17,1006.72,475.54
21.05.2022 13:00,17.65,0.00,6.38,12.26,239.16,57.67,1006.63,461.46
21.05.2022 14:00,18.18,0.00,5.93,11.24,238.71,53.50,1006.38,423.63
21.05.2022 15:00,18.32,0.00,6.18,11.88,256.16,53.00,1006.41,365.51
21.05.2022 16:00,18.22,0.00,5.71,10.86,264.85,54.50,1006.53,396.64
21.05.2022 17:00,18.92,0.00,6.30,12.73,254.87,52.00,1006.50,398.88
21.05.2022 18:00,17.42,0.00,5.84,10.30,259.36,55.50,1006.53,172.47
21.05.2022 19:00,16.88,0.00,4.89,8.90,254.37,59.50,1006.39,121.55
21.05.2022 20:00,15.87,0.00,4.19,7.13,256.44,64.83,1006.38,39.56
21.05.2022 21:00,14.82,0.00,3.03,5.91,250.75,70.00,1006.56,4.80
21.05.2022 22:00,13.37,0.00,1.93,3.57,236.85,81.50,1006.64,4.32
21.05.2022 23:00,13.98,0.00,2.48,5.15,259.47,79.17,1006.64,4.71
22.05.2022 00:00,13.45,0.00,2.45,4.39,262.29,83.00,1006.53,4.06
22.05.2022 01:00,12.80,0.00,2.19,4.04,268.66,87.33,1006.32,4.07
22.05.2022 02:00,11.60,0.00,1.66,2.55,252.61,94.50,1006.08,4.06
22.05.2022 03:00,10.95,0.00,1.44,2.34,264.74,97.33,1006.13,4.62
22.05.2022 04:00,9.60,0.00,0.72,1.33,225.29,99.83,1005.96,4.98
22.05.2022 05:00,9.08,0.00,0.28,0.95,139.36,100.00,1005.84,16.04
22.05.2022 06:00,9.27,0.00,0.38,1.33,205.37,99.83,1005.97,80.93
22.05.2022 07:00,13.07,0.00,1.44,3.19,259.94,81.33,1005.94,300.14
22.05.2022 08:00,14.97,0.00,1.40,3.19,245.17,70.50,1005.75,420.99
22.05.2022 09:00,16.12,0.00,1.64,3.57,250.21,68.17,1005.54,558.48
22.05.2022 10:00,17.37,0.00,1.98,4.51,254.00,62.50,1005.25,721.71
22.05.2022 11:00,18.57,0.00,2.09,4.13,249.45,58.17,1005.05,762.66
22.05.2022 12:00,19.18,0.00,2.22,6.00,269.64,54.50,1004.72,821.89
22.05.2022 13:00,19.48,0.00,2.23,5.52,235.45,54.00,1004.42,735.40
22.05.2022 14:00,20.35,0.00,1.92,4.51,224.72,50.00,1003.95,784.88
22.05.2022 15:00,20.05,0.00,1.94,4.67,249.72,48.50,1003.44,585.58
22.05.2022 16:00,20.62,0.00,1.91,4.13,179.67,46.33,1002.90,572.59
22.05.2022 17:00,19.65,0.00,1.25,3.75,246.30,48.17,1002.58,255.47
22.05.2022 18:00,19.63,0.00,1.40,3.94,229.34,48.50,1002.42,229.73
22.05.2022 19:00,18.27,0.00,1.06,2.64,127.73,52.00,1002.34,95.03
22.05.2022 20:00,16.68,0.00,1.19,2.17,89.74,60.17,1001.87,37.91
22.05.2022 21:00,13.10,0.00,0.47,1.32,61.67,83.17,1001.83,5.16
22.05.2022 22:00,10.65,0.00,0.23,1.32,126.14,96.83,1001.59,4.77
22.05.2022 23:00,9.50,0.00,0.43,1.80,161.19,99.83,1001.26,4.89
23.05.2022 00:00,8.45,0.00,0.32,1.16,165.02,100.00,1001.19,4.81
23.05.2022 01:00,7.55,0.00,0.38,1.16,153.03,100.00,1000.86,4.98
23.05.2022 02:00,7.00,0.00,0.43,1.16,107.99,100.00,999.98,5.32
23.05.2022 03:00,6.42,0.00,0.23,0.95,184.24,100.00,999.55,5.34
23.05.2022 04:00,5.78,0.00,0.61,1.80,106.00,100.00,999.21,5.54
23.05.2022 05:00,6.58,0.00,1.12,2.72,67.72,100.00,998.74,20.16
23.05.2022 06:00,9.53,0.00,1.23,3.67,88.68,95.00,998.33,136.22
23.05.2022 07:00,12.10,0.00,1.93,4.21,77.01,82.00,997.74,188.77
23.05.2022 08:00,13.97,0.00,1.91,4.13,90.05,74.17,997.52,286.08
23.05.2022 09:00,14.93,0.00,2.60,5.81,90.51,73.67,996.86,232.16
23.05.2022 10:00,16.88,0.00,3.23,7.77,97.74,64.00,996.20,426.22
23.05.2022 11:00,19.85,0.00,3.41,7.39,92.80,53.67,995.27,713.74
23.05.2022 12:00,21.67,0.00,3.87,9.37,86.56,50.67,994.32,842.63
23.05.2022 13:00,22.77,0.00,3.84,9.45,103.12,45.83,993.85,775.27
23.05.2022 14:00,23.12,0.00,3.77,7.99,115.93,45.50,993.45,563.13
23.05.2022 15:00,22.35,0.00,4.09,9.00,117.57,49.00,992.85,311.68
23.05.2022 16:00,21.78,0.00,3.95,8.43,118.85,50.83,991.84,182.58
23.05.2022 17:00,21.42,0.00,2.62,6.38,109.11,53.33,990.65,147.51
23.05.2022 18:00,21.97,0.00,3.35,7.67,104.02,49.00,989.59,164.37
23.05.2022 19:00,21.03,0.00,2.89,7.58,99.87,51.67,989.17,52.08
23.05.2022 20:00,19.95,0.00,2.69,6.28,88.11,58.33,988.51,25.17
23.05.2022 21:00,19.02,0.00,2.29,5.53,91.86,66.00,988.09,5.24
23.05.2022 22:00,18.82,0.00,2.53,4.89,104.75,67.00,987.55,4.12
23.05.2022 23:00,18.18,0.00,2.11,4.79,122.59,72.00,987.33,4.10
24.05.2022 00:00,18.00,0.30,1.91,6.54,167.02,81.67,987.34,3.32
24.05.2022 01:00,16.63,0.00,1.26,2.93,179.13,97.17,987.48,5.64
24.05.2022 02:00,17.23,0.10,1.50,4.51,176.75,97.00,987.57,5.28
24.05.2022 03:00,17.15,0.10,3.97,10.86,216.50,96.50,988.11,5.33
24.05.2022 04:00,16.37,0.00,4.86,8.43,231.85,86.00,989.11,8.66
24.05.2022 05:00,15.42,0.00,3.18,7.11,242.56,86.33,989.85,27.85
24.05.2022 06:00,15.25,0.00,1.80,4.42,253.13,85.17,990.31,121.65
24.05.2022 07:00,17.57,0.00,1.25,2.81,218.90,74.00,990.85,312.37
24.05.2022 08:00,17.52,0.00,2.10,5.05,202.79,75.00,991.63,184.27
24.05.2022 09:00,18.03,0.00,1.83,4.13,188.14,74.17,991.90,291.39
24.05.2022 10:00,19.97,0.00,2.48,6.92,192.82,64.17,991.88,562.36
24.05.2022 11:00,18.55,0.90,1.94,5.71,182.88,71.17,992.30,146.33
24.05.2022 12:00,16.03,0.20,3.71,11.41,245.76,92.50,993.24,449.61
24.05.2022 13:00,17.63,0.00,4.98,8.78,256.78,70.33,994.19,604.60
24.05.2022 14:00,18.80,0.00,3.68,8.62,233.44,63.17,994.70,513.60
24.05.2022 15:00,20.73,0.00,5.41,10.30,229.89,48.83,994.82,728.65
24.05.2022 16:00,21.27,0.00,4.67,9.64,232.11,47.67,995.14,602.16
24.05.2022 17:00,21.20,0.00,4.75,8.69,234.39,44.67,995.51,469.05
24.05.2022 18:00,20.02,0.00,4.52,9.07,234.21,45.33,996.08,247.49
24.05.2022 19:00,18.88,0.00,3.63,7.29,227.79,46.67,996.72,140.74
24.05.2022 20:00,16.40,0.00,2.19,4.13,215.74,56.00,997.24,27.90
24.05.2022 21:00,13.92,0.00,1.42,3.94,211.05,71.17,998.11,5.26
24.05.2022 22:00,13.15,0.00,1.81,4.02,234.84,80.50,998.84,5.03
24.05.2022 23:00,13.07,0.00,1.98,5.43,261.71,85.33,999.59,3.64
25.05.2022 00:00,10.00,0.00,0.74,2.08,202.44,99.17,999.69,3.91
25.05.2022 01:00,7.98,0.00,1.05,2.56,140.92,100.00,999.98,4.72
25.05.2022 02:00,7.72,0.00,0.81,1.54,124.47,100.00,1000.22,5.18
25.05.2022 03:00,7.12,0.00,0.62,1.16,206.28,100.00,1000.61,5.10
25.05.2022 04:00,7.38,0.00,1.00,2.46,141.54,100.00,1000.76,5.50
25.05.2022 05:00,7.35,0.00,0.63,1.33,183.45,100.00,1001.11,21.73
25.05.2022 06:00,8.77,0.00,0.65,1.54,150.83,98.17,1001.51,78.01
25.05.2022 07:00,11.80,0.00,0.69,1.71,181.07,85.67,1001.92,188.42
25.05.2022 08:00,15.88,0.00,1.18,3.47,240.10,67.00,1002.30,458.79
25.05.2022 09:00,17.62,0.00,1.93,4.89,242.86,55.50,1002.64,598.88
25.05.2022 10:00,18.67,0.00,1.95,4.79,256.05,52.00,1002.66,559.67
25.05.2022 11:00,19.70,0.00,2.14,6.07,238.59,49.67,1002.70,581.64
25.05.2022 12:00,19.33,0.00,1.80,5.43,242.76,49.17,1002.54,460.53
25.05.2022 13:00,20.72,0.00,2.80,6.66,220.97,42.33,1002.34,596.72
25.05.2022 14:00,20.38,0.00,4.85,9.82,228.94,41.17,1002.29,487.89
25.05.2022 15:00,19.53,0.00,3.48,10.59,210.02,43.50,1002.48,417.99
25.05.2022 16:00,20.52,0.00,4.50,9.37,224.14,42.33,1002.18,449.59
25.05.2022 17:00,21.30,0.00,4.09,9.07,218.89,38.50,1002.00,376.68
25.05.2022 18:00,20.17,0.00,4.11,9.03,222.87,37.83,1002.26,208.43
25.05.2022 19:00,19.75,0.00,3.91,8.43,220.15,38.50,1002.56,133.93
25.05.2022 20:00,18.30,0.00,3.11,6.37,227.86,40.67,1002.99,43.08
25.05.2022 21:00,14.75,0.00,1.62,4.41,208.62,54.33,1003.40,5.15
25.05.2022 22:00,13.92,0.00,1.48,3.03,201.27,61.00,1003.75,5.37
25.05.2022 23:00,13.85,0.00,0.95,2.17,192.50,63.00,1003.87,5.16
26.05.2022 00:00,13.58,0.00,0.92,3.10,183.48,66.17,1003.82,4.96
26.05.2022 01:00,13.15,0.00,1.47,3.03,193.18,67.67,1003.80,4.57
26.05.2022 02:00,12.62,0.00,1.82,4.50,198.64,71.17,1003.85,5.05
26.05.2022 03:00,12.92,0.00,1.77,4.68,203.23,71.50,1003.89,4.92
26.05.2022 04:00,13.62,0.00,3.01,5.34,219.07,69.67,1003.95,4.92
26.05.2022 05:00,14.08,0.00,2.96,5.81,224.83,69.50,1004.01,17.70
26.05.2022 06:00,14.87,0.00,3.50,6.92,230.21,70.17,1004.36,114.93
26.05.2022 07:00,15.70,0.00,4.34,7.67,228.21,70.33,1004.75,142.13
26.05.2022 08:00,17.00,0.00,5.21,9.00,232.57,69.00,1005.22,346.36
26.05.2022 09:00,17.40,0.00,5.19,8.62,231.19,72.00,1005.76,408.66
26.05.2022 10:00,18.00,0.00,5.20,11.79,235.78,70.50,1006.38,433.81
26.05.2022 11:00,19.75,0.00,6.49,11.63,241.86,58.17,1006.65,704.09
26.05.2022 12:00,20.60,0.00,6.20,12.26,241.50,52.67,1006.84,627.85
26.05.2022 13:00,19.82,0.00,6.13,12.35,257.86,53.67,1006.99,444.69
26.05.2022 14:00,20.83,0.00,5.66,11.12,241.26,50.33,1006.91,490.44
26.05.2022 15:00,20.42,0.00,6.01,10.01,248.32,49.67,1006.79,382.63
26.05.2022 16:00,19.78,0.00,5.09,9.64,233.94,51.83,1006.57,199.21
26.05.2022 17:00,19.42,0.00,4.41,7.86,234.46,53.33,1006.48,135.85
26.05.2022 18:00,19.82,0.00,4.54,9.82,231.59,53.50,1006.19,191.63
26.05.2022 19:00,19.07,0.00,4.91,8.78,227.75,56.50,1005.99,67.38
26.05.2022 20:00,18.63,0.00,4.12,10.93,226.47,56.83,1005.68,25.30
26.05.2022 21:00,17.97,0.00,3.40,6.45,225.20,60.17,1005.64,8.18
26.05.2022 22:00,17.57,0.00,3.35,6.38,224.49,62.33,1005.48,4.18
26.05.2022 23:00,17.43,0.00,2.94,6.07,224.08,64.17,1005.03,4.44
27.05.2022 00:00,17.55,0.00,3.67,6.75,227.06,65.00,1004.66,4.46
27.05.2022 01:00,17.18,0.00,4.15,9.92,240.68,70.67,1004.36,2.98
27.05.2022 02:00,14.22,0.20,3.78,8.43,257.69,99.33,1004.49,4.12
27.05.2022 03:00,13.93,0.40,2.56,8.05,218.16,100.00,1003.97,4.57
27.05.2022 04:00,13.63,0.10,2.61,5.62,218.71,100.00,1003.52,4.65
27.05.2022 05:00,14.05,0.10,2.83,5.81,218.95,98.83,1003.17,7.89
27.05.2022 06:00,13.17,1.40,3.51,11.41,252.57,99.83,1003.66,21.94
27.05.2022 07:00,12.22,0.00,4.00,7.86,248.33,95.33,1003.97,50.46
27.05.2022 08:00,13.27,0.00,5.42,9.54,252.29,89.17,1004.27,193.46
27.05.2022 09:00,15.28,0.00,6.42,12.35,255.53,77.00,1004.43,580.77
