gr,sr,time,speed,water,nitrate,leaf_mass,stem_mass,root_mass,starch_mass
0.02591877231389686,0,1589869,10,21.44546549254306,8.291058922216227,1.0516776800576069,1.0139939333427257,5.555941519386791,11.414000000000046
0.032391716403780545,0,1601111,10,25.68355068766012,8.267251968580076,1.0656455949762187,1.0139939333427257,5.556003372649309,11.354000000000045
0.037812716288366334,0,1612177,10,27.919372944339063,8.238525423659958,1.0833336977502566,1.0139939333427257,5.556080673982058,11.294000000000045
0.04238675354090149,0,1623034,10,27.70819375487193,8.204991273154633,1.1043247701235182,1.0139939333427257,5.556170913535752,11.234000000000044
0.04574556762318914,0,1633957,10,27.457356500440387,8.167400644599077,1.1283109709579764,1.0139939333427257,5.556272070612549,11.174000000000044
0.047905304971618094,0,1645155,10,27.16739893800924,8.125382350126083,1.1547601580857785,1.0139939333427257,5.556381245573116,11.114000000000043
0.04867146423350367,0,1655836,10,26.879381744218495,13.08441491495719,1.183107340478217,1.0139939333427257,5.556495577142669,11.054000000000043
0.04808777089968087,0,1667012,10,26.56314990535114,13.039709121087906,1.212614884122704,1.0139939333427257,5.556611739630394,10.994000000000042
0.0461186821778599,0,1678144,10,26.252159577736368,12.995539462185514,1.2424956715546922,1.0139939333427257,5.5567265114369135,10.934000000000042
0.042962779709097836,0,1688924,10,25.96896555396609,12.954639178337496,1.2718590668003762,1.0139939333427257,5.556836585863286,10.874000000000041
0.03846752804218604,0,1700166,10,25.703997165335753,12.915176934824323,1.2998595715651946,1.0139939333427257,5.556939129925441,10.814000000000041
0.03312682884342015,0,1711991,10,25.48714059161509,12.88106206550107,1.3254822905196828,1.0139939333427257,5.557030946362969,10.75400000000004
0.026772652279484388,0,1722067,10,25.32877147633207,12.853782049955043,1.3479825896003712,1.0139939333427257,5.55711001662876,10.69400000000004
0.020009674249871302,0,1732913,10,25.21331244643139,12.830038763592874,1.3664757091793462,1.0139939333427257,5.557173921050856,10.63400000000004
0.012584496795758229,0,1745453,10,25.15446078652638,12.811659444488871,1.380486944655651,1.0139939333427257,5.557221683273309,10.574000000000039
0.010410811439567878,0,1756772,10,25.160937257233307,12.802093265601972,1.3893892534759973,1.0139939333427257,5.557251722178185,10.514000000000038
0.010410811439567878,0,1766034,10,25.18356778871702,12.794179426359552,1.3968013832333874,1.0139939333427257,5.557276572680355,10.454000000000038
0.010410811439567878,0,1777100,10,25.20997007544802,12.784946613910062,1.4042530553057933,1.0139939333427257,5.557301423293649,10.394000000000037
0.010410811439567878,0,1787902,10,25.23637236217902,12.775713801460572,1.4117444806440114,1.0139939333427257,5.5573262740180684,10.334000000000037
0.010410811439567878,0,1799045,10,25.26371758772184,12.766151245709315,1.419275871324221,1.0139939333427257,5.557351124853613,10.274000000000036
0.010410811439567878,0,1810122,10,25.369062813264662,12.756588689958058,1.4268474405539884,1.0139939333427257,5.5573759758002845,10.214000000000036
0.010410811439567878,0,1820990,10,25.479465099995664,12.747355877508568,1.4344594026783009,1.0139939333427257,5.557400826858083,10.154000000000035
0.010410811439567878,0,1832177,10,25.593810325538488,12.73779332175731,1.4421119731856369,1.0139939333427257,5.557425678027008,10.094000000000035
0.010410811439567878,0,1843034,10,25.70421261226949,12.72856050930782,1.4498053687140646,1.0139939333427257,5.557450529307061,10.034000000000034
0.010410811439567878,0,1853858,10,25.814614899000492,12.71932769685833,1.457539807057376,1.0139939333427257,5.557475380698241,9.974000000000034
0.010410811439567878,0,1865067,10,25.928960124543316,12.709765141107074,1.4653155071712514,1.0139939333427257,5.5575002322005504,9.914000000000033
0.010410811439567878,0,1876199,10,26.04330535008614,12.700202585355816,1.4731326891794587,1.0139939333427257,5.557525083813989,9.854000000000033
0.010410811439567878,0,1886913,10,26.153707636817142,12.690969772906326,1.4809915743800848,1.0139939333427257,5.557549935538557,9.794000000000032
0.010410811439567878,0,1898023,10,26.268052862359966,12.68140721715507,1.4888923852517995,1.0139939333427257,5.5575747873742545,9.734000000000032
0.010410811439567878,0,1908836,10,26.378455149090968,12.67217440470558,1.4968353454601548,1.0139939333427257,5.557599639321083,9.674000000000031
0.010410811439567878,0,1920221,10,26.49280037463379,12.662611848954322,1.5048206798639163,1.0139939333427257,5.557624491379043,9.614000000000031
0.014038664360316807,0,1931397,10,26.603202661364794,12.653379036504832,1.5128486145214288,1.0139939333427257,5.5576493435481344,9.55400000000003
0.02109566029368069,0,1942705,10,26.679330974502623,12.64137351702468,1.5237317932220225,1.0139939333427257,5.55768285609638,9.49400000000003
0.028174172941448933,0,1953232,10,26.69645855255497,12.623333028691764,1.5402034069876058,1.0139939333427257,5.557733215131844,9.43400000000003
0.034311165430105206,0,1964067,10,26.652847982473812,12.598346805840823,1.562439769895858,1.0139939333427257,5.557800472426034,9.374000000000029
0.03956583226645488,0,1975430,10,26.556028128479138,12.56791800044184,1.5899106929267006,1.0139939333427257,5.55788238091998,9.314000000000028
0.04396042775869523,0,1986133,10,26.41364897812178,12.532829101671052,1.622145682436671,1.0139939333427257,5.5579768348813445,9.254000000000028
0.04699606309791212,0,1997111,10,26.233167568446927,12.493842862504938,1.658687173290737,1.0139939333427257,5.5580817816718655,9.194000000000027
0.04884010777426198,0,2008034,10,26.026366429210665,12.45216447470904,1.6986319926917144,1.0139939333427257,5.558193977557331,9.134000000000027
0.04927441127194045,0,2018957,10,25.80357695417072,12.408850698668513,1.741143882425253,1.0139939333427257,5.558310578170013,9.074000000000026
0.04827842377093025,0,2030265,10,25.568930707593754,12.363591084887728,1.7851072146731641,1.0139939333427257,5.558428218104363,9.014000000000026
0.04596235832093522,0,2041133,10,25.35101117555246,12.320775437459814,1.8292695351712533,1.0139939333427257,5.558543482613072,8.954000000000025
0.042379879265177466,0,2052649,10,25.15317251933408,12.280013789188912,1.8723533849847271,1.0139939333427257,5.558653219802021,8.894000000000025
0.03754499288849483,0,2063914,10,24.99235121135918,12.243771561792807,1.9130147573819447,1.0139939333427257,5.558754405659359,8.834000000000024
0.03182292557525973,0,2074760,10,24.876411677465313,12.212853178553795,1.9498195897617354,1.0139939333427257,5.558844049412829,8.774000000000024
0.02529063489290846,0,2084957,10,24.80654022243293,12.186646930182816,1.981615336570806,1.0139939333427257,5.558920032181242,8.714000000000024
0.018039112207126822,0,2096287,10,24.787266032526325,12.163416934370048,2.0072964343396498,1.0139939333427257,5.55898041879517,8.654000000000023
0.010410811439567865,0,2110048,10,24.829948192958103,12.147990330567266,2.025851443393856,1.0139939333427257,5.559023491368966,8.594000000000023
0.010410811439567865,0,2118243,10,24.912749908006354,12.141065721230149,2.0366589789567406,1.0139939333427257,5.559048349794001,8.534000000000022
0.010410811439567865,0,2129166,10,25.023152194737357,12.131832908780659,2.0475241706845546,1.0139939333427257,5.5590732083301955,8.474000000000022
0.010410811439567865,0,2140089,10,25.13355448146836,12.122600096331169,2.05844732616207,1.0139939333427257,5.559098066977551,8.414000000000021
0.010410811439567865,0,2151122,10,25.24395676819936,12.11336728388168,2.0694287546149637,1.0139939333427257,5.559122925736068,8.35400000000002
