date,temp 2m avg,precipitation,wind speed,maximum wind speed,wind direction,humidity,air pressure,global solar radiation
08.08.2022 02:00,9.28,0.00,0.63,0.95,229.87,96.67,1011.34,5.88
08.08.2022 03:00,8.50,0.00,0.31,0.79,208.78,99.33,1011.36,6.00
08.08.2022 04:00,7.87,0.00,0.57,0.95,235.35,100.00,1011.32,5.75
08.08.2022 05:00,7.48,0.00,0.54,0.95,238.88,100.00,1011.45,7.72
08.08.2022 06:00,9.08,0.00,1.03,1.90,245.41,95.00,1011.75,64.61
08.08.2022 07:00,13.82,0.00,1.29,2.27,253.37,73.50,1012.03,206.24
08.08.2022 08:00,17.85,0.00,1.37,2.34,245.27,57.17,1012.26,368.87
08.08.2022 09:00,21.38,0.00,1.49,2.93,250.28,47.00,1012.51,516.99
08.08.2022 10:00,24.40,0.00,1.84,3.75,243.49,38.33,1012.66,638.41
08.08.2022 11:00,26.50,0.00,1.55,4.13,174.98,32.00,1012.47,723.06
08.08.2022 12:00,26.77,0.00,2.05,4.32,114.06,30.00,1012.28,787.89
08.08.2022 13:00,27.43,0.00,2.06,4.58,185.52,29.00,1012.03,810.64
08.08.2022 14:00,28.85,0.00,1.71,5.05,211.19,28.17,1011.74,792.33
08.08.2022 15:00,28.87,0.00,1.92,4.20,146.63,27.83,1011.47,698.54
08.08.2022 16:00,29.30,0.00,2.01,4.79,196.70,27.17,1011.35,621.72
08.08.2022 17:00,28.97,0.00,2.03,5.05,163.43,27.00,1011.20,443.39
08.08.2022 18:00,28.20,0.00,1.60,5.05,130.28,27.83,1011.18,241.98
08.08.2022 19:00,26.45,0.00,1.55,3.94,207.65,29.83,1011.30,117.36
08.08.2022 20:00,22.97,0.00,0.99,2.26,243.23,35.83,1011.78,16.79
08.08.2022 21:00,20.18,0.00,1.41,2.81,237.31,44.67,1012.40,4.35
08.08.2022 22:00,19.60,0.00,1.34,2.93,218.92,48.00,1012.94,3.97
08.08.2022 23:00,17.08,0.00,1.09,2.17,224.19,59.33,1013.29,3.89
09.08.2022 00:00,14.98,0.00,1.01,2.17,228.90,73.00,1013.71,4.85
09.08.2022 01:00,13.83,0.00,1.27,2.17,248.02,82.17,1013.91,4.63
09.08.2022 02:00,12.30,0.00,1.00,1.54,238.75,91.50,1013.88,5.46
09.08.2022 03:00,11.55,0.00,0.99,1.54,240.63,93.83,1013.96,5.36
09.08.2022 04:00,10.02,0.00,0.82,1.33,217.93,99.00,1014.07,5.32
09.08.2022 05:00,9.13,0.00,0.88,1.33,225.96,100.00,1014.25,7.27
09.08.2022 06:00,9.72,0.00,0.84,1.54,232.88,98.83,1014.57,34.00
09.08.2022 07:00,13.47,0.00,1.24,2.12,244.58,87.67,1014.94,97.05
09.08.2022 08:00,16.48,0.00,1.76,3.40,258.55,77.50,1015.29,180.34
09.08.2022 09:00,18.78,0.00,1.63,3.19,259.06,67.83,1015.46,354.99
09.08.2022 10:00,22.53,0.00,1.28,2.81,220.64,53.83,1015.47,549.56
09.08.2022 11:00,25.22,0.00,1.70,4.67,162.34,44.50,1015.45,681.23
09.08.2022 12:00,26.68,0.00,1.83,4.41,138.73,39.83,1015.23,776.09
09.08.2022 13:00,27.67,0.00,1.89,5.62,124.39,37.17,1015.00,727.16
09.08.2022 14:00,28.28,0.00,1.93,5.43,183.30,35.00,1014.71,659.19
09.08.2022 15:00,28.02,0.00,1.97,4.13,161.88,34.33,1014.40,504.72
09.08.2022 16:00,28.40,0.00,1.91,4.79,233.08,33.33,1014.21,427.87
09.08.2022 17:00,28.38,0.00,2.16,7.01,212.28,33.00,1013.98,393.00
09.08.2022 18:00,27.08,0.00,1.96,5.33,172.39,35.33,1013.83,203.25
09.08.2022 19:00,25.13,0.00,1.69,4.03,188.77,38.33,1013.84,59.27
09.08.2022 20:00,22.47,0.00,1.02,2.71,232.52,43.67,1014.06,17.20
09.08.2022 21:00,19.47,0.00,1.10,2.71,150.51,53.17,1014.55,4.46
09.08.2022 22:00,18.75,0.00,1.14,2.55,133.91,55.33,1014.72,4.86
09.08.2022 23:00,17.28,0.00,0.84,1.97,160.32,61.00,1014.80,4.17
10.08.2022 00:00,14.08,0.00,0.51,1.16,206.63,77.17,1015.07,4.57
10.08.2022 01:00,12.33,0.00,0.39,0.95,212.84,89.17,1015.32,5.33
10.08.2022 02:00,10.95,0.00,0.52,0.95,227.79,96.83,1015.35,5.60
10.08.2022 03:00,10.00,0.00,0.47,0.95,199.33,99.50,1015.17,5.64
10.08.2022 04:00,9.40,0.00,0.61,1.16,221.36,100.00,1015.20,5.67
10.08.2022 05:00,8.95,0.00,0.33,0.79,218.75,100.00,1015.22,7.81
10.08.2022 06:00,9.90,0.00,0.29,0.79,189.88,96.67,1015.34,57.87
10.08.2022 07:00,14.47,0.00,0.87,1.54,257.25,75.83,1015.59,175.87
10.08.2022 08:00,18.48,0.00,0.90,1.54,250.43,63.50,1015.67,349.70
10.08.2022 09:00,22.65,0.00,1.03,2.08,157.15,52.67,1015.68,506.12
10.08.2022 10:00,24.85,0.00,2.10,3.85,82.26,44.83,1015.53,630.69
10.08.2022 11:00,26.38,0.00,2.41,5.81,112.84,38.67,1015.23,729.13
10.08.2022 12:00,27.57,0.00,2.20,5.26,144.11,33.67,1014.75,795.31
10.08.2022 13:00,27.90,0.00,2.19,6.28,103.13,32.83,1014.45,732.51
10.08.2022 14:00,28.50,0.00,2.17,5.42,135.78,31.50,1014.03,716.83
10.08.2022 15:00,28.93,0.00,1.92,5.71,132.44,30.17,1013.37,601.99
10.08.2022 16:00,29.52,0.00,1.96,4.67,113.22,28.50,1012.86,551.49
10.08.2022 17:00,29.32,0.00,2.05,4.95,104.93,28.00,1012.43,423.42
10.08.2022 18:00,29.00,0.00,1.70,4.03,113.71,28.00,1012.17,268.99
10.08.2022 19:00,27.42,0.00,1.71,3.46,130.96,29.00,1011.97,116.33
10.08.2022 20:00,23.05,0.00,0.82,1.70,300.31,37.17,1011.94,13.59
10.08.2022 21:00,19.03,0.00,0.76,1.85,248.99,50.50,1012.17,4.84
10.08.2022 22:00,17.92,0.00,1.00,2.46,92.46,55.67,1012.24,5.60
10.08.2022 23:00,16.00,0.00,0.86,1.32,142.21,59.67,1012.34,4.08
11.08.2022 00:00,13.52,0.00,0.64,1.16,183.31,72.83,1012.27,5.23
11.08.2022 01:00,12.52,0.00,0.72,1.54,238.58,84.00,1012.19,5.96
11.08.2022 02:00,11.45,0.00,0.58,1.16,223.19,89.17,1012.08,5.67
11.08.2022 03:00,10.55,0.00,0.59,1.33,237.30,94.17,1012.04,5.89
11.08.2022 04:00,9.87,0.00,0.48,0.95,229.84,97.17,1012.02,6.09
11.08.2022 05:00,9.83,0.00,0.79,1.54,202.80,97.00,1012.00,7.46
11.08.2022 06:00,10.70,0.00,0.76,1.71,244.08,94.50,1012.06,51.32
11.08.2022 07:00,15.48,0.00,0.94,1.54,252.44,72.33,1012.03,187.77
11.08.2022 08:00,19.78,0.00,0.76,1.33,212.25,58.83,1012.16,348.91
11.08.2022 09:00,23.12,0.00,0.99,1.89,217.80,49.50,1012.17,497.05
11.08.2022 10:00,26.63,0.00,1.24,2.55,137.08,42.67,1012.08,613.62
11.08.2022 11:00,28.53,0.00,1.95,4.32,100.04,38.17,1011.75,704.72
11.08.2022 12:00,29.62,0.00,2.16,5.99,122.82,33.17,1011.25,769.91
11.08.2022 13:00,29.85,0.00,2.70,5.99,116.40,31.33,1010.78,779.54
11.08.2022 14:00,30.63,0.00,2.19,5.11,102.06,29.67,1010.22,735.44
11.08.2022 15:00,31.18,0.00,2.38,5.90,106.99,28.17,1009.62,645.58
11.08.2022 16:00,31.20,0.00,2.24,5.14,115.27,27.83,1009.11,534.27
11.08.2022 17:00,31.35,0.00,1.69,3.94,149.33,28.33,1008.69,382.72
11.08.2022 18:00,30.30,0.00,1.91,5.33,87.70,29.83,1008.27,211.46
11.08.2022 19:00,29.12,0.00,1.48,3.09,80.41,30.83,1008.06,103.51
11.08.2022 20:00,26.08,0.00,1.61,3.40,64.17,35.50,1008.24,18.27
11.08.2022 21:00,22.90,0.00,1.26,2.55,101.36,42.33,1008.51,3.70
11.08.2022 22:00,21.02,0.00,1.34,3.02,55.79,47.17,1008.78,4.19
11.08.2022 23:00,18.27,0.00,0.90,1.74,93.22,58.33,1008.93,4.52
12.08.2022 00:00,15.30,0.00,0.55,1.16,206.22,75.67,1009.10,4.93
12.08.2022 01:00,13.67,0.00,0.42,0.95,155.73,82.50,1009.17,5.59
12.08.2022 02:00,12.17,0.00,0.30,0.95,182.11,89.83,1009.18,5.56
12.08.2022 03:00,11.25,0.00,0.48,0.95,175.62,93.00,1009.26,5.78
12.08.2022 04:00,10.10,0.00,0.42,0.95,177.47,98.33,1009.17,5.81
12.08.2022 05:00,9.35,0.00,0.60,1.16,197.82,99.50,1009.18,7.14
12.08.2022 06:00,10.70,0.00,0.69,1.54,173.02,95.00,1009.44,50.15
12.08.2022 07:00,15.43,0.00,0.82,1.33,145.24,73.67,1009.58,189.47
12.08.2022 08:00,20.78,0.00,0.76,1.33,152.06,56.17,1009.80,351.99
12.08.2022 09:00,24.80,0.00,1.46,3.70,93.08,44.17,1009.73,499.19
12.08.2022 10:00,26.77,0.00,2.31,5.81,100.57,38.33,1009.78,623.02
12.08.2022 11:00,27.87,0.00,2.82,7.20,90.56,36.17,1009.53,704.68
12.08.2022 12:00,28.62,0.00,3.38,6.54,79.39,32.67,1009.04,769.07
12.08.2022 13:00,29.10,0.00,3.35,7.76,84.85,30.67,1008.65,752.52
12.08.2022 14:00,29.45,0.00,2.67,5.42,93.09,30.67,1008.22,674.17
12.08.2022 15:00,29.75,0.00,2.90,7.50,100.04,30.83,1007.89,611.41
12.08.2022 16:00,29.92,0.00,2.93,7.58,88.84,30.17,1007.57,451.99
12.08.2022 17:00,29.40,0.00,3.19,9.16,89.76,31.33,1007.21,402.05
12.08.2022 18:00,28.97,0.00,3.04,6.91,87.78,32.50,1006.99,271.45
12.08.2022 19:00,27.68,0.00,2.40,5.80,81.97,34.83,1006.73,113.51
12.08.2022 20:00,24.58,0.00,1.37,3.75,73.14,41.17,1006.73,14.78
12.08.2022 21:00,21.00,0.00,1.01,2.26,76.76,54.83,1006.97,4.08
12.08.2022 22:00,17.50,0.00,0.59,1.13,214.10,70.67,1007.12,4.70
12.08.2022 23:00,15.53,0.00,0.56,1.16,210.07,75.83,1007.14,5.27
13.08.2022 00:00,14.32,0.00,0.67,1.32,236.78,79.50,1007.32,5.42
13.08.2022 01:00,13.53,0.00,0.55,1.16,197.22,85.83,1007.14,5.62
13.08.2022 02:00,12.93,0.00,0.51,1.16,226.86,89.33,1006.95,5.89
13.08.2022 03:00,12.47,0.00,0.57,0.95,198.20,92.67,1006.85,5.72
13.08.2022 04:00,11.67,0.00,0.50,1.16,207.67,95.00,1006.72,5.56
13.08.2022 05:00,11.17,0.00,0.60,1.33,221.87,98.50,1006.65,6.78
13.08.2022 06:00,12.17,0.00,0.56,1.16,249.46,96.00,1006.65,49.16
13.08.2022 07:00,16.88,0.00,0.87,1.70,243.24,74.67,1006.71,180.14
13.08.2022 08:00,20.70,0.00,1.14,1.80,256.21,60.67,1006.71,333.74
13.08.2022 09:00,24.23,0.00,1.03,2.27,193.90,53.33,1006.70,478.82
13.08.2022 10:00,26.88,0.00,1.83,4.58,111.88,49.17,1006.70,590.73
13.08.2022 11:00,28.45,0.00,2.61,7.01,100.86,47.67,1006.51,682.05
13.08.2022 12:00,29.20,0.00,2.75,6.11,107.83,45.67,1006.08,597.61
13.08.2022 13:00,26.92,0.00,3.38,7.39,77.83,51.67,1005.96,197.34
13.08.2022 14:00,27.47,0.00,2.88,7.01,96.78,53.50,1005.60,408.68
13.08.2022 15:00,28.33,0.00,2.63,5.90,91.36,50.67,1005.12,384.93
13.08.2022 16:00,27.78,0.00,2.81,6.91,88.05,52.17,1005.01,305.21
13.08.2022 17:00,26.37,0.00,2.84,6.66,92.93,57.33,1004.79,142.37
13.08.2022 18:00,26.38,0.00,1.95,4.67,195.11,58.50,1004.24,183.16
13.08.2022 19:00,26.27,0.00,1.94,4.58,34.47,59.33,1003.70,115.92
13.08.2022 20:00,24.38,0.00,1.73,4.79,83.82,68.00,1003.65,12.41
13.08.2022 21:00,21.40,0.00,0.86,2.81,118.31,81.17,1003.80,3.50
13.08.2022 22:00,18.67,0.00,0.58,1.16,228.58,94.33,1003.66,4.37
13.08.2022 23:00,17.00,0.00,0.37,0.95,189.45,98.00,1003.63,5.09
14.08.2022 00:00,16.25,0.00,0.44,0.95,223.89,98.50,1003.48,5.38
14.08.2022 01:00,16.00,0.00,0.61,1.16,201.08,97.00,1003.24,5.36
14.08.2022 02:00,15.12,0.00,0.60,1.54,207.86,98.83,1002.82,5.17
14.08.2022 03:00,15.00,0.00,0.52,0.95,203.98,100.00,1002.55,5.13
14.08.2022 04:00,14.33,0.00,0.58,1.16,151.26,100.00,1002.21,5.77
14.08.2022 05:00,15.12,0.00,0.71,2.39,181.86,99.67,1001.93,5.92
14.08.2022 06:00,14.52,0.00,0.58,1.32,155.26,100.00,1001.62,20.57
14.08.2022 07:00,16.97,0.00,0.82,1.54,150.56,94.83,1001.22,136.02
14.08.2022 08:00,21.53,0.00,1.15,2.17,112.80,78.50,1000.92,269.72
14.08.2022 09:00,23.92,0.00,1.55,3.09,125.61,69.83,1000.61,431.35
14.08.2022 10:00,25.38,0.00,2.10,4.32,105.08,66.17,1000.47,349.99
14.08.2022 11:00,27.00,0.00,2.40,5.62,93.71,60.00,1000.10,489.37
14.08.2022 12:00,28.70,0.00,2.47,5.81,101.07,52.83,999.46,558.03
14.08.2022 13:00,30.18,0.00,2.66,6.06,98.91,45.83,998.73,577.52
14.08.2022 14:00,31.25,0.00,2.74,6.18,96.88,40.33,997.97,523.88
14.08.2022 15:00,32.10,0.00,3.06,7.58,97.68,37.50,997.13,634.85
14.08.2022 16:00,32.33,0.00,2.92,6.66,93.33,37.00,996.23,499.56
14.08.2022 17:00,27.03,2.50,2.38,12.52,112.33,66.33,995.91,225.24
14.08.2022 18:00,25.67,0.00,0.86,2.55,260.20,84.83,995.33,185.82
14.08.2022 19:00,27.45,0.00,1.29,5.26,158.12,70.83,994.91,99.41
14.08.2022 20:00,25.85,0.00,1.77,5.43,69.84,56.17,994.86,15.21
14.08.2022 21:00,22.12,0.00,0.82,1.53,151.47,80.00,995.04,4.24
14.08.2022 22:00,20.22,0.00,0.76,1.16,149.18,94.33,994.97,4.31
14.08.2022 23:00,18.73,0.00,0.37,1.16,180.65,99.33,994.88,4.94
15.08.2022 00:00,18.87,0.00,0.88,1.54,124.18,98.67,994.61,5.89
15.08.2022 01:00,19.17,0.00,0.77,1.32,153.22,96.83,994.15,5.21
15.08.2022 02:00,18.72,0.00,0.65,1.32,207.30,96.17,993.59,4.44
15.08.2022 03:00,17.43,0.00,0.73,1.16,153.57,99.67,993.30,4.30
15.08.2022 04:00,17.13,0.00,1.21,2.93,94.04,97.00,993.26,5.42
15.08.2022 05:00,18.12,0.00,1.38,2.65,86.43,91.33,993.07,5.99
15.08.2022 06:00,18.08,0.00,0.95,1.89,123.50,91.83,993.08,21.16
15.08.2022 07:00,19.47,0.00,1.33,2.65,64.66,87.17,992.79,88.43
15.08.2022 08:00,22.08,0.00,1.29,2.38,100.63,75.50,992.74,209.57
15.08.2022 09:00,25.17,0.00,1.45,3.40,124.92,63.50,992.57,338.31
15.08.2022 10:00,27.43,0.00,2.03,4.13,113.42,55.33,992.44,446.35
15.08.2022 11:00,29.90,0.00,2.52,5.62,83.00,46.83,992.21,676.63
15.08.2022 12:00,30.98,0.00,2.83,5.62,83.79,42.83,991.70,735.64
15.08.2022 13:00,31.77,0.00,2.23,5.26,108.23,40.83,991.10,659.19
15.08.2022 14:00,29.75,0.00,2.98,7.86,189.22,44.33,990.88,226.09
15.08.2022 15:00,22.12,7.00,3.49,9.73,179.26,80.67,991.54,21.01
15.08.2022 16:00,20.00,1.30,2.70,7.77,233.59,100.00,991.96,81.34
15.08.2022 17:00,20.48,0.50,1.54,5.15,226.65,100.00,992.34,62.56
15.08.2022 18:00,20.53,0.00,1.14,3.19,168.28,100.00,992.58,78.81
15.08.2022 19:00,21.38,0.00,1.15,2.55,157.03,99.50,992.84,89.28
15.08.2022 20:00,20.22,0.00,0.83,1.79,191.07,99.83,993.31,11.93
15.08.2022 21:00,19.70,0.00,0.72,1.53,187.50,100.00,993.85,4.37
15.08.2022 22:00,19.30,0.00,0.64,1.32,213.27,100.00,994.28,3.98
15.08.2022 23:00,18.17,0.00,0.66,1.70,148.05,100.00,994.59,4.31
16.08.2022 00:00,18.03,0.00,0.86,1.54,104.94,100.00,995.04,4.59
16.08.2022 01:00,17.68,0.00,1.09,1.70,121.87,100.00,994.87,4.16
16.08.2022 02:00,16.87,0.00,0.70,1.32,179.15,100.00,994.91,4.26
16.08.2022 03:00,16.18,0.00,0.62,1.16,178.39,100.00,995.13,4.60
16.08.2022 04:00,15.77,0.00,0.71,1.33,149.87,100.00,995.22,4.71
16.08.2022 05:00,15.10,0.00,0.35,0.78,224.62,100.00,995.27,5.43
16.08.2022 06:00,15.37,0.00,0.88,1.70,165.33,100.00,995.65,33.32
16.08.2022 07:00,17.52,0.00,0.64,1.89,208.19,100.00,996.03,133.96
16.08.2022 08:00,21.70,0.00,0.99,1.89,160.94,81.33,996.46,329.04
16.08.2022 09:00,24.83,0.00,1.23,2.93,218.44,64.50,996.85,479.31
16.08.2022 10:00,27.23,0.00,1.39,2.81,217.71,51.17,997.09,594.52
16.08.2022 11:00,28.02,0.00,1.62,4.03,174.24,45.17,997.23,525.47
16.08.2022 12:00,28.60,0.00,1.70,3.75,162.61,44.50,997.13,684.94
16.08.2022 13:00,29.40,0.00,1.88,5.14,181.25,41.00,997.13,611.74
16.08.2022 14:00,30.20,0.00,2.35,5.90,181.02,39.00,997.22,704.23
16.08.2022 15:00,30.97,0.00,1.84,4.79,158.12,37.83,997.03,593.53
16.08.2022 16:00,31.70,0.00,1.92,5.05,185.55,35.17,996.83,560.17
16.08.2022 17:00,31.05,0.00,1.77,4.41,189.59,34.67,996.76,324.05
16.08.2022 18:00,28.88,0.00,1.25,3.65,200.78,39.50,996.83,110.96
16.08.2022 19:00,27.80,0.00,1.33,4.67,251.76,45.33,997.16,68.29
16.08.2022 20:00,23.62,0.00,0.69,1.32,296.88,63.00,997.59,8.94
16.08.2022 21:00,21.58,0.00,0.57,1.53,146.15,77.67,998.12,4.22
16.08.2022 22:00,19.83,0.00,0.59,1.32,202.59,90.50,998.42,4.32
16.08.2022 23:00,18.40,0.00,0.72,1.54,231.11,97.17,998.84,4.26
17.08.2022 00:00,17.40,0.00,0.63,1.16,224.02,98.00,999.03,5.07
17.08.2022 01:00,16.45,0.00,0.57,1.16,182.56,99.83,998.96,4.88
17.08.2022 02:00,16.07,0.00,0.82,1.54,174.88,100.00,998.98,4.65
17.08.2022 03:00,15.42,0.00,0.55,1.33,222.05,100.00,999.08,4.62
17.08.2022 04:00,14.77,0.00,0.50,1.16,228.75,100.00,998.92,4.88
17.08.2022 05:00,14.33,0.00,0.60,1.16,160.31,100.00,998.81,5.95
17.08.2022 06:00,14.65,0.00,0.57,1.33,149.21,100.00,998.91,47.81
17.08.2022 07:00,18.00,0.00,0.71,1.16,182.65,88.00,999.39,112.72
17.08.2022 08:00,21.58,0.00,0.73,1.70,224.56,70.33,999.55,281.16
17.08.2022 09:00,25.13,0.00,1.02,2.17,119.91,56.83,999.55,412.47
17.08.2022 10:00,28.25,0.00,1.56,3.28,102.23,46.67,999.72,542.09
17.08.2022 11:00,30.88,0.00,1.87,5.05,114.52,38.33,999.57,688.54
17.08.2022 12:00,31.17,0.00,1.88,4.41,112.85,35.67,999.28,468.56
17.08.2022 13:00,31.17,0.00,2.14,5.33,111.00,35.33,999.07,467.39
17.08.2022 14:00,32.17,0.00,2.13,5.14,113.44,33.17,998.89,582.22
17.08.2022 15:00,32.57,0.00,2.66,6.54,91.78,32.33,998.55,529.48
17.08.2022 16:00,32.32,0.00,2.37,5.14,89.89,32.67,998.34,407.86
17.08.2022 17:00,31.70,0.00,2.11,4.58,83.03,32.67,998.07,237.14
17.08.2022 18:00,32.35,0.00,1.62,4.13,128.32,31.17,997.68,213.20
17.08.2022 19:00,30.43,0.00,0.96,2.54,165.81,34.17,997.69,52.81
17.08.2022 20:00,27.60,0.00,1.29,3.02,228.00,42.83,998.10,13.09
17.08.2022 21:00,24.93,0.00,1.06,2.55,252.48,51.00,998.34,3.26
17.08.2022 22:00,21.85,0.00,0.62,1.16,195.66,66.67,998.51,3.59
17.08.2022 23:00,19.72,0.00,0.88,2.08,251.74,81.50,998.67,4.43
18.08.2022 00:00,18.35,0.00,0.70,1.54,212.51,88.33,998.96,5.09
18.08.2022 01:00,17.02,0.00,0.48,1.16,219.09,93.83,998.94,4.95
18.08.2022 02:00,16.03,0.00,0.66,1.16,197.29,96.50,998.65,5.29
18.08.2022 03:00,15.45,0.00,0.97,2.51,251.22,98.67,998.68,5.43
18.08.2022 04:00,15.80,0.00,1.31,3.47,242.80,96.17,998.85,5.04
18.08.2022 05:00,17.98,0.00,2.62,4.58,259.09,85.00,998.94,5.21
18.08.2022 06:00,18.63,0.00,2.99,4.68,256.82,86.67,999.16,22.00
18.08.2022 07:00,19.57,0.00,2.27,3.85,248.94,87.67,999.51,79.67
18.08.2022 08:00,21.25,0.00,3.07,6.22,255.93,84.50,999.76,139.75
18.08.2022 09:00,22.75,0.00,3.55,6.45,263.46,75.83,999.99,224.96
18.08.2022 10:00,24.80,0.00,2.89,6.19,264.69,67.17,999.91,398.01
18.08.2022 11:00,25.43,0.00,2.11,4.58,258.76,62.17,1000.03,254.66
18.08.2022 12:00,25.08,0.00,2.55,5.62,262.02,63.83,1000.10,160.19
18.08.2022 13:00,25.27,0.00,2.78,4.88,255.33,64.50,1000.43,203.22
18.08.2022 14:00,25.10,0.00,3.35,5.81,248.25,66.17,1000.33,187.81
18.08.2022 15:00,24.57,0.00,2.44,5.71,263.90,69.67,999.73,132.02
18.08.2022 16:00,24.02,0.00,1.80,4.03,268.27,76.50,999.50,139.20
18.08.2022 17:00,24.55,0.00,2.07,4.96,259.08,72.00,999.51,94.41
18.08.2022 18:00,22.85,0.00,3.27,7.01,264.99,82.17,998.71,34.77
18.08.2022 19:00,22.10,0.00,3.92,7.01,262.38,86.50,998.64,22.89
18.08.2022 20:00,21.42,0.00,3.22,5.81,259.19,89.50,998.98,7.53
18.08.2022 21:00,21.15,0.20,3.16,5.15,256.25,91.50,999.25,3.68
18.08.2022 22:00,19.60,1.10,1.73,3.85,264.01,100.00,999.67,4.12
18.08.2022 23:00,19.28,0.00,2.10,4.51,261.37,100.00,999.37,4.62
19.08.2022 00:00,19.20,0.00,1.74,3.66,255.48,100.00,999.45,4.63
19.08.2022 01:00,19.03,0.10,1.91,4.04,244.12,100.00,999.57,4.62
19.08.2022 02:00,19.22,0.00,2.44,4.42,262.25,100.00,999.15,4.97
19.08.2022 03:00,19.30,0.00,2.24,3.93,259.46,100.00,998.93,4.75
19.08.2022 04:00,19.20,0.00,2.34,4.42,263.10,100.00,998.75,4.62
19.08.2022 05:00,19.10,0.00,3.07,6.54,264.67,100.00,998.61,5.57
19.08.2022 06:00,18.65,0.00,3.70,7.51,265.38,99.50,998.87,10.92
19.08.2022 07:00,18.33,0.00,3.10,5.05,258.57,99.00,999.24,21.73
19.08.2022 08:00,18.17,0.10,2.97,5.53,267.34,98.17,999.84,20.73
19.08.2022 09:00,17.68,0.30,3.70,7.13,260.98,99.00,1000.54,41.75
19.08.2022 10:00,17.35,0.60,3.83,6.28,259.49,100.00,1000.91,53.38
19.08.2022 11:00,17.65,0.00,3.74,6.83,256.63,99.33,1001.14,72.18
19.08.2022 12:00,18.53,0.00,4.36,7.39,257.81,92.50,1001.02,168.75
19.08.2022 13:00,20.40,0.00,3.69,6.45,261.81,81.83,1000.78,320.10
19.08.2022 14:00,21.95,0.00,3.21,6.00,262.00,73.17,1000.79,345.82
19.08.2022 15:00,22.72,0.00,2.12,5.81,264.09,69.17,1000.37,232.98
19.08.2022 16:00,22.82,0.00,1.40,3.09,262.46,71.00,1000.44,154.07
19.08.2022 17:00,23.18,0.00,1.07,2.27,233.95,69.33,1000.62,149.76
19.08.2022 18:00,23.05,0.00,1.16,3.40,238.42,71.17,1000.38,90.95
19.08.2022 19:00,22.52,0.00,1.20,2.72,219.09,74.67,1000.48,58.53
19.08.2022 20:00,21.18,0.00,0.86,2.27,219.29,82.67,1000.64,10.98
19.08.2022 21:00,19.40,0.00,0.84,1.70,167.44,94.17,1001.27,3.73
19.08.2022 22:00,18.50,0.00,0.55,0.95,226.80,99.00,1001.43,4.37
19.08.2022 23:00,18.10,0.00,0.58,1.16,229.26,100.00,1001.58,4.60
20.08.2022 00:00,17.85,0.00,0.74,1.16,232.17,100.00,1001.58,4.58
20.08.2022 01:00,17.60,0.10,0.56,1.16,185.06,100.00,1001.62,4.46
20.08.2022 02:00,17.55,0.00,0.64,1.32,172.09,100.00,1001.62,4.55
20.08.2022 03:00,17.27,0.00,0.62,1.16,238.25,100.00,1001.48,4.38
20.08.2022 04:00,16.68,0.00,0.13,0.59,179.81,100.00,1001.73,4.57
20.08.2022 05:00,16.53,0.00,0.12,0.59,228.31,100.00,1001.87,4.84
20.08.2022 06:00,16.55,0.00,0.55,1.33,231.09,100.00,1001.89,22.33
20.08.2022 07:00,17.65,0.00,1.12,2.72,224.10,99.00,1002.11,102.30
20.08.2022 08:00,19.12,0.00,1.76,2.81,252.90,94.00,1002.49,132.55
20.08.2022 09:00,21.08,0.00,1.70,3.47,259.74,81.83,1002.83,214.81
20.08.2022 10:00,22.65,0.00,1.79,3.57,261.71,73.17,1003.01,321.91
20.08.2022 11:00,23.60,0.00,1.54,3.47,254.41,63.67,1003.25,338.25
20.08.2022 12:00,22.90,0.00,1.54,4.04,271.08,62.83,1003.45,126.10
20.08.2022 13:00,23.95,0.00,2.33,5.26,257.28,63.83,1003.46,315.84
20.08.2022 14:00,23.27,0.00,2.73,5.71,261.53,64.17,1003.60,206.36
20.08.2022 15:00,23.72,0.00,1.69,3.94,258.02,65.17,1003.54,253.26
20.08.2022 16:00,25.33,0.00,1.49,3.47,231.31,59.33,1003.39,404.92
20.08.2022 17:00,22.85,0.00,2.33,6.37,267.55,74.67,1003.58,105.86
20.08.2022 18:00,21.28,0.00,1.63,4.79,253.50,85.83,1003.95,99.35
20.08.2022 19:00,21.85,0.00,1.33,2.81,252.17,81.83,1004.06,86.87
20.08.2022 20:00,19.95,0.00,0.86,2.27,215.18,94.67,1004.25,12.93
20.08.2022 21:00,18.10,0.00,0.70,1.16,234.31,100.00,1004.42,4.04
20.08.2022 22:00,16.98,0.00,0.66,1.32,244.90,100.00,1004.57,4.44
20.08.2022 23:00,16.45,0.00,0.65,1.33,237.76,100.00,1004.60,4.49
21.08.2022 00:00,16.37,0.00,1.21,2.17,240.99,100.00,1004.69,4.64
21.08.2022 01:00,16.67,0.00,1.23,2.65,267.23,100.00,1004.71,4.50
21.08.2022 02:00,16.70,0.00,1.03,2.27,248.31,97.00,1004.66,3.95
21.08.2022 03:00,15.43,0.00,0.63,1.33,207.09,99.33,1004.46,4.54
21.08.2022 04:00,14.77,0.00,1.00,1.70,244.63,100.00,1004.43,4.14
21.08.2022 05:00,13.38,0.00,0.41,1.33,234.59,100.00,1004.31,5.08
21.08.2022 06:00,12.92,0.00,0.80,1.33,248.80,100.00,1004.52,20.91
21.08.2022 07:00,13.98,0.00,0.52,1.33,191.76,100.00,1004.92,69.98
21.08.2022 08:00,15.82,0.00,1.03,1.54,236.11,95.67,1005.03,184.68
