Time,,,Percentage Sliders,,,,,Intake,Mikromol/Second,,,Masses,gramm DW,,,Pools,Mikromol,,Rates,MirkoMol/Second,,
Days,Hours,Minutes,Leaf_percentage, Stem_percentage,Root_percentage,Starch_percentage,Seed_percentage,Water_in,Nitrate_in,Starch_in,Photon_in,Leaf_mass,Stem_mass,Root_mass,Seed_mass,Water_pool,Starch_pool,Nitrate_pool,Leaf_rate,Stem_rate,Root_rate,Seed_rate
3,9,44,0.0,0.0,100.0,-100.0,0,47625.00220617144,2.9122862562800327,0.9,6.494262943634039,1,1.0,3.258769716745936,0,1060587.6971674594,720507.2320000009,90137.8460237264,0.0,0.0,0.04237974497809766,0
3,9,48,0.0,0.0,100.0,-100.0,0,47401.285074051455,2.923061170960646,0.9,6.808620589326435,1,1.0,3.270899376930805,0,1060708.993769308,720288.6400000006,90090.6685656657,0.0,0.0,0.04257336540383221,0
3,9,52,0.0,0.0,100.0,-100.0,0,47204.24300595634,2.9335642988257735,0.9,7.117747747704126,1,1.0,3.2827232362211842,0,1060827.232362212,720076.5280000003,90044.68049862295,0.0,0.0,0.042761869814214815,0
3,9,56,0.0,0.0,100.0,-100.0,0,46993.32346711143,2.9439516940173696,0.9,7.416137946037075,1,1.0,3.2944180401175074,0,1060944.180401175,719867.6560000001,89999.19438343601,0.0,0.0,0.04293748486459342,0
3,10,0,0.0,0.0,100.0,-100.0,0,46741.179638626294,2.954909847558832,0.9,7.715692059765201,1,1.0,3.306755907334163,0,1061067.5590733415,719648.1999999998,89951.20711880522,0.0,0.0,0.04310474592060137,0
3,10,4,0.0,0.0,100.0,-100.0,0,46510.28502109206,2.9656072935314057,0.9,8.013542703706484,1,1.0,3.318800491666676,0,1061188.0049166668,719434.7919999998,89904.36055727374,0.0,0.0,0.043272731886651046,0
3,10,8,0.0,0.0,100.0,-100.0,0,46303.3521247764,2.977204295056022,0.9,8.332508159576602,1,1.0,3.331858848018571,0,1061318.5884801857,719204.3199999997,89853.57100095117,0.0,0.0,0.04344786862905193,0
3,10,12,0.0,0.0,100.0,-100.0,0,46082.630313088805,2.98750549514172,0.9,8.61227863853462,1,1.0,3.3434586414022207,0,1061434.5864140221,719000.416,89808.45442245436,0.0,0.0,0.043580619187171994,0
3,10,16,0.0,0.0,100.0,-100.0,0,45876.91540420658,2.9986036506410434,0.9,8.910459113916698,1,1.0,3.3559566590629086,0,1061559.566590629,718781.3920000001,89759.8442639633,0.0,0.0,0.0437168346660852,0
3,10,20,0.0,0.0,100.0,-100.0,0,45662.23182668288,3.00954940988611,0.9,9.200317534012516,1,1.0,3.3682835527418438,0,1061682.8355274184,718566.0400000004,89711.8996801339,0.0,0.0,0.04384596631116677,0
3,10,24,0.0,0.0,100.0,-100.0,0,45436.45589362529,3.0205159156453387,0.9,9.487372607468421,1,1.0,3.3806344573348763,0,1061806.3445733488,718350.9040000006,89663.86170754695,0.0,0.0,0.04397105790335148,0
3,10,28,0.0,0.0,100.0,-100.0,0,45196.014781461505,3.0315350030861796,0.9,9.772104512730113,1,1.0,3.3930454705611854,0,1061930.4547056118,718135.3360000007,89615.58994666894,0.0,0.0,0.044092157283875125,0
3,10,32,0.0,0.0,100.0,-100.0,0,44963.16753869495,3.0426062039734503,0.9,10.05468920457213,1,1.0,3.4055156048578477,0,1062055.1560485784,717919.3360000012,89567.08823855627,0.0,0.0,0.04420948809699866,0
3,10,36,0.0,0.0,100.0,-100.0,0,44741.238350403764,3.053639605966537,0.9,10.332235852091175,1,1.0,3.417943902722833,0,1062179.4390272284,717704.6320000013,89518.74925029489,0.0,0.0,0.04432155310315812,0
3,10,40,0.0,0.0,100.0,-100.0,0,44476.834750523754,3.0648449701484224,0.9,10.609940198116151,1,1.0,3.4305666597788274,0,1062305.6665977882,717487.1200000014,89469.65392672083,0.0,0.0,0.04443044188295331,0
3,10,44,0.0,0.0,100.0,-100.0,0,44258.330864494244,3.076144466680943,0.9,10.886244075411138,1,1.0,3.443295823154295,0,1062432.958231543,717268.3120000017,89420.14474326956,0.0,0.0,0.04453578945954762,0
3,10,49,0.0,0.0,100.0,-100.0,0,44017.60537771913,3.0876712299158475,0.9,11.163933829727076,1,1.0,3.456281889075829,0,1062562.8188907583,717045.6160000018,89369.63635547883,0.0,0.0,0.04463839008768134,0
3,10,52,0.0,0.0,100.0,-100.0,0,43786.967784034714,3.0984728085317803,0.9,11.420282225059918,1,1.0,3.468452022504206,0,1062684.520225042,716837.3920000014,89322.30147959116,0.0,0.0,0.044730075114302194,0
3,10,56,0.0,0.0,100.0,-100.0,0,43554.90776181046,3.1095209163551214,0.9,11.67858661862785,1,1.0,3.4809001637811456,0,1062809.0016378115,716624.8480000012,89273.88531177802,0.0,0.0,0.04481942717493889,0
3,11,1,0.0,0.0,100.0,-100.0,0,43332.1796941823,3.121422790531588,0.9,11.952696255965247,1,1.0,3.4943111819849113,0,1062943.1118198491,716396.3200000008,89221.72410204775,0.0,0.0,0.04491096425031233,0
3,11,5,0.0,0.0,100.0,-100.0,0,43103.34582193136,3.1325368088592525,0.9,12.203958033645222,1,1.0,3.5068350671616,0,1063068.350671616,716183.3440000005,89173.01333367704,0.0,0.0,0.04499129619486207,0
3,11,9,0.0,0.0,100.0,-100.0,0,42884.826096028606,3.1436926095184163,0.9,12.452581001415847,1,1.0,3.519406802585959,0,1063194.0680258595,715969.9360000002,89124.11645514182,0.0,0.0,0.04506790591203781,0
3,11,12,0.0,0.0,100.0,-100.0,0,42653.41049395855,3.1548670224909134,0.9,12.69697141321558,1,1.0,3.531999944752882,0,1063319.9994475287,715756.5280000002,89075.13631659071,0.0,0.0,0.04513941356900179,0
3,11,16,0.0,0.0,100.0,-100.0,0,42403.800965569,3.165933654485069,0.9,12.935628028378373,1,1.0,3.5444726385043794,0,1063444.7263850437,715545.4959999998,89026.62465365895,0.0,0.0,0.04520522284944139,0
3,11,21,0.0,0.0,100.0,-100.0,0,42162.878733609985,3.1779460856092645,0.9,13.189021801498376,1,1.0,3.5580118807054455,0,1063580.1188070544,715316.7519999995,88973.96472573187,0.0,0.0,0.045269833972044905,0
3,11,25,0.0,0.0,100.0,-100.0,0,134217.0869453231,3.1891231731766565,0.9,13.420849177511755,1,1.0,3.5706102339929746,0,1063706.1023399297,715104.2079999992,88924.96431889459,0.0,0.0,0.045324055212341674,0
3,11,29,0.0,0.0,100.0,-100.0,0,133762.04153565227,3.2002104582196695,0.9,13.646849099356162,1,1.0,3.5831083099078183,0,1063831.0830990782,714893.607999999,88876.35393382813,0.0,0.0,0.04537380584301905,0
