,temp 2m avg,precipitation,wind speed,maximum wind speed,wind direction,humidity,air pressure,global solar radiation
2022-05-13 01:00:00,10.4,0.0,0.55,1.33,138.1,94.33,1005.23,5.47
2022-05-13 02:00:00,10.02,0.0,0.4,1.33,143.32,95.67,1005.07,5.06
2022-05-13 03:00:00,8.4,0.0,0.56,1.7,85.81,100.0,1004.74,4.92
2022-05-13 04:00:00,6.6,0.0,0.35,1.16,120.74,100.0,1004.54,5.39
2022-05-13 05:00:00,6.0,0.0,0.42,1.31,131.34,100.0,1004.45,13.99
2022-05-13 06:00:00,7.93,0.0,0.61,1.54,93.36,97.33,1004.37,94.42
2022-05-13 07:00:00,12.22,0.0,1.85,5.72,235.6,80.0,1004.69,223.14
2022-05-13 08:00:00,15.83,0.0,3.55,6.54,226.01,61.5,1004.82,354.0
2022-05-13 09:00:00,16.6,0.0,3.08,5.72,230.95,58.0,1004.99,291.28
2022-05-13 10:00:00,16.45,0.0,4.0,8.15,262.1,56.67,1005.17,270.43
2022-05-13 11:00:00,17.5,0.0,4.23,8.69,256.17,53.83,1005.3,486.87
2022-05-13 12:00:00,17.87,0.0,5.31,10.93,254.67,47.0,1005.3,458.13
2022-05-13 13:00:00,17.92,0.0,6.56,11.95,251.47,46.5,1005.7,447.27
2022-05-13 14:00:00,18.57,0.0,6.46,11.69,250.55,43.33,1005.96,618.98
2022-05-13 15:00:00,18.65,0.0,6.56,13.75,255.38,43.17,1006.14,489.0
2022-05-13 16:00:00,18.88,0.0,5.8,10.39,252.03,44.17,1006.21,446.2
2022-05-13 17:00:00,19.52,0.0,5.03,9.11,254.06,43.33,1006.38,416.17
2022-05-13 18:00:00,18.95,0.0,4.85,8.52,254.47,44.5,1006.48,265.78
2022-05-13 19:00:00,17.7,0.0,3.72,6.82,256.61,48.5,1006.61,119.77
2022-05-13 20:00:00,15.72,0.0,2.03,4.03,228.13,56.83,1006.58,29.88
2022-05-13 21:00:00,12.05,0.0,1.45,3.4,210.17,78.33,1006.97,4.48
2022-05-13 22:00:00,10.62,0.0,1.58,3.47,204.82,85.83,1007.13,5.06
2022-05-13 23:00:00,10.98,0.0,1.94,3.85,215.15,84.0,1007.2,5.43
2022-05-14 00:00:00,11.15,0.0,2.13,4.42,214.54,82.33,1007.22,4.35
2022-05-14 01:00:00,10.83,0.0,1.94,4.21,199.76,82.67,1006.96,4.86
2022-05-14 02:00:00,9.85,0.0,1.21,3.57,212.05,87.17,1006.92,4.77
2022-05-14 03:00:00,9.7,0.0,1.01,3.1,222.83,91.0,1006.98,6.25
2022-05-14 04:00:00,10.45,0.0,0.65,1.87,157.61,90.67,1007.15,5.53
2022-05-14 05:00:00,8.5,0.0,0.38,1.33,132.64,98.33,1007.1,13.95
2022-05-14 06:00:00,9.22,0.0,0.27,1.7,163.87,96.33,1007.28,85.49
2022-05-14 07:00:00,13.47,0.0,0.79,2.72,214.84,77.67,1007.59,262.44
2022-05-14 08:00:00,16.42,0.0,2.49,4.32,226.42,64.67,1007.68,405.0
2022-05-14 09:00:00,18.32,0.0,3.44,7.39,254.96,56.5,1007.9,501.05
2022-05-14 10:00:00,19.52,0.0,3.85,7.86,251.97,52.67,1007.94,603.34
2022-05-14 11:00:00,20.83,0.0,3.91,7.86,264.58,47.33,1007.93,755.75
2022-05-14 12:00:00,21.7,0.0,4.58,10.18,261.5,44.83,1007.85,808.32
2022-05-14 13:00:00,21.98,0.0,5.59,10.18,262.34,43.83,1007.74,818.58
2022-05-14 14:00:00,22.6,0.0,5.35,10.1,267.35,42.67,1007.66,800.01
2022-05-14 15:00:00,22.98,0.0,4.46,9.82,264.3,42.0,1007.55,702.69
2022-05-14 16:00:00,22.68,0.0,4.55,10.1,270.77,42.83,1007.44,578.09
2022-05-14 17:00:00,22.35,0.0,3.87,9.07,269.94,43.33,1007.42,439.64
2022-05-14 18:00:00,21.4,0.0,3.19,9.25,270.73,44.67,1007.57,287.43
2022-05-14 19:00:00,19.87,0.0,2.57,5.9,265.85,46.83,1007.75,128.5
2022-05-14 20:00:00,17.23,0.0,1.45,3.66,275.1,55.0,1007.96,23.27
2022-05-14 21:00:00,13.13,0.0,0.58,2.17,263.89,76.33,1008.43,4.45
2022-05-14 22:00:00,9.83,0.0,0.19,0.95,207.97,94.33,1008.9,4.67
2022-05-14 23:00:00,8.08,0.0,0.22,1.16,220.44,99.5,1009.15,5.24
2022-05-15 00:00:00,7.08,0.0,0.32,0.95,230.46,100.0,1009.41,5.58
2022-05-15 01:00:00,6.07,0.0,0.36,1.16,189.19,100.0,1009.61,5.26
2022-05-15 02:00:00,5.53,0.0,0.27,0.95,211.53,100.0,1009.66,5.88
2022-05-15 03:00:00,4.78,0.0,0.21,0.95,176.18,100.0,1009.63,5.31
2022-05-15 04:00:00,3.9,0.0,0.2,0.95,184.44,100.0,1009.54,5.58
2022-05-15 05:00:00,3.47,0.0,0.31,0.95,168.14,100.0,1009.7,15.99
2022-05-15 06:00:00,5.68,0.0,0.22,0.79,146.47,100.0,1010.12,100.46
2022-05-15 07:00:00,10.63,0.0,0.61,1.54,248.56,82.33,1010.4,265.82
2022-05-15 08:00:00,14.72,0.0,0.88,1.7,227.48,63.33,1010.47,429.78
2022-05-15 09:00:00,17.35,0.0,1.38,3.02,118.46,52.83,1010.33,566.24
2022-05-15 10:00:00,18.53,0.0,1.92,3.75,79.32,50.33,1010.22,681.42
2022-05-15 11:00:00,19.65,0.0,1.7,4.32,101.64,46.5,1010.14,761.61
2022-05-15 12:00:00,21.43,0.0,1.32,3.56,198.55,42.5,1009.79,828.63
2022-05-15 13:00:00,21.87,0.0,1.93,4.58,112.16,40.83,1009.27,838.6
2022-05-15 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-15 15:00:00,23.23,0.0,1.65,4.2,105.03,36.33,1008.38,707.07
2022-05-15 16:00:00,23.28,0.0,2.11,4.2,83.45,35.33,1007.8,572.09
2022-05-15 17:00:00,23.22,0.0,2.01,4.19,84.22,35.67,1007.44,424.35
2022-05-15 18:00:00,22.52,0.0,2.08,4.32,83.86,36.83,1006.99,276.0
2022-05-15 19:00:00,21.62,0.0,1.79,3.88,67.93,38.67,1006.79,133.17
2022-05-15 20:00:00,18.52,0.0,1.35,2.26,49.96,45.17,1006.8,24.25
2022-05-15 21:00:00,14.3,0.0,0.64,2.08,47.0,63.83,1006.85,4.77
2022-05-15 22:00:00,10.72,0.0,0.12,0.12,204.85,87.17,1006.92,5.05
2022-05-15 23:00:00,8.63,0.0,0.13,0.78,172.11,95.0,1006.99,5.22
2022-05-16 00:00:00,7.43,0.0,0.23,1.54,147.7,98.33,1007.1,5.64
2022-05-16 01:00:00,6.33,0.0,0.33,1.33,145.97,100.0,1007.27,5.57
2022-05-16 02:00:00,5.53,0.0,0.25,1.16,175.9,100.0,1007.08,5.69
2022-05-16 03:00:00,5.27,0.0,0.69,1.71,135.53,100.0,1006.63,5.88
2022-05-16 04:00:00,4.98,0.0,0.51,1.25,136.5,100.0,1006.26,5.41
2022-05-16 05:00:00,4.68,0.0,0.63,1.54,136.25,100.0,1006.05,15.48
2022-05-16 06:00:00,7.75,0.0,0.8,1.99,71.35,94.17,1005.76,111.92
2022-05-16 07:00:00,12.68,0.0,1.39,2.72,110.02,72.33,1005.77,276.65
2022-05-16 08:00:00,16.23,0.0,1.91,5.05,83.34,58.33,1005.68,438.48
2022-05-16 09:00:00,18.52,0.0,2.34,5.15,80.79,53.17,1005.59,477.65
2022-05-16 10:00:00,21.12,0.0,3.11,6.07,76.99,47.83,1005.28,683.37
2022-05-16 11:00:00,23.45,0.0,3.28,7.13,101.77,41.83,1004.99,761.71
2022-05-16 12:00:00,25.17,0.0,3.3,7.51,95.32,40.0,1004.52,743.67
2022-05-16 13:00:00,25.8,0.0,3.14,6.91,116.07,39.17,1004.19,597.68
2022-05-16 14:00:00,25.98,0.0,2.76,6.03,122.58,39.83,1003.78,399.92
2022-05-16 15:00:00,25.55,0.0,1.82,5.14,185.09,44.17,1003.33,250.5
2022-05-16 16:00:00,24.33,0.1,1.87,3.94,202.25,50.67,1003.22,167.7
2022-05-16 17:00:00,22.75,0.0,1.58,3.47,170.35,58.5,1003.32,107.14
2022-05-16 18:00:00,20.93,0.2,1.74,4.88,191.13,71.17,1003.24,59.77
2022-05-16 19:00:00,18.58,0.0,1.66,3.85,214.88,94.17,1003.39,30.87
2022-05-16 20:00:00,17.72,0.1,1.53,4.13,235.57,99.0,1003.77,8.29
2022-05-16 21:00:00,17.18,0.1,1.19,2.65,224.33,100.0,1004.2,4.23
2022-05-16 22:00:00,17.2,0.0,1.62,3.02,254.16,98.5,1004.61,4.75
2022-05-16 23:00:00,16.83,0.4,2.05,5.21,271.8,99.0,1005.37,4.26
2022-05-17 00:00:00,16.07,8.5,1.5,4.04,266.0,100.0,1005.64,4.51
2022-05-17 01:00:00,16.12,6.7,2.67,7.67,260.88,100.0,1006.07,5.43
2022-05-17 02:00:00,15.93,1.1,3.91,7.77,262.86,100.0,1006.25,5.69
2022-05-17 03:00:00,15.37,0.2,3.44,5.9,264.53,100.0,1006.36,5.1
2022-05-17 04:00:00,14.98,0.0,3.16,5.43,258.52,100.0,1006.44,5.01
2022-05-17 05:00:00,15.07,0.0,3.14,6.07,258.37,100.0,1006.76,8.31
2022-05-17 06:00:00,15.18,0.0,2.62,4.53,257.32,100.0,1007.24,61.35
2022-05-17 07:00:00,15.73,0.0,2.6,4.2,256.15,99.33,1007.66,132.38
2022-05-17 08:00:00,16.77,0.0,3.51,5.62,246.0,94.17,1008.05,192.19
2022-05-17 09:00:00,17.78,0.0,3.66,7.13,255.81,89.67,1008.29,320.17
2022-05-17 10:00:00,20.55,0.0,2.79,6.28,260.2,77.67,1008.48,703.03
2022-05-17 11:00:00,22.13,0.0,2.58,5.81,258.83,69.83,1008.62,699.3
2022-05-17 12:00:00,22.87,0.0,2.21,5.59,250.48,65.33,1008.64,675.78
2022-05-17 13:00:00,24.27,0.0,2.67,6.28,261.29,57.33,1008.24,785.74
2022-05-17 14:00:00,21.77,0.7,2.44,7.29,258.42,71.5,1008.14,387.71
2022-05-17 15:00:00,22.32,0.0,2.57,5.26,89.65,73.17,1008.0,608.9
2022-05-17 16:00:00,22.62,0.0,1.67,4.95,90.37,67.0,1007.9,326.08
2022-05-17 17:00:00,20.77,0.0,2.94,6.44,57.94,77.5,1008.31,296.88
2022-05-17 18:00:00,20.47,0.0,3.0,7.01,77.88,83.5,1008.58,279.45
2022-05-17 19:00:00,20.08,0.0,2.02,5.43,70.45,83.5,1008.71,130.51
2022-05-17 20:00:00,18.33,0.0,1.18,2.93,78.71,89.5,1009.07,24.86
2022-05-17 21:00:00,15.43,0.0,0.47,1.53,104.11,99.67,1009.41,4.74
2022-05-17 22:00:00,13.65,0.0,0.29,1.32,158.11,100.0,1009.67,4.67
2022-05-17 23:00:00,13.2,0.0,0.53,1.7,58.15,100.0,1009.82,5.02
2022-05-18 00:00:00,12.98,0.0,0.52,1.89,98.38,100.0,1009.94,4.95
2022-05-18 01:00:00,12.98,0.0,0.98,2.93,70.95,100.0,1010.19,5.31
2022-05-18 02:00:00,13.38,0.0,1.07,2.55,63.85,100.0,1010.43,4.81
2022-05-18 03:00:00,13.67,0.0,0.92,1.7,69.3,100.0,1010.67,5.16
2022-05-18 04:00:00,13.88,0.0,0.81,1.8,67.56,100.0,1010.78,5.04
2022-05-18 05:00:00,13.6,0.0,1.03,1.99,79.56,100.0,1010.97,12.06
2022-05-18 06:00:00,13.73,0.0,1.4,2.55,60.28,100.0,1011.4,44.94
2022-05-18 07:00:00,16.38,0.0,1.82,4.68,89.87,92.33,1011.75,298.95
2022-05-18 08:00:00,19.02,0.0,2.37,5.05,111.28,82.67,1011.83,442.55
2022-05-18 09:00:00,21.1,0.0,2.89,6.37,106.85,70.5,1011.92,608.88
2022-05-18 10:00:00,22.55,0.0,2.63,5.9,104.25,66.67,1012.05,622.12
2022-05-18 11:00:00,23.72,0.0,2.98,5.52,96.71,61.0,1011.88,725.72
2022-05-18 12:00:00,25.03,0.0,2.72,6.54,101.84,56.5,1011.45,776.97
2022-05-18 13:00:00,25.82,0.0,3.02,6.28,99.4,51.5,1011.07,817.72
2022-05-18 14:00:00,26.25,0.0,2.94,7.2,100.18,49.83,1010.8,614.07
2022-05-18 15:00:00,25.02,0.0,2.81,5.52,109.46,53.33,1010.75,328.93
2022-05-18 16:00:00,25.9,0.0,2.78,6.07,106.6,50.67,1010.41,387.45
2022-05-18 17:00:00,25.08,0.0,2.58,5.81,107.79,53.33,1010.19,178.37
2022-05-18 18:00:00,25.35,0.0,2.38,5.05,107.76,52.67,1010.06,229.03
2022-05-18 19:00:00,24.78,0.0,1.97,4.2,110.96,54.5,1010.0,122.25
2022-05-18 20:00:00,22.42,0.0,1.69,3.47,106.32,65.0,1010.0,18.45
2022-05-18 21:00:00,20.23,0.0,1.45,3.02,96.68,75.0,1010.11,4.1
2022-05-18 22:00:00,18.33,0.0,1.26,2.17,70.42,85.67,1010.12,4.05
2022-05-18 23:00:00,16.78,0.0,0.97,2.27,65.95,91.67,1009.99,4.33
2022-05-19 00:00:00,14.73,0.0,0.83,1.54,52.4,99.67,1009.79,4.74
2022-05-19 01:00:00,13.88,0.0,0.93,1.7,57.69,100.0,1009.47,5.2
2022-05-19 02:00:00,13.65,0.0,1.19,2.34,69.3,100.0,1009.16,4.75
2022-05-19 03:00:00,13.07,0.0,0.71,1.7,89.83,100.0,1008.96,4.79
2022-05-19 04:00:00,12.65,0.0,0.94,1.89,55.24,100.0,1008.87,4.91
2022-05-19 05:00:00,12.98,0.0,0.81,1.8,71.54,100.0,1008.83,24.78
2022-05-19 06:00:00,15.15,0.0,0.91,1.7,57.51,92.83,1008.82,95.86
2022-05-19 07:00:00,18.4,0.0,0.84,1.54,77.61,82.0,1009.01,186.8
2022-05-19 08:00:00,22.23,0.0,1.11,2.65,101.5,67.5,1009.02,352.5
2022-05-19 09:00:00,24.15,0.0,2.05,4.32,161.25,54.17,1008.91,509.63
2022-05-19 10:00:00,26.08,0.0,2.34,4.51,156.62,46.17,1008.67,653.68
2022-05-19 11:00:00,26.72,0.0,2.16,4.96,156.66,43.5,1008.4,491.81
2022-05-19 12:00:00,27.67,0.0,2.76,7.39,128.24,40.5,1007.91,696.25
2022-05-19 13:00:00,28.18,0.0,3.45,7.58,126.75,37.83,1007.06,776.47
2022-05-19 14:00:00,29.17,0.0,2.91,7.01,139.53,35.83,1006.27,726.43
2022-05-19 15:00:00,29.08,0.0,2.91,6.44,128.13,36.67,1005.72,550.13
2022-05-19 16:00:00,29.68,0.0,3.06,6.37,135.07,36.0,1005.05,562.37
2022-05-19 17:00:00,28.9,0.0,1.89,4.41,158.74,37.5,1004.8,310.1
2022-05-19 18:00:00,26.97,0.0,1.43,3.56,159.0,43.67,1004.73,136.66
2022-05-19 19:00:00,24.27,0.0,3.97,17.11,257.64,57.0,1005.91,31.31
2022-05-19 20:00:00,20.03,0.0,3.59,8.69,254.16,82.67,1006.52,11.94
2022-05-19 21:00:00,18.72,0.1,1.14,2.17,158.5,93.33,1005.86,4.7
2022-05-19 22:00:00,18.13,0.0,1.12,2.72,233.88,94.83,1006.53,5.25
2022-05-19 23:00:00,17.77,0.0,1.65,5.53,216.48,90.0,1006.9,5.28
2022-05-20 00:00:00,17.93,0.0,1.55,2.93,234.8,83.83,1007.2,4.41
2022-05-20 01:00:00,17.45,0.0,2.34,5.05,247.92,88.0,1007.6,4.17
2022-05-20 02:00:00,16.08,0.0,1.27,4.32,262.14,94.83,1007.99,3.48
2022-05-20 03:00:00,15.92,0.0,1.93,5.43,262.8,98.67,1008.27,4.3
2022-05-20 04:00:00,14.2,0.0,0.62,1.8,191.5,100.0,1008.5,4.31
2022-05-20 05:00:00,13.2,0.0,0.51,1.33,190.53,100.0,1008.68,23.57
2022-05-20 06:00:00,14.92,0.0,0.93,1.8,159.02,98.17,1009.04,88.98
2022-05-20 07:00:00,18.75,0.0,0.81,2.46,215.71,79.83,1009.07,263.1
2022-05-20 08:00:00,19.85,0.0,1.48,3.4,241.17,80.17,1009.16,344.39
2022-05-20 09:00:00,20.08,0.0,1.68,4.03,241.54,82.67,1009.07,414.13
2022-05-20 10:00:00,20.7,0.0,1.54,3.85,244.0,78.5,1008.92,533.23
2022-05-20 11:00:00,22.33,0.0,1.3,3.47,175.94,71.33,1008.17,631.91
2022-05-20 12:00:00,23.1,0.0,1.86,4.41,116.29,69.33,1007.18,617.9
2022-05-20 13:00:00,23.95,0.0,1.81,4.03,102.37,66.5,1006.27,434.17
2022-05-20 14:00:00,25.07,0.0,1.87,4.13,97.71,61.83,1005.25,578.4
2022-05-20 15:00:00,25.52,0.0,1.78,4.32,124.8,59.67,1003.79,425.06
2022-05-20 16:00:00,24.97,0.0,2.5,5.76,113.99,63.83,1002.63,281.94
2022-05-20 17:00:00,24.88,0.0,2.91,5.99,115.37,64.67,1001.55,224.33
2022-05-20 18:00:00,22.08,4.3,2.27,4.67,114.72,85.0,1000.41,39.94
2022-05-20 19:00:00,20.13,1.5,1.76,5.43,176.66,99.83,999.25,24.16
2022-05-20 20:00:00,19.35,0.1,0.78,3.19,250.03,100.0,998.76,19.56
2022-05-20 21:00:00,18.9,1.1,1.41,4.41,211.09,100.0,998.84,5.17
2022-05-20 22:00:00,18.88,0.0,2.89,7.64,220.08,99.33,999.28,6.05
2022-05-20 23:00:00,17.87,0.0,5.43,12.43,242.48,88.0,999.91,8.67
2022-05-21 00:00:00,16.77,0.0,7.11,11.97,255.96,77.67,1001.26,6.74
2022-05-21 01:00:00,15.47,0.0,7.52,13.28,253.05,75.83,1002.44,4.23
2022-05-21 02:00:00,14.45,0.0,5.39,9.64,256.1,80.17,1003.04,4.15
2022-05-21 03:00:00,14.05,0.0,5.65,11.69,263.19,84.83,1003.66,4.34
2022-05-21 04:00:00,12.8,0.0,6.8,11.31,262.72,88.17,1004.63,4.19
2022-05-21 05:00:00,11.7,0.0,5.19,11.97,258.25,88.17,1005.47,14.57
2022-05-21 06:00:00,11.98,0.0,2.12,4.42,262.79,87.33,1006.13,128.19
2022-05-21 07:00:00,14.1,0.0,2.8,6.45,232.27,74.83,1006.29,308.65
2022-05-21 08:00:00,14.82,0.0,4.14,8.79,220.09,66.67,1006.25,317.68
2022-05-21 09:00:00,15.25,0.0,4.96,10.65,223.49,69.5,1006.47,371.74
2022-05-21 10:00:00,15.4,0.0,5.66,10.93,222.35,70.5,1006.64,426.14
2022-05-21 11:00:00,16.28,0.0,6.48,11.43,228.4,69.5,1006.61,593.27
2022-05-21 12:00:00,17.02,0.0,5.83,11.07,235.09,64.17,1006.72,475.54
2022-05-21 13:00:00,17.65,0.0,6.38,12.26,239.16,57.67,1006.63,461.46
2022-05-21 14:00:00,18.18,0.0,5.93,11.24,238.71,53.5,1006.38,423.63
2022-05-21 15:00:00,18.32,0.0,6.18,11.88,256.16,53.0,1006.41,365.51
2022-05-21 16:00:00,18.22,0.0,5.71,10.86,264.85,54.5,1006.53,396.64
2022-05-21 17:00:00,18.92,0.0,6.3,12.73,254.87,52.0,1006.5,398.88
2022-05-21 18:00:00,17.42,0.0,5.84,10.3,259.36,55.5,1006.53,172.47
2022-05-21 19:00:00,16.88,0.0,4.89,8.9,254.37,59.5,1006.39,121.55
2022-05-21 20:00:00,15.87,0.0,4.19,7.13,256.44,64.83,1006.38,39.56
2022-05-21 21:00:00,14.82,0.0,3.03,5.91,250.75,70.0,1006.56,4.8
2022-05-21 22:00:00,13.37,0.0,1.93,3.57,236.85,81.5,1006.64,4.32
2022-05-21 23:00:00,13.98,0.0,2.48,5.15,259.47,79.17,1006.64,4.71
2022-05-22 00:00:00,13.45,0.0,2.45,4.39,262.29,83.0,1006.53,4.06
2022-05-22 01:00:00,12.8,0.0,2.19,4.04,268.66,87.33,1006.32,4.07
2022-05-22 02:00:00,11.6,0.0,1.66,2.55,252.61,94.5,1006.08,4.06
2022-05-22 03:00:00,10.95,0.0,1.44,2.34,264.74,97.33,1006.13,4.62
2022-05-22 04:00:00,9.6,0.0,0.72,1.33,225.29,99.83,1005.96,4.98
2022-05-22 05:00:00,9.08,0.0,0.28,0.95,139.36,100.0,1005.84,16.04
2022-05-22 06:00:00,9.27,0.0,0.38,1.33,205.37,99.83,1005.97,80.93
2022-05-22 07:00:00,13.07,0.0,1.44,3.19,259.94,81.33,1005.94,300.14
2022-05-22 08:00:00,14.97,0.0,1.4,3.19,245.17,70.5,1005.75,420.99
2022-05-22 09:00:00,16.12,0.0,1.64,3.57,250.21,68.17,1005.54,558.48
2022-05-22 10:00:00,17.37,0.0,1.98,4.51,254.0,62.5,1005.25,721.71
2022-05-22 11:00:00,18.57,0.0,2.09,4.13,249.45,58.17,1005.05,762.66
2022-05-22 12:00:00,19.18,0.0,2.22,6.0,269.64,54.5,1004.72,821.89
2022-05-22 13:00:00,19.48,0.0,2.23,5.52,235.45,54.0,1004.42,735.4
2022-05-22 14:00:00,20.35,0.0,1.92,4.51,224.72,50.0,1003.95,784.88
2022-05-22 15:00:00,20.05,0.0,1.94,4.67,249.72,48.5,1003.44,585.58
2022-05-22 16:00:00,20.62,0.0,1.91,4.13,179.67,46.33,1002.9,572.59
2022-05-22 17:00:00,19.65,0.0,1.25,3.75,246.3,48.17,1002.58,255.47
2022-05-22 18:00:00,19.63,0.0,1.4,3.94,229.34,48.5,1002.42,229.73
2022-05-22 19:00:00,18.27,0.0,1.06,2.64,127.73,52.0,1002.34,95.03
2022-05-22 20:00:00,16.68,0.0,1.19,2.17,89.74,60.17,1001.87,37.91
2022-05-22 21:00:00,13.1,0.0,0.47,1.32,61.67,83.17,1001.83,5.16
2022-05-22 22:00:00,10.65,0.0,0.23,1.32,126.14,96.83,1001.59,4.77
2022-05-22 23:00:00,9.5,0.0,0.43,1.8,161.19,99.83,1001.26,4.89
2022-05-23 00:00:00,8.45,0.0,0.32,1.16,165.02,100.0,1001.19,4.81
2022-05-23 01:00:00,7.55,0.0,0.38,1.16,153.03,100.0,1000.86,4.98
2022-05-23 02:00:00,7.0,0.0,0.43,1.16,107.99,100.0,999.98,5.32
2022-05-23 03:00:00,6.42,0.0,0.23,0.95,184.24,100.0,999.55,5.34
2022-05-23 04:00:00,5.78,0.0,0.61,1.8,106.0,100.0,999.21,5.54
2022-05-23 05:00:00,6.58,0.0,1.12,2.72,67.72,100.0,998.74,20.16
2022-05-23 06:00:00,9.53,0.0,1.23,3.67,88.68,95.0,998.33,136.22
2022-05-23 07:00:00,12.1,0.0,1.93,4.21,77.01,82.0,997.74,188.77
2022-05-23 08:00:00,13.97,0.0,1.91,4.13,90.05,74.17,997.52,286.08
2022-05-23 09:00:00,14.93,0.0,2.6,5.81,90.51,73.67,996.86,232.16
2022-05-23 10:00:00,16.88,0.0,3.23,7.77,97.74,64.0,996.2,426.22
2022-05-23 11:00:00,19.85,0.0,3.41,7.39,92.8,53.67,995.27,713.74
2022-05-23 12:00:00,21.67,0.0,3.87,9.37,86.56,50.67,994.32,842.63
2022-05-23 13:00:00,22.77,0.0,3.84,9.45,103.12,45.83,993.85,775.27
2022-05-23 14:00:00,23.12,0.0,3.77,7.99,115.93,45.5,993.45,563.13
2022-05-23 15:00:00,22.35,0.0,4.09,9.0,117.57,49.0,992.85,311.68
2022-05-23 16:00:00,21.78,0.0,3.95,8.43,118.85,50.83,991.84,182.58
2022-05-23 17:00:00,21.42,0.0,2.62,6.38,109.11,53.33,990.65,147.51
2022-05-23 18:00:00,21.97,0.0,3.35,7.67,104.02,49.0,989.59,164.37
2022-05-23 19:00:00,21.03,0.0,2.89,7.58,99.87,51.67,989.17,52.08
2022-05-23 20:00:00,19.95,0.0,2.69,6.28,88.11,58.33,988.51,25.17
2022-05-23 21:00:00,19.02,0.0,2.29,5.53,91.86,66.0,988.09,5.24
2022-05-23 22:00:00,18.82,0.0,2.53,4.89,104.75,67.0,987.55,4.12
2022-05-23 23:00:00,18.18,0.0,2.11,4.79,122.59,72.0,987.33,4.1
2022-05-24 00:00:00,18.0,0.3,1.91,6.54,167.02,81.67,987.34,3.32
2022-05-24 01:00:00,16.63,0.0,1.26,2.93,179.13,97.17,987.48,5.64
2022-05-24 02:00:00,17.23,0.1,1.5,4.51,176.75,97.0,987.57,5.28
2022-05-24 03:00:00,17.15,0.1,3.97,10.86,216.5,96.5,988.11,5.33
2022-05-24 04:00:00,16.37,0.0,4.86,8.43,231.85,86.0,989.11,8.66
2022-05-24 05:00:00,15.42,0.0,3.18,7.11,242.56,86.33,989.85,27.85
2022-05-24 06:00:00,15.25,0.0,1.8,4.42,253.13,85.17,990.31,121.65
2022-05-24 07:00:00,17.57,0.0,1.25,2.81,218.9,74.0,990.85,312.37
2022-05-24 08:00:00,17.52,0.0,2.1,5.05,202.79,75.0,991.63,184.27
2022-05-24 09:00:00,18.03,0.0,1.83,4.13,188.14,74.17,991.9,291.39
2022-05-24 10:00:00,19.97,0.0,2.48,6.92,192.82,64.17,991.88,562.36
2022-05-24 11:00:00,18.55,0.9,1.94,5.71,182.88,71.17,992.3,146.33
2022-05-24 12:00:00,16.03,0.2,3.71,11.41,245.76,92.5,993.24,449.61
2022-05-24 13:00:00,17.63,0.0,4.98,8.78,256.78,70.33,994.19,604.6
2022-05-24 14:00:00,18.8,0.0,3.68,8.62,233.44,63.17,994.7,513.6
2022-05-24 15:00:00,20.73,0.0,5.41,10.3,229.89,48.83,994.82,728.65
2022-05-24 16:00:00,21.27,0.0,4.67,9.64,232.11,47.67,995.14,602.16
2022-05-24 17:00:00,21.2,0.0,4.75,8.69,234.39,44.67,995.51,469.05
2022-05-24 18:00:00,20.02,0.0,4.52,9.07,234.21,45.33,996.08,247.49
2022-05-24 19:00:00,18.88,0.0,3.63,7.29,227.79,46.67,996.72,140.74
2022-05-24 20:00:00,16.4,0.0,2.19,4.13,215.74,56.0,997.24,27.9
2022-05-24 21:00:00,13.92,0.0,1.42,3.94,211.05,71.17,998.11,5.26
2022-05-24 22:00:00,13.15,0.0,1.81,4.02,234.84,80.5,998.84,5.03
2022-05-24 23:00:00,13.07,0.0,1.98,5.43,261.71,85.33,999.59,3.64
2022-05-25 00:00:00,10.0,0.0,0.74,2.08,202.44,99.17,999.69,3.91
2022-05-25 01:00:00,7.98,0.0,1.05,2.56,140.92,100.0,999.98,4.72
2022-05-25 02:00:00,7.72,0.0,0.81,1.54,124.47,100.0,1000.22,5.18
2022-05-25 03:00:00,7.12,0.0,0.62,1.16,206.28,100.0,1000.61,5.1
2022-05-25 04:00:00,7.38,0.0,1.0,2.46,141.54,100.0,1000.76,5.5
2022-05-25 05:00:00,7.35,0.0,0.63,1.33,183.45,100.0,1001.11,21.73
2022-05-25 06:00:00,8.77,0.0,0.65,1.54,150.83,98.17,1001.51,78.01
2022-05-25 07:00:00,11.8,0.0,0.69,1.71,181.07,85.67,1001.92,188.42
2022-05-25 08:00:00,15.88,0.0,1.18,3.47,240.1,67.0,1002.3,458.79
2022-05-25 09:00:00,17.62,0.0,1.93,4.89,242.86,55.5,1002.64,598.88
2022-05-25 10:00:00,18.67,0.0,1.95,4.79,256.05,52.0,1002.66,559.67
2022-05-25 11:00:00,19.7,0.0,2.14,6.07,238.59,49.67,1002.7,581.64
2022-05-25 12:00:00,19.33,0.0,1.8,5.43,242.76,49.17,1002.54,460.53
2022-05-25 13:00:00,20.72,0.0,2.8,6.66,220.97,42.33,1002.34,596.72
2022-05-25 14:00:00,20.38,0.0,4.85,9.82,228.94,41.17,1002.29,487.89
2022-05-25 15:00:00,19.53,0.0,3.48,10.59,210.02,43.5,1002.48,417.99
2022-05-25 16:00:00,20.52,0.0,4.5,9.37,224.14,42.33,1002.18,449.59
