,temp 2m avg,precipitation,wind speed,maximum wind speed,wind direction,humidity,air pressure,global solar radiation
2022-07-06 21:00:00,15.88,0.0,1.65,2.93,235.54,58.17,1008.94,9.15
2022-07-06 22:00:00,13.12,0.0,1.39,2.81,202.94,73.33,1008.83,4.46
2022-07-06 23:00:00,12.73,0.0,1.92,3.76,202.85,77.33,1008.64,4.81
2022-07-07 00:00:00,13.63,0.0,1.67,3.76,209.15,76.67,1008.17,5.67
2022-07-07 01:00:00,14.18,0.2,1.7,3.19,220.55,79.33,1007.93,2.93
2022-07-07 02:00:00,12.82,1.4,1.76,4.13,211.97,98.33,1007.49,4.1
2022-07-07 03:00:00,12.57,0.0,0.81,1.7,132.97,100.0,1006.56,5.14
2022-07-07 04:00:00,12.73,0.4,1.39,3.66,207.67,100.0,1006.01,5.46
2022-07-07 05:00:00,12.97,1.1,1.25,3.47,209.9,100.0,1005.47,7.4
2022-07-07 06:00:00,13.07,0.3,1.75,3.95,216.6,100.0,1004.89,19.05
2022-07-07 07:00:00,13.57,0.1,1.37,3.47,217.5,100.0,1004.51,26.98
2022-07-07 08:00:00,14.05,1.3,2.52,5.09,221.02,99.5,1004.52,47.23
2022-07-07 09:00:00,13.77,3.0,1.56,3.76,210.43,100.0,1004.42,49.68
2022-07-07 10:00:00,14.65,1.9,1.86,5.06,211.16,100.0,1004.36,126.86
2022-07-07 11:00:00,16.42,0.4,2.87,5.34,220.86,98.5,1004.32,420.22
2022-07-07 12:00:00,18.73,0.2,3.85,8.52,234.54,89.33,1004.41,523.42
2022-07-07 13:00:00,19.38,0.0,5.05,9.07,255.71,82.5,1004.55,393.87
2022-07-07 14:00:00,18.77,0.3,5.72,13.47,255.15,88.67,1005.02,335.46
2022-07-07 15:00:00,16.63,4.4,5.22,11.6,260.49,99.67,1005.8,140.28
2022-07-07 16:00:00,17.57,0.3,4.65,8.62,250.84,97.0,1006.13,344.46
2022-07-07 17:00:00,18.45,0.0,5.8,12.26,261.95,86.17,1006.43,202.92
2022-07-07 18:00:00,16.7,0.4,4.0,9.45,269.76,94.83,1007.31,79.68
2022-07-07 19:00:00,15.7,0.0,4.65,9.54,266.3,90.83,1008.21,48.86
2022-07-07 20:00:00,15.62,0.0,4.32,10.56,268.07,75.83,1008.88,28.83
2022-07-07 21:00:00,15.22,0.0,4.78,10.3,265.21,73.0,1009.68,8.42
2022-07-07 22:00:00,14.75,0.0,4.94,9.38,254.3,73.33,1010.43,4.47
2022-07-07 23:00:00,14.52,0.0,4.47,10.11,262.59,76.5,1011.33,4.53
2022-07-08 00:00:00,14.35,0.0,4.53,10.49,264.13,80.33,1011.95,4.73
2022-07-08 01:00:00,14.0,0.0,5.17,10.65,266.5,83.0,1012.31,3.81
2022-07-08 02:00:00,13.7,0.0,4.26,7.51,267.43,86.17,1012.69,4.83
2022-07-08 03:00:00,13.87,0.0,4.49,7.94,265.36,86.5,1013.15,4.8
2022-07-08 04:00:00,13.45,0.0,4.87,9.73,267.31,90.83,1013.35,3.79
2022-07-08 05:00:00,13.45,0.0,4.37,8.53,256.37,90.5,1013.73,13.9
2022-07-08 06:00:00,13.67,0.0,4.84,10.3,261.12,87.83,1014.34,72.94
2022-07-08 07:00:00,13.9,0.0,4.78,8.53,264.44,85.0,1014.99,89.72
2022-07-08 08:00:00,14.57,0.0,4.88,10.94,261.71,81.17,1015.51,163.8
2022-07-08 09:00:00,15.13,0.0,4.58,10.02,260.66,75.5,1015.93,189.02
2022-07-08 10:00:00,16.0,0.0,5.02,9.92,260.45,70.0,1016.06,338.96
2022-07-08 11:00:00,17.72,0.0,4.98,9.83,267.05,62.17,1016.11,568.29
2022-07-08 12:00:00,19.37,0.0,4.75,11.12,255.7,57.5,1016.04,704.82
2022-07-08 13:00:00,20.43,0.0,4.27,9.45,254.99,54.33,1015.93,655.13
2022-07-08 14:00:00,20.38,0.0,4.05,9.26,261.42,57.17,1015.74,398.91
2022-07-08 15:00:00,20.95,0.0,4.62,9.64,260.24,58.83,1015.35,482.56
2022-07-08 16:00:00,20.48,0.0,4.52,10.39,262.18,62.67,1015.35,277.49
2022-07-08 17:00:00,20.72,0.0,3.64,9.0,263.23,63.67,1015.47,266.43
2022-07-08 18:00:00,20.1,0.0,4.64,8.78,268.36,66.0,1015.25,167.27
2022-07-08 19:00:00,19.23,0.0,4.49,8.9,260.09,73.0,1015.15,82.76
2022-07-08 20:00:00,18.98,0.0,4.06,7.51,262.15,77.17,1014.91,60.6
2022-07-08 21:00:00,17.72,0.0,2.45,5.34,253.58,84.83,1014.87,9.14
2022-07-08 22:00:00,15.32,0.0,1.27,2.65,216.57,96.0,1014.88,2.99
2022-07-08 23:00:00,13.4,0.0,0.9,2.46,222.7,100.0,1014.65,4.54
2022-07-09 00:00:00,13.4,0.0,1.31,2.65,244.94,99.83,1014.4,4.15
2022-07-09 01:00:00,12.95,0.0,0.83,3.03,225.36,100.0,1014.09,5.58
2022-07-09 02:00:00,14.6,0.0,1.31,2.65,245.49,99.67,1013.92,5.23
2022-07-09 03:00:00,14.83,0.0,2.54,4.32,263.91,97.5,1013.67,3.33
2022-07-09 04:00:00,13.98,0.0,2.02,3.57,271.04,99.5,1013.37,4.46
2022-07-09 05:00:00,13.9,0.0,2.38,4.96,267.17,100.0,1013.31,19.58
2022-07-09 06:00:00,14.25,0.0,2.07,3.85,263.32,98.83,1013.38,41.83
2022-07-09 07:00:00,14.97,0.0,2.03,3.95,265.12,97.33,1013.24,104.23
2022-07-09 08:00:00,16.5,0.0,2.35,4.89,249.98,91.17,1013.14,254.91
2022-07-09 09:00:00,17.82,0.0,3.33,5.34,251.54,82.17,1012.94,259.17
2022-07-09 10:00:00,18.98,0.0,2.95,5.9,258.38,77.0,1012.72,363.11
2022-07-09 11:00:00,19.92,0.0,3.39,6.75,266.08,69.5,1012.32,344.46
2022-07-09 12:00:00,19.77,0.0,3.73,7.3,255.47,70.0,1011.94,249.99
2022-07-09 13:00:00,20.35,0.0,4.54,9.92,252.15,67.5,1011.57,336.96
2022-07-09 14:00:00,21.92,0.0,4.26,8.69,242.08,61.33,1010.88,584.41
2022-07-09 15:00:00,23.83,0.0,4.73,9.64,262.98,49.17,1010.01,728.49
2022-07-09 16:00:00,24.02,0.0,4.86,11.41,265.21,45.17,1009.54,477.48
2022-07-09 17:00:00,20.08,0.0,3.27,7.74,259.85,67.17,1009.67,219.12
2022-07-09 18:00:00,21.75,0.0,4.97,10.18,260.49,57.5,1009.22,365.02
2022-07-09 19:00:00,20.75,0.0,4.24,9.45,266.4,65.17,1009.21,170.7
2022-07-09 20:00:00,19.3,0.0,4.23,10.39,259.5,64.0,1009.42,69.48
2022-07-09 21:00:00,17.15,0.0,4.29,9.83,265.29,67.33,1009.98,11.84
2022-07-09 22:00:00,15.48,0.0,3.52,7.51,271.11,69.0,1010.7,3.08
2022-07-09 23:00:00,14.3,0.0,3.43,7.3,269.17,69.5,1010.68,3.09
2022-07-10 00:00:00,13.9,0.0,4.0,8.43,269.69,72.83,1010.55,3.57
2022-07-10 01:00:00,13.05,0.0,3.7,7.86,270.06,77.0,1010.45,3.2
2022-07-10 02:00:00,13.22,0.0,3.18,8.15,261.24,77.33,1010.27,4.75
2022-07-10 03:00:00,13.4,0.0,3.98,6.83,262.7,79.5,1009.9,4.37
2022-07-10 04:00:00,13.15,0.0,4.36,8.31,266.51,81.17,1009.83,4.55
2022-07-10 05:00:00,12.1,0.0,3.24,7.77,265.39,93.33,1009.59,16.52
2022-07-10 06:00:00,12.75,0.0,3.84,8.62,268.52,89.67,1009.55,61.97
2022-07-10 07:00:00,12.47,0.0,4.2,9.38,261.22,96.83,1009.77,130.06
2022-07-10 08:00:00,13.55,0.0,4.25,8.15,264.5,89.0,1009.81,175.03
2022-07-10 09:00:00,14.38,0.0,4.94,9.92,265.28,83.67,1009.83,238.84
2022-07-10 10:00:00,16.32,0.0,4.72,9.83,266.36,69.33,1009.58,483.44
2022-07-10 11:00:00,16.93,0.0,5.04,12.26,260.5,60.67,1009.4,383.3
2022-07-10 12:00:00,18.68,0.0,5.17,11.24,284.75,52.33,1009.15,648.18
2022-07-10 13:00:00,19.42,0.0,4.88,10.77,260.27,48.83,1009.0,556.25
2022-07-10 14:00:00,20.77,0.0,4.66,11.24,264.47,45.0,1008.77,612.95
2022-07-10 15:00:00,19.95,0.0,5.61,12.16,265.16,46.5,1008.78,354.87
2022-07-10 16:00:00,20.17,0.0,6.2,12.35,261.53,47.0,1008.8,400.81
2022-07-10 17:00:00,19.35,0.0,5.96,10.01,260.24,51.5,1008.83,298.98
2022-07-10 18:00:00,19.22,0.0,5.85,11.03,258.75,54.83,1008.73,298.15
2022-07-10 19:00:00,18.38,0.0,5.46,10.65,259.11,58.33,1008.68,156.13
2022-07-10 20:00:00,17.53,0.0,4.37,8.31,256.94,62.67,1008.78,63.63
2022-07-10 21:00:00,15.9,0.0,3.86,6.54,253.28,73.67,1009.15,9.71
2022-07-10 22:00:00,14.53,0.0,3.39,6.45,259.09,84.33,1009.47,3.09
2022-07-10 23:00:00,13.22,0.0,3.1,5.25,264.5,92.33,1009.73,3.24
2022-07-11 00:00:00,12.33,0.0,2.53,4.51,263.98,96.0,1009.84,3.41
2022-07-11 01:00:00,11.77,0.0,2.0,4.14,263.62,98.17,1009.71,3.72
2022-07-11 02:00:00,10.88,0.0,1.1,2.93,263.65,100.0,1009.62,4.31
2022-07-11 03:00:00,9.4,0.0,0.36,1.16,184.04,100.0,1009.46,4.37
2022-07-11 04:00:00,7.98,0.0,0.33,0.95,177.31,100.0,1009.41,5.11
2022-07-11 05:00:00,8.02,0.0,0.65,1.33,191.5,100.0,1009.57,18.21
2022-07-11 06:00:00,10.55,0.0,1.06,2.08,244.59,100.0,1009.59,120.83
2022-07-11 07:00:00,14.3,0.0,1.57,4.42,255.16,91.5,1009.75,242.36
2022-07-11 08:00:00,16.57,0.0,2.56,5.43,254.53,78.0,1009.95,479.78
2022-07-11 09:00:00,18.52,0.0,2.66,6.0,262.73,62.67,1010.03,582.04
2022-07-11 10:00:00,19.18,0.0,2.51,6.45,263.83,56.0,1010.06,586.79
2022-07-11 11:00:00,20.63,0.0,2.72,7.39,256.88,49.67,1009.85,611.27
2022-07-11 12:00:00,21.65,0.0,3.39,7.67,256.66,45.67,1009.75,783.79
2022-07-11 13:00:00,22.62,0.0,3.3,7.77,263.45,41.67,1009.79,783.1
2022-07-11 14:00:00,23.35,0.0,2.72,7.09,268.52,40.5,1009.54,673.0
2022-07-11 15:00:00,23.72,0.0,3.37,8.7,260.09,41.33,1009.48,660.12
2022-07-11 16:00:00,24.53,0.0,3.33,6.82,258.49,40.67,1009.43,597.17
2022-07-11 17:00:00,23.37,0.0,2.8,7.39,269.34,42.17,1009.37,334.51
2022-07-11 18:00:00,22.98,0.0,3.92,8.69,262.52,47.67,1009.46,300.81
2022-07-11 19:00:00,21.58,0.0,4.65,9.38,257.28,60.17,1009.55,227.4
2022-07-11 20:00:00,19.38,0.0,4.0,7.2,255.02,74.5,1009.89,83.7
2022-07-11 21:00:00,17.32,0.0,3.85,7.58,260.78,88.83,1010.38,9.01
2022-07-11 22:00:00,16.25,0.0,2.78,4.51,261.7,94.67,1010.81,3.27
2022-07-11 23:00:00,15.93,0.0,2.66,4.89,260.38,97.0,1011.08,4.04
2022-07-12 00:00:00,15.65,0.0,2.67,4.58,251.93,98.5,1011.29,3.58
2022-07-12 01:00:00,15.13,0.0,2.64,5.43,261.22,100.0,1011.26,3.86
2022-07-12 02:00:00,14.93,0.0,3.1,5.62,258.82,100.0,1011.4,3.45
2022-07-12 03:00:00,14.1,0.0,3.09,5.06,262.55,100.0,1011.38,3.43
2022-07-12 04:00:00,13.6,0.0,2.18,4.13,265.22,100.0,1011.49,4.2
2022-07-12 05:00:00,12.53,0.0,1.39,2.65,248.71,100.0,1011.77,17.17
2022-07-12 06:00:00,13.6,0.0,2.29,4.59,262.67,99.67,1012.24,127.37
2022-07-12 07:00:00,15.92,0.0,2.9,5.72,260.52,91.67,1012.67,293.51
2022-07-12 08:00:00,17.7,0.0,2.66,5.27,253.08,81.17,1012.92,391.65
2022-07-12 09:00:00,19.57,0.0,1.99,5.05,254.81,71.17,1012.86,589.65
2022-07-12 10:00:00,21.48,0.0,2.0,4.2,247.0,63.5,1012.65,702.46
2022-07-12 11:00:00,23.3,0.0,1.95,5.33,256.38,53.5,1012.4,788.63
2022-07-12 12:00:00,25.1,0.0,1.85,5.43,229.75,44.0,1012.34,842.03
2022-07-12 13:00:00,26.48,0.0,1.94,4.79,244.65,38.33,1011.89,862.57
2022-07-12 14:00:00,27.38,0.0,1.95,4.51,322.83,36.17,1011.48,779.62
2022-07-12 15:00:00,28.3,0.0,2.31,6.54,250.65,32.67,1011.2,720.68
2022-07-12 16:00:00,29.02,0.0,2.44,7.2,301.56,30.17,1011.09,631.06
2022-07-12 17:00:00,28.98,0.0,2.38,5.71,266.87,31.0,1010.77,488.76
2022-07-12 18:00:00,28.67,0.0,2.59,5.62,261.27,31.33,1010.49,339.72
2022-07-12 19:00:00,27.57,0.0,1.73,3.84,270.48,33.0,1010.36,190.11
2022-07-12 20:00:00,25.22,0.0,1.29,3.4,265.4,37.83,1010.32,62.63
2022-07-12 21:00:00,20.42,0.0,0.53,1.79,234.87,50.67,1010.37,10.16
2022-07-12 22:00:00,16.75,0.0,0.24,1.8,197.15,69.83,1010.43,4.55
2022-07-12 23:00:00,14.78,0.0,0.58,1.89,245.31,81.0,1010.59,5.05
2022-07-13 00:00:00,13.05,0.0,0.2,0.95,216.4,91.67,1010.75,5.5
2022-07-13 01:00:00,12.63,0.0,0.38,1.16,149.41,93.33,1010.43,6.48
2022-07-13 02:00:00,14.02,0.0,0.42,1.16,134.96,89.67,1009.91,6.3
2022-07-13 03:00:00,14.63,0.0,0.21,1.16,214.72,90.17,1009.36,5.31
2022-07-13 04:00:00,14.88,0.0,0.57,1.16,146.71,89.83,1009.01,5.56
2022-07-13 05:00:00,15.15,0.0,0.5,1.16,186.82,91.83,1008.72,14.0
2022-07-13 06:00:00,16.53,0.0,0.6,1.16,123.1,90.33,1008.64,60.78
2022-07-13 07:00:00,18.73,0.0,1.03,1.89,79.44,81.67,1008.19,113.8
2022-07-13 08:00:00,21.62,0.0,1.03,3.66,154.1,72.67,1007.94,203.52
2022-07-13 09:00:00,25.37,0.0,2.5,4.96,215.7,49.33,1007.51,272.83
2022-07-13 10:00:00,27.53,0.0,2.79,6.54,239.65,40.83,1007.16,420.41
2022-07-13 11:00:00,28.62,0.0,3.05,7.67,245.4,35.0,1006.86,366.41
2022-07-13 12:00:00,30.25,0.0,3.38,7.67,221.47,31.5,1006.61,589.21
2022-07-13 13:00:00,30.65,0.0,3.79,8.69,232.02,31.5,1006.09,441.95
2022-07-13 14:00:00,31.27,0.0,5.12,11.03,226.27,30.33,1005.45,566.53
2022-07-13 15:00:00,31.68,0.0,5.07,10.49,222.29,31.17,1004.79,489.29
2022-07-13 16:00:00,30.8,0.0,5.56,10.77,236.6,32.33,1004.21,251.66
2022-07-13 17:00:00,29.8,0.0,5.29,12.52,251.54,33.0,1004.1,90.42
2022-07-13 18:00:00,28.33,0.0,5.16,11.6,258.82,38.17,1004.27,72.12
2022-07-13 19:00:00,27.23,0.0,4.07,9.26,242.66,43.17,1004.46,35.51
2022-07-13 20:00:00,26.7,0.0,2.76,7.93,240.54,47.0,1004.54,35.31
2022-07-13 21:00:00,22.9,0.4,3.9,9.26,232.99,77.17,1004.89,5.08
2022-07-13 22:00:00,19.95,2.4,1.98,6.92,244.76,98.5,1005.75,5.07
2022-07-13 23:00:00,18.28,0.0,1.32,3.57,247.62,100.0,1006.05,3.6
2022-07-14 00:00:00,16.58,0.0,0.95,1.89,213.57,100.0,1006.41,3.96
2022-07-14 01:00:00,16.27,0.0,1.39,3.4,235.73,98.17,1006.53,4.14
2022-07-14 02:00:00,15.0,0.0,0.79,1.8,193.89,100.0,1006.61,4.29
2022-07-14 03:00:00,14.42,0.0,0.85,3.02,218.23,100.0,1006.81,4.89
2022-07-14 04:00:00,15.28,0.0,2.05,4.13,268.22,97.67,1006.99,5.78
2022-07-14 05:00:00,14.92,0.0,1.8,4.04,265.61,94.83,1007.44,19.22
2022-07-14 06:00:00,14.78,0.0,1.63,3.66,261.54,89.67,1007.64,60.14
2022-07-14 07:00:00,15.5,0.0,1.72,3.66,259.49,82.5,1007.79,182.01
2022-07-14 08:00:00,17.75,0.0,1.68,4.13,269.61,66.83,1007.47,425.88
2022-07-14 09:00:00,19.32,0.0,1.64,3.75,256.34,58.67,1006.96,566.15
2022-07-14 10:00:00,20.95,0.0,1.49,3.94,235.58,53.0,1006.66,684.83
2022-07-14 11:00:00,22.57,0.0,1.39,4.2,204.1,49.5,1006.17,739.83
2022-07-14 12:00:00,22.72,0.0,1.14,3.18,235.7,49.67,1005.49,420.44
2022-07-14 13:00:00,24.23,0.0,1.82,5.43,248.72,47.83,1004.95,715.58
2022-07-14 14:00:00,24.73,0.0,2.69,6.75,255.97,42.5,1004.51,560.39
2022-07-14 15:00:00,25.53,0.0,3.37,8.9,256.89,36.0,1004.27,644.56
2022-07-14 16:00:00,25.48,0.0,4.16,9.0,262.77,32.67,1003.95,544.72
2022-07-14 17:00:00,23.15,0.0,3.7,9.16,267.88,36.83,1004.14,251.97
2022-07-14 18:00:00,22.75,0.0,3.9,10.01,265.88,40.17,1004.53,353.47
2022-07-14 19:00:00,21.68,0.0,4.55,13.92,266.36,39.83,1004.6,194.08
2022-07-14 20:00:00,20.03,0.0,3.49,10.48,265.65,44.0,1005.14,65.79
2022-07-14 21:00:00,16.83,0.0,3.08,7.01,266.09,57.0,1006.17,7.29
2022-07-14 22:00:00,15.97,0.0,3.37,7.01,264.13,61.33,1006.75,3.01
2022-07-14 23:00:00,14.45,0.0,2.67,5.34,259.09,68.5,1006.93,3.2
2022-07-15 00:00:00,13.6,0.0,2.41,4.13,265.14,75.0,1007.0,3.58
2022-07-15 01:00:00,12.18,0.0,1.91,3.85,250.17,85.67,1007.19,3.83
2022-07-15 02:00:00,12.38,0.0,2.25,4.89,241.22,88.67,1007.47,4.45
2022-07-15 03:00:00,12.4,0.0,2.5,4.21,236.26,89.83,1007.63,3.9
2022-07-15 04:00:00,11.95,0.0,2.17,3.48,255.6,94.33,1007.72,4.78
2022-07-15 05:00:00,12.25,0.0,1.78,3.41,266.46,95.17,1008.01,13.47
2022-07-15 06:00:00,13.42,0.0,2.66,5.53,257.63,89.83,1008.28,107.23
2022-07-15 07:00:00,14.73,0.0,3.62,7.58,257.0,79.67,1008.7,242.45
2022-07-15 08:00:00,16.17,0.0,4.33,7.58,251.16,68.67,1008.98,392.62
2022-07-15 09:00:00,16.83,0.0,4.43,8.43,254.68,59.5,1009.18,326.09
2022-07-15 10:00:00,17.08,0.0,4.33,7.2,253.28,58.5,1009.14,302.36
2022-07-15 11:00:00,18.22,0.0,5.04,8.78,260.24,51.0,1009.19,465.66
2022-07-15 12:00:00,18.5,0.0,4.81,8.62,259.3,48.17,1009.28,407.27
2022-07-15 13:00:00,19.58,0.0,4.54,8.78,256.54,46.5,1009.16,479.82
2022-07-15 14:00:00,19.52,0.0,4.38,8.05,258.95,46.83,1009.09,400.54
2022-07-15 15:00:00,19.8,0.0,4.15,7.67,253.29,45.83,1008.95,367.79
2022-07-15 16:00:00,20.27,0.0,3.05,6.45,261.45,43.83,1008.76,260.07
2022-07-15 17:00:00,21.0,0.0,3.11,6.92,254.75,43.17,1008.42,336.3
2022-07-15 18:00:00,20.92,0.0,3.63,7.86,260.71,44.0,1008.3,260.24
2022-07-15 19:00:00,19.17,0.0,3.04,7.58,266.28,48.83,1008.24,122.72
2022-07-15 20:00:00,17.9,0.0,2.75,6.45,267.53,54.83,1008.25,50.85
2022-07-15 21:00:00,16.45,0.0,1.92,3.76,263.81,64.0,1008.35,9.6
2022-07-15 22:00:00,15.7,0.0,1.45,2.93,252.72,67.17,1008.49,4.21
2022-07-15 23:00:00,13.9,0.0,1.48,2.27,224.46,76.5,1008.29,3.92
2022-07-16 00:00:00,12.42,0.0,0.97,2.46,201.21,86.67,1008.09,5.2
2022-07-16 01:00:00,12.05,0.0,0.9,1.33,147.67,90.83,1007.79,5.84
2022-07-16 02:00:00,11.98,0.0,0.62,1.16,166.38,92.67,1007.31,5.41
2022-07-16 03:00:00,12.3,0.0,0.85,2.65,181.1,91.83,1006.72,5.82
2022-07-16 04:00:00,13.47,0.0,1.82,3.95,219.28,82.33,1006.27,5.82
2022-07-16 05:00:00,15.23,0.0,2.13,5.06,216.63,70.5,1006.32,9.86
2022-07-16 06:00:00,15.45,0.0,1.33,3.4,207.0,72.0,1006.17,40.53
2022-07-16 07:00:00,17.58,0.0,4.37,9.26,245.8,64.5,1005.94,167.04
2022-07-16 08:00:00,17.57,0.0,5.86,13.11,261.51,64.17,1006.36,108.12
2022-07-16 09:00:00,15.6,0.0,5.68,11.31,258.27,88.83,1007.25,299.11
2022-07-16 10:00:00,17.62,0.0,6.21,10.56,251.24,79.17,1007.61,598.99
2022-07-16 11:00:00,19.85,0.0,5.88,10.56,258.23,62.33,1007.88,696.85
2022-07-16 12:00:00,20.98,0.0,6.18,12.26,260.58,51.67,1008.01,587.34
2022-07-16 13:00:00,21.88,0.0,5.8,11.41,262.24,49.0,1008.44,817.47
2022-07-16 14:00:00,22.33,0.0,5.69,11.31,264.32,44.67,1008.82,612.5
2022-07-16 15:00:00,23.27,0.0,5.61,14.67,266.85,38.83,1009.36,728.16
2022-07-16 16:00:00,23.4,0.0,5.35,12.26,271.5,35.83,1009.77,654.09
2022-07-16 17:00:00,22.88,0.0,5.3,10.01,264.39,36.83,1010.16,529.49
2022-07-16 18:00:00,22.12,0.0,4.6,10.39,264.59,38.0,1010.48,350.45
2022-07-16 19:00:00,21.03,0.0,3.8,8.69,266.78,40.0,1010.87,198.12
2022-07-16 20:00:00,19.38,0.0,2.65,6.75,265.85,42.33,1011.36,66.52
2022-07-16 21:00:00,16.22,0.0,1.67,4.67,271.0,53.0,1012.04,7.5
2022-07-16 22:00:00,14.13,0.0,1.55,2.65,264.21,65.0,1012.79,4.0
2022-07-16 23:00:00,11.45,0.0,1.09,2.17,228.93,77.67,1013.41,3.67
2022-07-17 00:00:00,8.58,0.0,0.56,1.16,204.81,93.83,1013.89,5.14
2022-07-17 01:00:00,7.47,0.0,1.07,1.8,246.76,99.83,1014.28,5.88
2022-07-17 02:00:00,6.52,0.0,0.86,1.54,249.21,100.0,1014.42,5.79
2022-07-17 03:00:00,5.58,0.0,0.4,0.95,168.96,100.0,1014.34,5.49
2022-07-17 04:00:00,4.9,0.0,0.5,1.54,242.8,100.0,1014.38,6.3
2022-07-17 05:00:00,5.22,0.0,0.54,1.54,236.84,100.0,1014.56,18.1
2022-07-17 06:00:00,7.4,0.0,0.46,1.33,224.41,96.5,1014.99,102.03
2022-07-17 07:00:00,12.15,0.0,0.85,1.99,247.68,78.17,1015.15,259.64
2022-07-17 08:00:00,15.55,0.0,1.29,2.55,242.92,65.33,1015.35,410.66
2022-07-17 09:00:00,18.1,0.0,2.09,4.96,237.98,55.17,1015.27,569.57
2022-07-17 10:00:00,19.8,0.0,2.2,4.79,267.55,48.33,1015.32,691.29
2022-07-17 11:00:00,21.03,0.0,2.35,5.33,256.95,42.67,1015.3,657.25
2022-07-17 12:00:00,22.62,0.0,2.36,5.81,263.36,38.5,1015.11,787.58
2022-07-17 13:00:00,24.13,0.0,2.21,5.14,253.93,34.0,1014.86,844.22
2022-07-17 14:00:00,24.95,0.0,2.54,6.07,256.54,31.5,1014.51,799.24
2022-07-17 15:00:00,26.08,0.0,2.46,5.71,256.74,30.17,1014.07,735.27
2022-07-17 16:00:00,26.73,0.0,2.3,6.92,266.71,28.83,1013.81,620.2
2022-07-17 17:00:00,26.47,0.0,2.36,5.62,238.38,28.17,1013.49,468.9
2022-07-17 18:00:00,25.63,0.0,2.15,5.62,259.28,29.67,1013.15,283.96
2022-07-17 19:00:00,23.27,0.0,1.63,3.94,260.03,32.0,1012.91,96.56
2022-07-17 20:00:00,20.98,0.0,1.02,2.55,281.53,38.17,1013.04,39.16
2022-07-17 21:00:00,17.53,0.0,0.51,1.32,270.61,50.0,1013.33,7.15
2022-07-17 22:00:00,15.03,0.0,0.36,0.95,229.58,64.5,1013.59,4.85
2022-07-17 23:00:00,12.92,0.0,0.33,1.54,202.68,75.5,1013.69,5.25
2022-07-18 00:00:00,11.92,0.0,0.71,1.62,206.13,79.67,1013.5,5.63
2022-07-18 01:00:00,10.33,0.0,0.33,0.95,220.05,88.0,1013.63,5.64
2022-07-18 02:00:00,9.35,0.0,0.42,1.16,161.63,92.5,1013.57,5.9
2022-07-18 03:00:00,8.35,0.0,0.39,1.33,163.66,96.83,1013.61,5.96
2022-07-18 04:00:00,7.8,0.0,0.27,0.9,207.3,98.5,1013.39,6.21
2022-07-18 05:00:00,7.55,0.0,0.38,0.95,180.86,99.83,1013.38,15.28
2022-07-18 06:00:00,10.78,0.0,0.56,1.33,134.63,87.0,1013.19,108.09
2022-07-18 07:00:00,16.42,0.0,0.63,1.33,179.65,61.0,1013.05,260.55
2022-07-18 08:00:00,20.42,0.0,1.0,1.98,129.34,48.17,1012.98,417.25
2022-07-18 09:00:00,24.02,0.0,1.59,3.19,100.58,40.0,1012.61,541.05
2022-07-18 10:00:00,26.27,0.0,1.63,3.47,121.46,34.0,1012.26,640.57
2022-07-18 11:00:00,27.88,0.0,1.59,3.84,149.96,30.83,1012.06,714.75
2022-07-18 12:00:00,29.47,0.0,1.59,3.75,148.61,29.0,1011.76,753.14
2022-07-18 13:00:00,30.3,0.0,1.66,4.58,136.97,28.0,1011.12,718.92
2022-07-18 14:00:00,31.35,0.0,1.55,3.65,157.03,27.67,1010.63,647.3
2022-07-18 15:00:00,32.3,0.0,1.61,4.41,199.44,27.0,1010.09,555.37
2022-07-18 16:00:00,32.87,0.0,1.64,3.94,221.02,26.17,1009.71,511.31
2022-07-18 17:00:00,32.43,0.0,1.47,3.84,168.42,26.33,1009.23,372.89
2022-07-18 18:00:00,32.52,0.0,1.85,4.41,144.94,26.33,1008.56,336.46
2022-07-18 19:00:00,31.82,0.0,1.59,4.13,186.52,26.33,1008.17,177.04
2022-07-18 20:00:00,29.93,0.0,1.11,2.17,163.71,28.33,1008.03,72.75
2022-07-18 21:00:00,25.42,0.0,0.95,2.17,120.04,36.0,1008.1,10.95
2022-07-18 22:00:00,20.93,0.0,0.55,1.32,143.07,52.5,1008.17,3.79
2022-07-18 23:00:00,18.13,0.0,0.78,1.7,110.07,70.33,1008.16,5.06
2022-07-19 00:00:00,16.05,0.0,0.43,0.95,129.31,80.5,1007.99,5.16
2022-07-19 01:00:00,14.77,0.0,0.78,1.54,76.3,86.0,1007.88,5.8
2022-07-19 02:00:00,14.12,0.0,0.29,1.16,238.18,89.83,1007.92,5.63
2022-07-19 03:00:00,12.65,0.0,0.41,1.16,150.74,94.67,1007.84,5.54
2022-07-19 04:00:00,11.72,0.0,0.25,0.95,160.14,99.0,1007.69,5.98
2022-07-19 05:00:00,11.18,0.0,0.21,0.95,179.62,99.33,1007.74,15.31
2022-07-19 06:00:00,14.18,0.0,0.32,0.79,237.44,86.5,1007.84,108.54
2022-07-19 07:00:00,21.63,0.0,0.58,1.7,254.8,55.33,1008.04,272.06
2022-07-19 08:00:00,21.37,0.0,0.68,1.7,251.68,35.17,840.12,352.46
2022-07-19 09:00:00,29.88,0.0,1.15,2.08,252.32,33.17,1008.2,535.09
2022-07-19 10:00:00,32.05,0.0,0.97,2.33,173.41,30.33,1008.02,632.09
2022-07-19 11:00:00,34.18,0.0,1.36,3.18,182.33,27.0,1007.87,730.31
