,temp 2m avg,precipitation,wind speed,maximum wind speed,wind direction,humidity,air pressure,global solar radiation
2022-11-12 23:00:00,0.15,0.0,0.2,0.96,167.2,100.0,1018.71,6.3
2022-11-13 00:00:00,0.73,0.0,0.84,1.71,120.26,100.0,1018.29,5.97
2022-11-13 01:00:00,0.8,0.0,0.82,1.9,109.22,100.0,1017.78,5.54
2022-11-13 02:00:00,1.4,0.0,1.44,3.2,57.67,100.0,1017.37,5.7
2022-11-13 03:00:00,2.05,0.0,1.25,2.36,62.04,100.0,1017.23,5.63
2022-11-13 04:00:00,2.52,0.0,1.56,3.41,77.62,100.0,1016.79,4.8
2022-11-13 05:00:00,1.48,0.0,1.44,3.03,57.7,100.0,1016.47,5.7
2022-11-13 06:00:00,2.03,0.0,1.68,3.19,56.69,100.0,1016.09,5.58
2022-11-13 07:00:00,2.23,0.0,2.15,4.14,59.18,100.0,1015.85,5.22
2022-11-13 08:00:00,1.22,0.0,1.95,3.57,72.13,100.0,1015.72,10.52
2022-11-13 09:00:00,0.97,0.0,2.2,4.59,70.2,100.0,1015.73,38.0
2022-11-13 10:00:00,1.52,0.0,2.54,4.9,71.02,100.0,1015.67,96.89
2022-11-13 11:00:00,2.33,0.0,2.63,4.8,67.33,100.0,1015.51,101.5
2022-11-13 12:00:00,3.28,0.0,2.33,4.89,83.94,100.0,1015.13,109.82
2022-11-13 13:00:00,4.52,0.0,1.76,4.42,99.22,100.0,1014.55,79.54
2022-11-13 14:00:00,4.85,0.0,1.97,4.42,81.2,100.0,1013.97,51.32
2022-11-13 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-13 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-13 17:00:00,4.97,0.0,1.29,3.19,96.31,100.0,1012.61,7.52
2022-11-13 18:00:00,5.0,0.0,0.51,1.9,174.24,100.0,1012.21,5.5
2022-11-13 19:00:00,3.8,0.0,0.21,0.95,206.44,100.0,1011.84,4.97
2022-11-13 20:00:00,2.2,0.0,0.18,0.79,199.54,100.0,1011.29,5.28
2022-11-13 21:00:00,1.0,0.0,0.21,0.96,152.69,100.0,1010.79,6.16
2022-11-13 22:00:00,2.37,0.0,0.46,1.33,160.13,100.0,1010.51,6.46
2022-11-13 23:00:00,3.27,0.0,1.58,3.1,67.78,100.0,1010.01,5.91
2022-11-14 00:00:00,2.35,0.0,1.54,4.14,106.23,100.0,1009.75,5.51
2022-11-14 01:00:00,2.18,0.0,1.77,3.95,99.8,100.0,1009.19,5.74
2022-11-14 02:00:00,2.23,0.0,1.69,3.67,98.29,100.0,1008.73,5.77
2022-11-14 03:00:00,2.85,0.0,2.22,6.08,108.49,100.0,1008.14,5.93
2022-11-14 04:00:00,3.08,0.0,2.06,4.21,104.71,100.0,1007.36,5.79
2022-11-14 05:00:00,3.13,0.0,2.22,4.52,97.49,100.0,1006.97,5.8
2022-11-14 06:00:00,3.25,0.0,2.01,4.52,101.79,100.0,1006.53,5.78
2022-11-14 07:00:00,3.12,0.0,2.14,4.33,110.78,100.0,1006.01,5.72
2022-11-14 08:00:00,2.85,0.0,2.57,5.53,105.46,100.0,1005.85,8.57
2022-11-14 09:00:00,3.03,0.0,2.9,5.93,92.15,100.0,1006.03,30.91
2022-11-14 10:00:00,3.33,0.0,2.72,6.45,103.47,100.0,1005.79,80.0
2022-11-14 11:00:00,4.6,0.0,3.01,8.06,92.34,100.0,1005.09,215.38
2022-11-14 12:00:00,6.37,0.0,3.55,6.19,85.2,97.17,1004.62,316.13
2022-11-14 13:00:00,8.3,0.0,3.68,7.23,104.46,86.33,1004.33,310.05
2022-11-14 14:00:00,9.05,0.0,3.6,8.15,101.95,78.83,1004.28,166.56
2022-11-14 15:00:00,9.25,0.0,2.81,6.92,95.61,79.33,1003.89,53.1
2022-11-14 16:00:00,9.03,0.0,2.55,5.44,103.42,83.5,1003.5,35.81
2022-11-14 17:00:00,7.32,0.0,1.7,3.41,119.9,92.5,1003.28,8.81
2022-11-14 18:00:00,5.77,0.0,1.49,2.82,71.5,100.0,1003.05,4.99
2022-11-14 19:00:00,5.27,0.0,1.57,4.52,86.67,100.0,1002.51,4.58
2022-11-14 20:00:00,5.43,0.0,1.86,3.67,71.52,100.0,1002.31,4.68
2022-11-14 21:00:00,5.62,0.0,2.38,4.59,79.91,98.67,1002.0,4.49
2022-11-14 22:00:00,6.03,0.0,2.37,5.16,83.29,95.5,1001.74,4.38
2022-11-14 23:00:00,7.17,0.0,2.94,5.82,90.94,89.5,1001.37,3.1
2022-11-15 00:00:00,7.65,0.0,2.38,5.44,115.05,86.5,1001.25,4.17
2022-11-15 01:00:00,6.1,0.0,1.7,4.21,110.76,93.83,1001.03,4.62
2022-11-15 02:00:00,5.27,0.0,1.58,3.2,79.25,99.67,1000.94,5.1
2022-11-15 03:00:00,5.5,0.0,1.56,3.67,82.54,99.67,1000.46,5.57
2022-11-15 04:00:00,6.0,0.0,1.32,2.94,78.85,98.83,1000.05,5.12
2022-11-15 05:00:00,5.35,0.0,1.47,3.46,60.14,100.0,999.82,5.13
2022-11-15 06:00:00,5.13,0.0,1.25,3.42,102.56,100.0,999.73,5.22
2022-11-15 07:00:00,4.33,0.0,1.3,3.1,75.33,100.0,999.7,5.18
2022-11-15 08:00:00,4.25,0.0,1.33,2.99,79.72,100.0,999.87,11.32
2022-11-15 09:00:00,5.37,0.0,1.17,2.46,87.63,99.5,1000.12,52.67
2022-11-15 10:00:00,8.67,0.0,1.72,3.48,72.7,91.83,999.92,131.85
2022-11-15 11:00:00,12.73,0.0,1.97,3.48,74.79,76.33,999.6,264.19
2022-11-15 12:00:00,13.77,0.0,1.66,2.81,76.45,74.5,999.15,225.44
2022-11-15 13:00:00,14.92,0.0,1.89,4.13,70.12,72.83,998.5,287.92
2022-11-15 14:00:00,15.47,0.0,2.35,4.58,65.2,69.83,998.02,160.25
2022-11-15 15:00:00,14.68,0.0,2.06,3.85,87.81,69.83,997.6,57.83
2022-11-15 16:00:00,12.75,0.0,2.13,5.27,102.45,79.5,997.16,31.56
2022-11-15 17:00:00,10.9,0.0,1.38,3.66,111.13,87.0,996.88,7.41
2022-11-15 18:00:00,10.07,0.0,1.37,2.65,72.23,90.67,996.48,5.61
2022-11-15 19:00:00,9.88,0.0,1.45,3.41,87.23,90.83,996.1,5.63
2022-11-15 20:00:00,10.12,0.0,1.95,3.67,82.89,86.67,995.72,4.76
2022-11-15 21:00:00,9.37,0.0,1.51,2.72,64.25,90.83,995.31,5.33
2022-11-15 22:00:00,9.13,0.0,1.89,3.29,57.35,92.67,994.89,5.15
2022-11-15 23:00:00,9.23,0.0,1.91,4.21,80.99,93.17,994.41,5.42
2022-11-16 00:00:00,8.77,0.0,1.78,3.85,64.49,94.83,994.02,5.04
2022-11-16 01:00:00,8.53,0.0,2.23,4.33,63.64,96.83,993.42,5.11
2022-11-16 02:00:00,8.33,0.0,2.29,4.59,79.31,99.0,992.88,5.12
2022-11-16 03:00:00,7.73,0.0,2.4,4.68,79.0,100.0,992.42,4.89
2022-11-16 04:00:00,6.82,0.0,2.68,5.34,71.25,100.0,992.14,4.94
2022-11-16 05:00:00,6.22,0.0,2.86,6.07,76.12,100.0,992.0,5.23
2022-11-16 06:00:00,5.43,0.0,2.91,6.08,65.6,100.0,992.13,5.16
2022-11-16 07:00:00,5.03,0.0,3.01,6.83,89.0,100.0,992.16,5.42
2022-11-16 08:00:00,4.88,0.0,2.75,5.15,77.38,100.0,992.43,6.45
2022-11-16 09:00:00,5.08,0.0,2.35,5.53,89.13,100.0,992.51,14.56
2022-11-16 10:00:00,5.33,0.1,2.36,5.6,81.03,100.0,992.37,31.81
2022-11-16 11:00:00,5.62,0.3,1.96,5.06,99.67,100.0,992.4,54.24
2022-11-16 12:00:00,5.9,0.5,2.21,4.97,91.17,100.0,992.31,76.56
2022-11-16 13:00:00,6.3,0.1,2.55,5.27,81.34,100.0,991.95,82.3
2022-11-16 14:00:00,6.5,0.4,2.73,5.53,85.06,100.0,991.88,50.64
2022-11-16 15:00:00,6.42,0.4,2.45,5.27,74.1,100.0,991.76,28.42
2022-11-16 16:00:00,6.18,0.6,2.42,5.06,73.56,100.0,991.54,14.48
2022-11-16 17:00:00,6.05,1.2,2.38,4.97,70.35,100.0,991.4,6.96
2022-11-16 18:00:00,5.98,0.2,1.89,3.57,80.04,100.0,991.54,5.55
2022-11-16 19:00:00,5.9,0.7,1.85,4.33,72.0,100.0,991.61,5.48
2022-11-16 20:00:00,5.75,0.9,2.59,5.06,68.46,100.0,991.56,5.46
2022-11-16 21:00:00,5.32,0.7,2.87,6.19,68.49,100.0,991.5,5.49
2022-11-16 22:00:00,5.12,0.1,2.84,6.38,66.74,100.0,991.39,5.51
2022-11-16 23:00:00,5.1,0.0,2.68,6.55,78.36,100.0,991.57,5.47
2022-11-17 00:00:00,5.05,0.0,3.43,7.77,81.08,100.0,991.39,5.4
2022-11-17 01:00:00,4.8,0.1,3.01,6.04,83.38,100.0,990.8,5.44
2022-11-17 02:00:00,4.4,0.0,3.74,7.87,81.27,100.0,990.28,5.42
2022-11-17 03:00:00,4.3,0.0,3.66,9.07,85.18,100.0,989.89,5.53
2022-11-17 04:00:00,4.25,0.0,4.64,9.17,85.64,100.0,989.19,5.46
2022-11-17 05:00:00,4.3,0.0,4.11,9.07,83.93,100.0,988.68,5.45
2022-11-17 06:00:00,4.18,0.0,4.12,9.73,88.5,99.5,988.23,5.53
2022-11-17 07:00:00,4.05,0.0,4.9,11.22,87.01,98.33,987.66,5.88
2022-11-17 08:00:00,3.82,0.0,4.5,10.77,84.59,98.0,987.23,6.77
2022-11-17 09:00:00,3.68,0.2,4.9,11.03,80.62,98.83,987.04,12.93
2022-11-17 10:00:00,3.65,1.2,4.25,9.0,92.5,100.0,986.77,19.43
2022-11-17 11:00:00,3.92,0.4,4.91,12.05,83.02,100.0,986.22,33.71
2022-11-17 12:00:00,4.28,1.9,4.58,9.55,85.15,100.0,985.64,43.44
2022-11-17 13:00:00,4.43,0.4,4.31,13.18,90.0,100.0,985.15,20.84
2022-11-17 14:00:00,4.62,0.0,3.91,8.53,94.94,100.0,984.98,20.96
2022-11-17 15:00:00,4.78,1.0,3.79,9.85,95.34,100.0,984.83,22.73
2022-11-17 16:00:00,4.88,0.9,4.19,8.96,90.81,100.0,984.9,9.53
2022-11-17 17:00:00,4.83,1.9,4.13,9.0,80.0,100.0,985.26,6.08
2022-11-17 18:00:00,4.8,0.3,3.61,7.02,80.47,100.0,985.41,5.76
2022-11-17 19:00:00,4.83,0.0,3.48,7.21,82.88,100.0,985.61,5.81
2022-11-17 20:00:00,4.8,0.0,2.92,7.3,79.81,100.0,985.92,5.77
2022-11-17 21:00:00,4.8,0.0,2.82,5.82,76.1,100.0,986.09,5.76
2022-11-17 22:00:00,4.8,0.0,2.7,5.72,72.71,100.0,986.44,5.79
2022-11-17 23:00:00,4.72,0.0,2.32,5.82,77.75,100.0,986.68,5.87
2022-11-18 00:00:00,4.63,0.0,2.77,5.72,83.01,100.0,987.21,5.99
2022-11-18 01:00:00,4.48,0.0,2.62,5.63,71.67,100.0,987.58,5.95
2022-11-18 02:00:00,4.07,0.0,2.78,5.82,73.9,100.0,987.9,5.97
2022-11-18 03:00:00,3.75,0.0,2.56,4.59,66.83,100.0,988.17,5.94
2022-11-18 04:00:00,3.52,0.0,2.57,5.34,70.34,100.0,988.4,6.0
2022-11-18 05:00:00,3.22,0.0,2.63,5.53,57.29,100.0,988.79,5.89
2022-11-18 06:00:00,2.8,0.0,2.61,5.72,78.44,100.0,989.46,5.61
2022-11-18 07:00:00,2.53,0.1,2.66,6.01,70.38,100.0,989.87,5.63
2022-11-18 08:00:00,2.28,0.1,2.43,5.53,84.92,100.0,990.54,6.31
2022-11-18 09:00:00,1.73,0.6,2.5,5.72,99.59,100.0,991.28,15.8
2022-11-18 10:00:00,1.32,0.0,2.68,5.34,76.07,100.0,992.05,20.76
2022-11-18 11:00:00,1.15,0.0,2.43,5.91,85.31,100.0,992.72,35.06
2022-11-18 12:00:00,0.72,0.0,2.8,5.91,82.24,100.0,993.39,41.23
2022-11-18 13:00:00,0.48,0.0,2.87,6.67,77.25,100.0,993.96,38.01
2022-11-18 14:00:00,0.2,0.1,2.76,5.91,66.54,100.0,994.49,35.77
2022-11-18 15:00:00,-0.3,0.4,2.54,6.01,82.74,100.0,995.09,33.6
2022-11-18 16:00:00,-0.88,0.1,3.05,6.67,63.22,100.0,995.8,16.62
2022-11-18 17:00:00,-1.32,0.1,2.76,6.01,71.91,99.17,996.55,6.58
2022-11-18 18:00:00,-1.42,0.0,2.56,5.53,68.22,97.0,997.16,5.18
2022-11-18 19:00:00,-1.35,0.0,2.36,5.06,69.75,94.0,997.77,5.03
2022-11-18 20:00:00,-1.3,0.0,2.09,4.59,92.84,93.0,998.38,5.12
2022-11-18 21:00:00,-1.47,0.0,2.25,5.35,92.18,92.0,998.88,5.16
2022-11-18 22:00:00,-1.6,0.0,2.59,5.72,71.51,88.33,999.35,5.32
2022-11-18 23:00:00,-1.62,0.0,2.62,5.63,76.55,86.5,999.68,5.68
2022-11-19 00:00:00,-2.15,0.0,2.15,4.33,73.47,83.5,1000.2,4.57
2022-11-19 01:00:00,-3.53,0.0,1.67,3.2,64.18,91.67,1000.7,4.21
2022-11-19 02:00:00,-4.72,0.0,1.25,2.66,75.18,97.0,1000.99,4.6
2022-11-19 03:00:00,-5.7,0.0,0.67,1.99,64.08,100.0,1001.23,4.71
2022-11-19 04:00:00,-6.93,0.0,0.45,1.17,154.63,100.0,1001.38,4.94
2022-11-19 05:00:00,-7.35,0.0,0.2,1.17,222.29,100.0,1001.72,5.39
2022-11-19 06:00:00,-8.05,0.0,0.22,0.96,232.35,100.0,1002.06,5.1
2022-11-19 07:00:00,-8.27,0.0,0.21,0.96,246.65,100.0,1002.08,5.3
2022-11-19 08:00:00,-8.5,0.0,0.17,0.96,234.43,100.0,1002.42,8.28
2022-11-19 09:00:00,-7.6,0.0,0.59,1.71,237.92,100.0,1002.84,40.15
2022-11-19 10:00:00,-4.7,0.0,1.44,2.28,232.03,100.0,1002.8,98.01
2022-11-19 11:00:00,-3.32,0.0,1.51,2.47,234.22,99.67,1002.83,138.63
2022-11-19 12:00:00,-1.67,0.0,1.4,2.66,255.47,88.0,1002.78,232.47
2022-11-19 13:00:00,0.05,0.0,0.86,1.72,253.16,76.5,1002.32,337.96
2022-11-19 14:00:00,0.28,0.0,1.4,2.18,244.75,71.67,1001.9,155.5
2022-11-19 15:00:00,-0.02,0.0,1.27,2.46,266.53,71.33,1001.66,66.35
2022-11-19 16:00:00,-0.53,0.0,1.37,2.28,252.6,77.17,1001.54,33.76
2022-11-19 17:00:00,-3.03,0.0,0.48,1.33,218.6,94.83,1001.19,8.72
2022-11-19 18:00:00,-4.13,0.0,0.83,1.71,228.78,100.0,1000.99,6.05
2022-11-19 19:00:00,-4.57,0.0,0.71,1.55,231.0,100.0,1000.98,5.78
2022-11-19 20:00:00,-4.97,0.0,0.69,1.71,210.73,100.0,1001.08,5.74
2022-11-19 21:00:00,-4.68,0.0,1.61,3.58,212.59,100.0,1001.08,5.14
2022-11-19 22:00:00,-5.02,0.0,0.81,2.94,240.55,99.5,1001.22,4.84
2022-11-19 23:00:00,-6.37,0.0,0.38,1.71,205.32,100.0,1001.08,5.18
2022-11-20 00:00:00,-6.3,0.0,0.76,2.56,218.91,100.0,1000.85,5.44
2022-11-20 01:00:00,-6.78,0.0,0.22,1.34,239.57,100.0,1000.76,5.05
2022-11-20 02:00:00,-7.08,0.0,0.23,1.55,251.94,100.0,1000.49,5.17
2022-11-20 03:00:00,-7.48,0.0,0.27,1.17,232.31,100.0,1000.16,5.25
2022-11-20 04:00:00,-8.02,0.0,0.14,0.79,165.35,100.0,999.83,5.38
2022-11-20 05:00:00,-8.33,0.0,0.14,0.79,176.91,100.0,999.5,5.36
2022-11-20 06:00:00,-8.52,0.0,0.21,1.55,232.91,100.0,999.19,5.43
2022-11-20 07:00:00,-8.58,0.0,0.34,1.55,155.48,100.0,998.92,5.18
2022-11-20 08:00:00,-8.65,0.0,0.17,0.96,171.79,100.0,998.79,7.5
2022-11-20 09:00:00,-7.98,0.0,0.25,0.96,191.9,100.0,998.7,24.49
2022-11-20 10:00:00,-4.87,0.0,0.54,2.35,169.83,99.83,998.6,105.58
2022-11-20 11:00:00,-1.52,0.0,1.1,2.35,256.91,91.33,998.52,237.93
2022-11-20 12:00:00,1.1,0.0,1.46,3.03,254.91,72.17,998.19,380.41
2022-11-20 13:00:00,2.38,0.0,1.35,3.19,221.4,68.67,997.5,218.53
2022-11-20 14:00:00,3.0,0.0,2.09,4.04,251.07,67.33,997.13,143.8
2022-11-20 15:00:00,1.78,0.0,1.95,4.89,273.48,75.0,997.05,49.53
2022-11-20 16:00:00,1.02,0.0,1.68,3.29,259.46,76.67,996.91,28.09
2022-11-20 17:00:00,-1.98,0.0,0.53,2.09,204.05,93.33,996.66,7.11
2022-11-20 18:00:00,-3.45,0.0,0.18,1.33,147.94,100.0,996.28,6.26
2022-11-20 19:00:00,-4.05,0.0,0.73,1.55,147.69,100.0,995.89,5.77
2022-11-20 20:00:00,-4.12,0.0,0.64,2.35,130.04,99.5,995.51,6.03
2022-11-20 21:00:00,-3.58,0.0,0.75,1.55,54.0,100.0,994.88,6.93
2022-11-20 22:00:00,-2.72,0.0,0.48,1.71,101.73,98.67,994.23,6.37
2022-11-20 23:00:00,-1.98,0.0,0.85,1.99,78.53,96.5,993.44,6.26
2022-11-21 00:00:00,-1.4,0.0,1.08,2.35,92.46,94.5,992.62,6.04
2022-11-21 01:00:00,-1.43,0.0,0.75,2.09,92.01,99.0,992.05,5.93
2022-11-21 02:00:00,-1.45,0.1,0.46,1.71,139.37,100.0,991.56,5.93
2022-11-21 03:00:00,-1.48,0.0,0.72,1.99,96.64,100.0,991.06,5.78
2022-11-21 04:00:00,-1.57,0.1,0.53,1.99,257.74,100.0,991.02,5.61
2022-11-21 05:00:00,-1.85,0.2,0.56,1.54,272.09,100.0,991.16,5.26
2022-11-21 06:00:00,-1.93,0.0,1.22,2.56,276.57,100.0,991.66,5.58
2022-11-21 07:00:00,-1.9,0.0,1.57,3.41,274.95,100.0,992.19,5.58
2022-11-21 08:00:00,-1.82,0.0,1.69,3.03,270.24,100.0,992.77,6.45
2022-11-21 09:00:00,-1.58,0.0,1.45,2.47,253.11,100.0,993.14,21.81
2022-11-21 10:00:00,-0.98,0.0,2.0,3.48,239.03,99.83,993.34,77.42
2022-11-21 11:00:00,0.37,0.0,2.2,3.76,228.43,89.33,993.62,299.49
2022-11-21 12:00:00,1.55,0.0,1.24,2.84,240.11,80.33,993.57,285.55
2022-11-21 13:00:00,1.82,0.0,1.09,2.18,172.35,78.0,993.2,244.01
2022-11-21 14:00:00,1.33,0.0,1.78,3.76,130.44,80.17,992.61,157.67
2022-11-21 15:00:00,0.73,0.0,2.26,4.9,120.58,83.5,992.0,48.42
2022-11-21 16:00:00,0.0,0.0,1.92,4.05,122.98,88.67,991.72,29.57
2022-11-21 17:00:00,-1.23,0.0,2.19,4.59,119.72,95.33,991.24,6.68
2022-11-21 18:00:00,-1.58,0.0,2.1,4.42,108.61,98.0,990.66,4.68
2022-11-21 19:00:00,-1.18,0.0,1.97,3.48,77.3,100.0,990.22,6.35
2022-11-21 20:00:00,-0.68,0.0,1.83,4.24,83.74,100.0,989.1,6.08
2022-11-21 21:00:00,-0.92,0.0,2.18,4.97,98.12,100.0,988.67,6.02
2022-11-21 22:00:00,-0.88,0.0,2.46,5.63,91.47,100.0,988.49,6.06
2022-11-21 23:00:00,-0.73,0.0,2.61,5.63,85.32,100.0,988.34,6.1
2022-11-22 00:00:00,-0.98,0.0,3.17,6.08,83.49,100.0,987.97,6.03
2022-11-22 01:00:00,-1.0,0.0,3.22,7.3,86.04,100.0,987.34,6.13
2022-11-22 02:00:00,-1.23,0.0,3.18,6.76,81.22,100.0,986.91,6.1
2022-11-22 03:00:00,-1.3,0.0,2.72,5.82,86.89,100.0,986.59,6.07
2022-11-22 04:00:00,-1.12,0.0,2.56,6.2,99.61,100.0,985.89,6.09
2022-11-22 05:00:00,-1.0,0.0,1.97,4.8,92.23,100.0,985.99,6.07
2022-11-22 06:00:00,-0.8,0.0,2.46,5.82,88.66,100.0,985.68,6.22
2022-11-22 07:00:00,-0.13,0.0,2.43,5.91,82.5,100.0,985.46,5.99
2022-11-22 08:00:00,0.15,0.0,2.19,5.27,78.84,100.0,985.84,7.37
2022-11-22 09:00:00,0.2,0.0,2.14,4.14,68.14,100.0,986.35,19.22
2022-11-22 10:00:00,0.53,0.0,2.33,4.97,75.29,99.0,986.55,33.4
2022-11-22 11:00:00,1.13,0.0,1.84,3.95,89.9,96.83,987.2,59.97
2022-11-22 12:00:00,2.22,0.1,1.66,3.57,81.33,96.0,987.03,102.06
2022-11-22 13:00:00,3.3,0.0,1.78,3.57,69.87,95.17,986.84,146.7
2022-11-22 14:00:00,3.93,0.0,1.67,3.41,85.05,91.67,986.84,126.45
2022-11-22 15:00:00,4.53,0.0,1.63,3.48,82.98,90.5,986.95,88.17
2022-11-22 16:00:00,3.78,0.0,0.59,1.9,92.71,94.5,986.94,42.28
2022-11-22 17:00:00,1.55,0.0,0.84,2.82,109.76,100.0,987.15,7.7
2022-11-22 18:00:00,1.83,0.0,1.82,4.33,83.56,100.0,987.78,4.94
2022-11-22 19:00:00,2.37,0.0,2.1,4.21,114.84,99.0,987.95,4.9
2022-11-22 20:00:00,2.35,0.0,1.86,3.76,97.87,98.5,988.22,4.99
2022-11-22 21:00:00,1.3,0.0,1.16,2.82,79.65,99.0,988.44,4.81
2022-11-22 22:00:00,2.0,0.0,1.69,4.52,119.59,97.0,988.44,5.27
2022-11-22 23:00:00,2.08,0.0,1.48,2.67,72.04,96.83,988.73,6.0
2022-11-23 00:00:00,3.92,0.0,1.83,3.57,109.85,90.33,988.85,5.45
2022-11-23 01:00:00,4.6,0.0,2.55,4.97,121.88,88.67,989.14,5.93
2022-11-23 02:00:00,4.32,0.0,2.38,5.06,132.26,90.83,989.13,5.57
2022-11-23 03:00:00,3.98,0.0,1.99,4.04,130.32,91.67,989.31,5.47
2022-11-23 04:00:00,3.83,0.0,1.95,4.42,130.02,94.0,989.6,5.68
2022-11-23 05:00:00,2.88,0.0,1.15,3.41,105.12,98.33,989.9,5.38
2022-11-23 06:00:00,3.35,0.0,1.9,3.67,113.75,98.5,989.75,5.64
2022-11-23 07:00:00,2.55,0.0,0.97,2.94,116.71,98.83,989.63,4.87
2022-11-23 08:00:00,1.07,0.0,1.1,2.35,63.12,100.0,989.85,7.83
2022-11-23 09:00:00,2.28,0.0,1.0,2.94,98.26,100.0,990.28,36.95
2022-11-23 10:00:00,4.05,0.0,1.19,3.03,137.08,96.67,990.52,76.4
2022-11-23 11:00:00,7.03,0.0,1.43,4.21,163.45,85.83,990.75,125.38
2022-11-23 12:00:00,8.42,0.0,1.95,6.16,171.55,79.67,990.66,183.72
2022-11-23 13:00:00,9.92,0.0,2.26,5.27,177.56,71.83,990.6,308.51
2022-11-23 14:00:00,9.18,0.0,1.56,5.44,177.56,75.0,990.65,151.56
2022-11-23 15:00:00,8.72,0.0,1.55,3.85,145.15,77.67,990.42,64.04
2022-11-23 16:00:00,8.3,0.0,2.19,3.85,112.64,81.83,990.35,36.74
2022-11-23 17:00:00,6.55,0.0,2.12,4.2,105.13,89.33,990.25,6.13
2022-11-23 18:00:00,5.42,0.0,1.93,4.42,102.03,94.33,990.5,4.29
2022-11-23 19:00:00,4.57,0.0,2.31,5.82,103.53,97.67,990.88,4.25
2022-11-23 20:00:00,4.08,0.0,2.13,5.34,78.57,96.33,991.32,4.4
2022-11-23 21:00:00,3.48,0.0,1.75,3.67,71.59,97.5,991.8,4.54
2022-11-23 22:00:00,2.28,0.0,1.33,3.03,112.08,99.83,992.16,4.89
2022-11-23 23:00:00,2.47,0.0,1.39,3.95,111.3,100.0,992.58,4.64
2022-11-24 00:00:00,0.53,0.0,1.04,1.99,75.79,100.0,993.19,5.33
2022-11-24 01:00:00,0.32,0.0,0.94,2.35,79.98,100.0,993.52,6.32
2022-11-24 02:00:00,0.97,0.0,0.93,2.09,114.86,100.0,993.68,6.25
2022-11-24 03:00:00,1.88,0.0,0.87,2.28,157.19,100.0,994.16,6.44
2022-11-24 04:00:00,2.87,0.9,0.46,1.33,140.51,100.0,994.69,6.29
2022-11-24 05:00:00,2.85,0.1,0.55,1.54,71.88,100.0,995.07,6.15
2022-11-24 06:00:00,2.87,0.0,0.61,2.34,129.52,100.0,995.41,5.81
2022-11-24 07:00:00,3.43,0.0,1.07,2.46,134.64,100.0,995.98,5.88
2022-11-24 08:00:00,2.67,0.0,0.9,1.9,121.48,100.0,996.42,6.38
2022-11-24 09:00:00,2.15,0.0,0.86,1.99,105.46,100.0,997.07,27.52
2022-11-24 10:00:00,4.27,0.0,0.58,1.9,113.2,100.0,997.59,98.09
2022-11-24 11:00:00,7.52,0.0,0.92,3.03,201.64,96.83,998.0,106.39
2022-11-24 12:00:00,9.0,0.0,1.51,3.41,201.08,88.17,998.35,111.2
2022-11-24 13:00:00,9.85,0.0,2.24,4.59,220.49,82.5,998.48,155.99
2022-11-24 14:00:00,10.02,0.0,2.37,5.27,222.31,79.83,998.81,120.41
2022-11-24 15:00:00,9.53,0.0,1.97,3.48,213.71,83.33,999.37,76.78
2022-11-24 16:00:00,9.2,0.0,1.63,3.41,225.35,84.5,1000.0,33.57
2022-11-24 17:00:00,8.0,0.0,1.2,3.19,214.72,90.5,1000.47,7.77
2022-11-24 18:00:00,6.55,0.0,0.21,1.33,205.63,97.5,1000.86,5.97
2022-11-24 19:00:00,6.38,0.0,0.54,1.9,204.67,97.67,1001.17,6.98
2022-11-24 20:00:00,6.43,0.0,0.77,1.9,209.89,95.67,1001.61,6.53
2022-11-24 21:00:00,5.65,0.0,0.14,0.6,194.19,99.5,1001.94,6.05
2022-11-24 22:00:00,5.33,0.0,0.38,0.95,101.11,100.0,1002.39,6.29
2022-11-24 23:00:00,5.2,0.0,0.4,1.33,121.08,100.0,1002.55,6.11
2022-11-25 00:00:00,4.6,0.0,0.24,0.95,122.7,100.0,1002.84,5.32
2022-11-25 01:00:00,2.3,0.0,0.26,0.95,149.41,100.0,1002.94,4.93
2022-11-25 02:00:00,0.45,0.0,0.24,1.17,113.79,100.0,1002.72,5.31
2022-11-25 03:00:00,-0.28,0.0,0.59,1.55,113.25,100.0,1002.72,3.75
2022-11-25 04:00:00,0.27,0.0,0.84,1.71,70.66,100.0,1002.6,5.65
2022-11-25 05:00:00,0.55,0.0,0.98,2.56,92.41,100.0,1002.47,5.7
2022-11-25 06:00:00,1.62,0.0,1.34,2.82,88.28,100.0,1002.41,7.42
2022-11-25 07:00:00,0.92,0.0,0.9,2.56,83.25,100.0,1002.47,5.67
2022-11-25 08:00:00,0.62,0.0,0.96,1.94,72.53,100.0,1002.45,8.4
2022-11-25 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25 12:00:00,4.25,0.0,0.08,0.66,214.28,43.0,501.66,45.43
2022-11-25 13:00:00,8.8,0.1,0.79,3.76,259.98,87.0,1003.36,98.34
2022-11-25 14:00:00,8.28,0.7,2.42,4.8,222.08,92.0,1003.71,56.45
2022-11-25 15:00:00,7.43,1.9,1.85,3.66,220.97,99.83,1004.16,28.35
2022-11-25 16:00:00,7.07,1.1,0.91,2.46,225.31,100.0,1004.65,36.0
